3/3/2026	9:43 AM
Pseudo Cross Correlation
Scattering angle:	20.01
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	1.000
Temperature (K):	293.1
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	183.8
Average Count rate  B (kHz):	168.5
Intercept:	0.9124
Cumulant 1st	41.9881
Cumulant 2nd	27.0408	26.7976
Cumulant 3rd	20.3915	27.1296

Lag time (s)         g2-1
1.25E-08	0.940159
2.5E-08	0.927201
3.75E-08	0.912417
5E-08	0.932311
6.25E-08	0.923185
7.5E-08	0.895443
8.75E-08	0.904751
1E-07	0.953118
1.125E-07	0.916067
1.25E-07	0.896173
1.375E-07	0.921178
1.5E-07	0.932311
1.625E-07	0.924645
1.75E-07	0.928661
1.875E-07	0.924463
2E-07	0.902196
2.125E-07	0.924645
2.375E-07	0.886225
2.625E-07	0.917892
2.875E-07	0.88942
3.125E-07	0.920813
3.375E-07	0.917436
3.625E-07	0.934866
3.875E-07	0.928387
4.125E-07	0.915291
4.625E-07	0.935733
5.125E-07	0.900325
5.625E-07	0.921543
6.125E-07	0.920858
6.625E-07	0.91228
7.125E-07	0.903884
7.625E-07	0.917162
8.125E-07	0.903268
9.125E-07	0.923162
1.0125E-06	0.908059
1.1125E-06	0.910204
1.2125E-06	0.919672
1.3125E-06	0.924029
1.4125E-06	0.910797
1.5125E-06	0.905709
1.6125E-06	0.913603
1.8125E-06	0.912303
2.0125E-06	0.920938
2.2125E-06	0.913945
2.4125E-06	0.914653
2.6125E-06	0.906223
2.8125E-06	0.916352
3.0125E-06	0.919215
3.2125E-06	0.913472
3.6125E-06	0.920447
4.0125E-06	0.912017
4.4125E-06	0.911584
4.8125E-06	0.911276
5.2125E-06	0.914864
5.6125E-06	0.920265
6.0125E-06	0.910175
6.4125E-06	0.907306
7.2125E-06	0.913982
8.0125E-06	0.910868
8.8125E-06	0.910078
9.6125E-06	0.913115
1.04125E-05	0.910246
1.12125E-05	0.909097
1.20125E-05	0.909094
1.28125E-05	0.908414
1.44125E-05	0.910316
1.60125E-05	0.906211
1.76125E-05	0.905663
1.92125E-05	0.906463
2.08125E-05	0.902616
2.24125E-05	0.903646
2.40125E-05	0.904525
2.56125E-05	0.901876
2.88125E-05	0.902612
3.20125E-05	0.902062
3.52125E-05	0.897432
3.84125E-05	0.897194
4.16125E-05	0.896114
4.48125E-05	0.896138
4.80125E-05	0.890728
5.12125E-05	0.890713
5.76125E-05	0.887532
6.40125E-05	0.884092
7.04125E-05	0.882509
7.68125E-05	0.880938
8.32125E-05	0.875997
8.96125E-05	0.873138
9.60125E-05	0.871671
0.000102413	0.869513
0.000115213	0.863419
0.000128013	0.859148
0.000140813	0.85256
0.000153613	0.848947
0.000166413	0.843069
0.000179213	0.838747
0.000192013	0.835161
0.000204813	0.829674
0.000230413	0.820692
0.000256013	0.811886
0.000281613	0.803821
0.000307213	0.795404
0.000332813	0.786823
0.000358413	0.780153
0.000384013	0.772159
0.000409613	0.765706
0.000460813	0.750758
0.000512013	0.737736
0.000563213	0.725519
0.000614413	0.71298
0.000665613	0.702166
0.000716813	0.691017
0.000768013	0.681624
0.000819213	0.672754
0.000921613	0.655
0.00102401	0.639376
0.00112641	0.623531
0.00122881	0.609676
0.00133121	0.597728
0.00143361	0.587055
0.00153601	0.576555
0.00163841	0.566948
0.00184321	0.549763
0.00204801	0.534788
0.00225281	0.522079
0.00245761	0.508904
0.00266241	0.497222
0.00286721	0.486293
0.00307201	0.475202
0.00327681	0.465582
0.00368641	0.447491
0.00409601	0.429496
0.00450561	0.413221
0.00491521	0.397984
0.00532481	0.385872
0.00573441	0.3758
0.00614401	0.366217
0.00655361	0.356259
0.00737281	0.332406
0.00819201	0.31091
0.00901121	0.28926
0.00983041	0.271243
0.0106496	0.256615
0.0114688	0.241154
0.012288	0.225739
0.0131072	0.213847
0.0147456	0.19362
0.016384	0.178529
0.0180224	0.166364
0.0196608	0.156781
0.0212992	0.143555
0.0229376	0.130336
0.024576	0.114586
0.0262144	0.0993791
0.0294912	0.0743096
0.032768	0.0629138
0.0360448	0.0493079
0.0393216	0.0323136
0.0425984	0.0283311
0.0458752	0.0181107
0.049152	0.0125111
0.0524288	0.00493047
0.0589824	0.000565416
0.065536	0.00617905
0.0720896	0.00209549
0.0786432	0.00578663
0.0851968	0.00626688
0.0917504	0.00164609
0.098304	-0.00321148
0.104858	-0.002089
0.117965	-0.00348003
0.131072	-0.0145788
0.144179	-0.00823709
0.157286	-0.0115708
0.170394	-0.0064528
0.183501	-0.00368395
0.196608	0.0131444
0.209715	0.0302068
0.23593	0.0173544
0.262144	0.013323
0.288358	0.0117844
0.314573	0.00515387
0.340787	0.00516202
0.367002	0.00399325
0.393216	0.00740587
0.41943	0.0122335
0.471859	0.026787
0.524288	0.0347633
0.576717	-0.0167108
0.629146	0.0172973
0.681574	0.00188398
0.734003	0.0230364
0.786432	0.00913497
0.838861	0.0241861
0.943718	0.0354648
1.04858	-0.0092474
1.15343	0.011128
1.25829	0.00898808
1.36315	0.00918586
1.46801	0.0121008
1.57286	-0.00475256
1.67772	0.0112672
1.88744	0.0164682
2.09715	0.0252734
2.30687	0.018271
2.51658	-0.00382382
2.7263	0.00171157
2.93601	-0.000692353
3.14573	-0.00657127
3.35544	-0.00397901
3.77487	-0.0119663
4.1943	-0.00880754
4.61373	-0.036169
5.03316	-0.056412
5.4526	-0.0642154
5.87203	-0.0737004
6.29146	-0.0812804
6.71089	-0.0981164
7.54975	-0.119614
8.38861	-0.115527
9.22747	-0.122518
10.0663	-0.138653
10.9052	-0.151903
11.7441	-0.162791
12.5829	-0.149546

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	78.525543	71.849823
0.052429	132.560730	123.405457
0.104858	168.685913	159.549713
0.157286	97.026825	89.511871
0.209715	159.015656	143.661499
0.262144	166.625977	150.299072
0.314573	489.654541	447.311401
0.367002	139.465332	127.925873
0.419430	161.304474	149.650574
0.471859	131.416321	119.113922
0.524288	146.121979	135.536194
0.576717	171.794891	157.794952
0.629146	110.149384	102.596283
0.681574	106.449127	98.896027
0.734003	175.457001	160.140991
0.786432	237.827301	210.647583
0.838861	254.917145	236.206055
0.891290	148.792267	135.459900
0.943718	160.465240	147.094727
0.996147	107.440948	98.876953
1.048576	159.645081	148.143768
1.101005	395.679474	354.595184
1.153434	245.151520	226.898193
1.205862	134.563446	119.247437
1.258291	214.309692	195.312500
1.310720	131.874084	118.446350
1.363149	210.952759	189.514160
1.415578	92.544556	86.936951
1.468006	175.285339	159.683228
1.520435	91.209412	83.560944
1.572864	118.618011	109.043121
1.625293	404.949188	371.513367
1.677722	138.568878	127.143860
1.730150	213.813782	198.650360
1.782579	174.140930	161.628723
1.835008	176.658630	163.078308
1.887437	94.776154	88.901520
1.939866	105.056763	98.323822
1.992294	107.574463	97.274780
2.044723	201.606750	184.993744
2.097152	238.056183	219.402313
2.149581	105.590820	97.618103
2.202010	108.280182	96.111298
2.254438	162.010193	148.048401
2.306867	100.345612	93.326569
2.359296	309.677124	282.363892
2.411725	351.505280	322.093964
2.464154	284.118652	257.682800
2.516582	374.946594	346.698761
2.569011	413.513184	378.017426
2.621440	263.938904	239.048004
2.673869	110.263824	101.585388
2.726298	114.555359	102.672577
2.778726	114.116669	107.135773
2.831155	116.233826	107.460022
2.883584	305.805206	278.778076
2.936013	132.675171	122.337341
2.988442	196.361542	180.873871
3.040870	169.105530	154.228210
3.093299	136.127472	124.473572
3.145728	293.464661	268.936157
3.198157	135.574341	122.222900
3.250586	135.784149	124.874115
3.303014	223.598480	202.484131
3.355443	300.903320	274.372101
3.407872	161.018372	148.696899
3.460301	296.821594	272.674561
3.512730	325.965881	300.045013
3.565158	134.735107	124.244690
3.617587	107.765198	99.048615
3.670016	134.677887	123.443604
3.722445	216.617584	192.565918
3.774874	121.803284	110.054016
3.827302	128.173828	116.424561
3.879731	221.519470	206.489563
3.932160	159.397125	145.397186
3.984589	312.728882	281.887054
4.037018	109.100342	100.822449
4.089446	150.318146	133.323669
4.141875	232.810974	212.287903
4.194304	494.689941	456.237793
4.246733	163.593292	152.416229
4.299162	246.143341	223.426819
4.351590	277.938843	256.538391
4.404019	527.648926	481.033325
4.456448	153.617859	140.228271
4.508877	137.825012	128.288269
4.561306	184.497833	167.140961
4.613734	587.310791	531.597137
4.666163	485.401154	441.074371
4.718592	81.501007	78.487396
4.771021	126.476288	115.280151
4.823450	142.555237	131.683350
4.875878	154.991150	143.699646
4.928307	336.990356	303.344727
