3/3/2026	10:9 AM
Pseudo Cross Correlation
Scattering angle:	70.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	1.001
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	49.2
Average Count rate  B (kHz):	45.3
Intercept:	0.8784
Cumulant 1st	24.4726
Cumulant 2nd	16.7209	15.0046
Cumulant 3rd	13.4481	15.9499

Lag time (s)         g2-1
1.25E-08	0.747849
2.5E-08	0.974421
3.75E-08	0.959483
5E-08	0.842461
6.25E-08	0.86736
7.5E-08	0.85989
8.75E-08	0.961972
1E-07	0.844951
1.125E-07	0.810094
1.25E-07	0.902217
1.375E-07	0.922135
1.5E-07	0.887278
1.625E-07	0.884788
1.75E-07	0.874829
1.875E-07	0.832502
2E-07	0.976911
2.125E-07	0.900972
2.375E-07	0.837482
2.625E-07	0.897237
2.875E-07	0.918401
3.125E-07	0.79391
3.375E-07	0.776481
3.625E-07	0.868604
3.875E-07	0.861135
4.125E-07	0.877941
4.625E-07	0.905952
5.125E-07	0.891635
5.625E-07	0.946411
6.125E-07	0.802624
6.625E-07	0.839349
7.125E-07	0.913421
7.625E-07	0.82441
8.125E-07	0.934896
9.125E-07	0.898482
1.0125E-06	0.859579
1.1125E-06	0.890701
1.2125E-06	0.886033
1.3125E-06	0.898793
1.4125E-06	0.881987
1.5125E-06	0.880742
1.6125E-06	0.895525
1.8125E-06	0.87763
2.0125E-06	0.888834
2.2125E-06	0.868293
2.4125E-06	0.858025
2.6125E-06	0.824568
2.8125E-06	0.85538
3.0125E-06	0.844954
3.2125E-06	0.851256
3.6125E-06	0.854213
4.0125E-06	0.861371
4.4125E-06	0.857325
4.8125E-06	0.867129
5.2125E-06	0.844253
5.6125E-06	0.850945
6.0125E-06	0.839196
6.4125E-06	0.829198
7.2125E-06	0.842464
8.0125E-06	0.826669
8.8125E-06	0.825735
9.6125E-06	0.826202
1.04125E-05	0.8199
1.12125E-05	0.804689
1.20125E-05	0.799981
1.28125E-05	0.813675
1.44125E-05	0.788232
1.60125E-05	0.788758
1.76125E-05	0.766738
1.92125E-05	0.767964
2.08125E-05	0.775317
2.24125E-05	0.754348
2.40125E-05	0.743105
2.56125E-05	0.736296
2.88125E-05	0.728175
3.20125E-05	0.710416
3.52125E-05	0.70105
3.84125E-05	0.68117
4.16125E-05	0.674615
4.48125E-05	0.665784
4.80125E-05	0.65316
5.12125E-05	0.641153
5.76125E-05	0.619858
6.40125E-05	0.602376
7.04125E-05	0.585385
7.68125E-05	0.567728
8.32125E-05	0.557754
8.96125E-05	0.541594
9.60125E-05	0.525984
0.000102413	0.513007
0.000115213	0.493857
0.000128013	0.475015
0.000140813	0.458197
0.000153613	0.44157
0.000166413	0.426169
0.000179213	0.412414
0.000192013	0.402951
0.000204813	0.394511
0.000230413	0.37606
0.000256013	0.359177
0.000281613	0.345007
0.000307213	0.329197
0.000332813	0.319405
0.000358413	0.310108
0.000384013	0.294897
0.000409613	0.287991
0.000460813	0.269916
0.000512013	0.252527
0.000563213	0.237256
0.000614413	0.226349
0.000665613	0.213519
0.000716813	0.202093
0.000768013	0.191145
0.000819213	0.181714
0.000921613	0.165857
0.00102401	0.151479
0.00112641	0.136027
0.00122881	0.121022
0.00133121	0.107704
0.00143361	0.0988119
0.00153601	0.0874704
