3/3/2026	9:43 AM
Pseudo Cross Correlation
Scattering angle:	20.01
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	1.000
Temperature (K):	293.1
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	206.5
Average Count rate  B (kHz):	189.2
Intercept:	0.8688
Cumulant 1st	39.8666
Cumulant 2nd	26.2167	26.1720
Cumulant 3rd	20.4566	27.5234

Lag time (s)         g2-1
1.25E-08	0.887508
2.5E-08	0.858107
3.75E-08	0.856687
5E-08	0.880407
6.25E-08	0.885236
7.5E-08	0.874441
8.75E-08	0.872595
1E-07	0.891769
1.125E-07	0.882395
1.25E-07	0.885378
1.375E-07	0.874725
1.5E-07	0.887935
1.625E-07	0.90015
1.75E-07	0.881259
1.875E-07	0.843619
2E-07	0.853846
2.125E-07	0.863504
2.375E-07	0.86528
2.625E-07	0.875577
2.875E-07	0.885307
3.125E-07	0.87366
3.375E-07	0.854769
3.625E-07	0.866771
3.875E-07	0.878418
4.125E-07	0.876252
4.625E-07	0.881543
5.125E-07	0.880123
5.625E-07	0.882928
6.125E-07	0.883035
6.625E-07	0.873483
7.125E-07	0.854947
7.625E-07	0.873625
8.125E-07	0.861232
9.125E-07	0.865583
1.0125E-06	0.869329
1.1125E-06	0.879662
1.2125E-06	0.878739
1.3125E-06	0.860559
1.4125E-06	0.873538
1.5125E-06	0.877337
1.6125E-06	0.871984
1.8125E-06	0.863497
2.0125E-06	0.866844
2.2125E-06	0.876245
2.4125E-06	0.866604
2.6125E-06	0.869126
2.8125E-06	0.867829
3.0125E-06	0.872198
3.2125E-06	0.872917
3.6125E-06	0.870964
4.0125E-06	0.868723
4.4125E-06	0.868403
4.8125E-06	0.871907
5.2125E-06	0.871476
5.6125E-06	0.867153
6.0125E-06	0.86476
6.4125E-06	0.861974
7.2125E-06	0.867966
8.0125E-06	0.867471
8.8125E-06	0.862522
9.6125E-06	0.865755
1.04125E-05	0.862611
1.12125E-05	0.866167
1.20125E-05	0.866122
1.28125E-05	0.864085
1.44125E-05	0.865891
1.60125E-05	0.865329
1.76125E-05	0.860987
1.92125E-05	0.859208
2.08125E-05	0.858582
2.24125E-05	0.858953
2.40125E-05	0.858777
2.56125E-05	0.858048
2.88125E-05	0.858521
3.20125E-05	0.854154
3.52125E-05	0.852362
3.84125E-05	0.853599
4.16125E-05	0.852665
4.48125E-05	0.849095
4.80125E-05	0.849535
5.12125E-05	0.846543
5.76125E-05	0.843539
6.40125E-05	0.842428
7.04125E-05	0.839276
7.68125E-05	0.836791
8.32125E-05	0.835002
8.96125E-05	0.83408
9.60125E-05	0.831486
0.000102413	0.828396
0.000115213	0.82319
0.000128013	0.819131
0.000140813	0.81452
0.000153613	0.80877
0.000166413	0.805523
0.000179213	0.801687
0.000192013	0.79758
0.000204813	0.793132
0.000230413	0.785001
0.000256013	0.776466
0.000281613	0.768753
0.000307213	0.761238
0.000332813	0.753211
0.000358413	0.745911
0.000384013	0.739054
0.000409613	0.732845
0.000460813	0.719328
0.000512013	0.707284
0.000563213	0.694999
0.000614413	0.684001
0.000665613	0.673489
0.000716813	0.663373
0.000768013	0.653447
0.000819213	0.643785
0.000921613	0.626733
0.00102401	0.611454
0.00112641	0.596827
0.00122881	0.583918
0.00133121	0.571978
0.00143361	0.561102
0.00153601	0.551046
0.00163841	0.541179
0.00184321	0.523713
0.00204801	0.508919
0.00225281	0.495342
0.00245761	0.481794
0.00266241	0.470091
0.00286721	0.459641
0.00307201	0.449756
0.00327681	0.440098
0.00368641	0.420176
0.00409601	0.402593
0.00450561	0.384382
0.00491521	0.366557
0.00532481	0.352562
0.00573441	0.340339
0.00614401	0.32857
0.00655361	0.318679
0.00737281	0.299468
0.00819201	0.277831
0.00901121	0.2553
0.00983041	0.239257
0.0106496	0.223584
0.0114688	0.209264
0.012288	0.195623
0.0131072	0.184908
0.0147456	0.162902
0.016384	0.141605
0.0180224	0.123944
0.0196608	0.106073
0.0212992	0.091921
0.0229376	0.0830054
0.024576	0.0768329
0.0262144	0.0667347
0.0294912	0.0568323
0.032768	0.0438444
0.0360448	0.0342962
0.0393216	0.0310698
0.0425984	0.0209536
0.0458752	0.0136696
0.049152	0.00399688
0.0524288	0.001393
0.0589824	-0.00461099
0.065536	-0.0186064
0.0720896	-0.0115758
0.0786432	-0.00218681
0.0851968	0.00669236
0.0917504	0.0020333
0.098304	0.000645931
0.104858	0.00229029
0.117965	0.0063218
0.131072	0.00141471
0.144179	0.000690091
0.157286	0.00204661
0.170394	0.0238799
0.183501	-0.000114863
0.196608	-0.0178485
0.209715	-0.00789591
0.23593	-0.0126508
0.262144	0.000986865
0.288358	-0.00478521
0.314573	0.00674388
0.340787	0.00144351
0.367002	-0.0175052
0.393216	-0.0130153
0.41943	0.00274663
0.471859	-0.0130746
0.524288	-0.0112852
0.576717	0.0046795
0.629146	0.00872809
0.681574	-0.0178887
0.734003	0.027824
0.786432	0.0288383
0.838861	0.0230321
0.943718	0.00581023
1.04858	0.000120468
1.15343	-0.0243732
1.25829	0.00307783
1.36315	0.00821755
1.46801	0.00363195
1.57286	0.0100027
1.67772	0.00602508
1.88744	0.0269312
2.09715	0.0139567
2.30687	0.0200161
2.51658	0.00364268
2.7263	0.0165427
2.93601	0.00257067
3.14573	0.0063905
3.35544	-0.0206953
3.77487	0.00172418
4.1943	-0.0153428
4.61373	-0.00620918
5.03316	-0.00670701
5.4526	-0.0217817
5.87203	-0.0158285
6.29146	-0.0368374
6.71089	-0.0269364
7.54975	-0.0350738
8.38861	-0.0467699
9.22747	-0.0248481
10.0663	-0.0217868
10.9052	-0.0046107
11.7441	0.000579239
12.5829	-0.00724216

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	112.056732	105.133057
0.052429	258.083344	240.287781
0.104858	106.811523	97.007751
0.157286	396.862030	359.821320
0.209715	130.043030	120.830536
0.262144	108.356476	98.419189
0.314573	166.625977	152.225494
0.367002	124.969482	114.116669
0.419430	182.762146	168.266296
0.471859	207.767487	190.105438
0.524288	133.304596	124.454498
0.576717	206.203461	189.285278
0.629146	271.339417	248.641968
0.681574	174.674988	159.339905
0.734003	260.009766	240.859985
0.786432	139.865875	124.130249
0.838861	216.293335	198.249817
0.891290	394.325256	360.527039
0.943718	220.870972	202.617645
0.996147	75.168610	69.389343
1.048576	101.966858	92.487335
1.101005	202.217102	184.783936
1.153434	92.277527	84.781647
1.205862	111.618042	107.231140
1.258291	152.797699	140.895844
1.310720	255.470276	235.061646
1.363149	284.347534	258.407593
1.415578	127.582550	115.528107
1.468006	328.121185	301.876068
1.520435	284.080505	257.053375
1.572864	369.682312	334.625244
1.625293	129.127502	116.233826
1.677722	293.407440	273.303986
1.730150	124.893188	114.727020
1.782579	129.451752	121.688843
1.835008	151.309967	138.359070
1.887437	165.824890	153.121948
1.939866	207.004547	188.350677
1.992294	171.127319	161.037445
2.044723	122.566223	112.895966
2.097152	214.557648	199.413300
2.149581	125.007629	113.601685
2.202010	185.146332	163.955688
2.254438	172.882080	156.269073
2.306867	428.657532	388.736725
2.359296	337.181091	307.006836
2.411725	223.751068	209.598541
2.464154	113.220215	101.737976
2.516582	204.601288	186.901093
2.569011	132.045746	116.577148
2.621440	119.590759	110.111237
2.673869	137.519836	123.195648
2.726298	183.982849	166.950226
2.778726	297.737122	272.083282
2.831155	503.044128	459.556580
2.883584	304.737091	280.284882
2.936013	289.535522	264.091492
2.988442	238.208771	216.579437
3.040870	167.713165	154.285431
3.093299	158.863068	146.236420
3.145728	564.422607	517.864227
3.198157	287.609100	264.244080
3.250586	362.434387	325.450897
3.303014	165.634155	150.680542
3.355443	154.247284	138.969421
3.407872	121.231079	109.462738
3.460301	107.765198	98.457336
3.512730	150.012970	138.282776
3.565158	471.248627	429.763794
3.617587	151.786804	139.541626
3.670016	127.983093	114.135742
3.722445	383.605957	353.927612
3.774874	307.331085	280.971527
3.827302	223.503113	206.871033
3.879731	304.489136	281.372070
3.932160	160.408020	150.260925
3.984589	168.724060	154.304504
4.037018	227.165222	207.691193
4.089446	167.579651	151.748657
4.141875	194.244385	178.565979
4.194304	268.325806	250.663757
4.246733	190.715790	173.988342
4.299162	124.130249	111.141205
4.351590	235.919952	218.353271
4.404019	178.279877	164.623260
4.456448	118.446350	109.119415
4.508877	169.258118	151.081085
4.561306	314.254761	287.342072
4.613734	356.845856	322.494507
4.666163	145.053864	136.737823
4.718592	71.449280	68.168640
4.771021	88.787079	80.165863
4.823450	165.672302	153.312683
4.875878	133.934021	125.007629
