3/3/2026	9:59 AM
Pseudo Cross Correlation
Scattering angle:	52.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	1.000
Temperature (K):	293.1
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	154.0
Average Count rate  B (kHz):	141.1
Intercept:	0.6641
Cumulant 1st	51.8378
Cumulant 2nd	35.1670	34.2164
Cumulant 3rd	27.1972	37.0134

Lag time (s)         g2-1
1.25E-08	0.641494
2.5E-08	0.70602
3.75E-08	0.691189
5E-08	0.639673
6.25E-08	0.644356
7.5E-08	0.714085
8.75E-08	0.684685
1E-07	0.675578
1.125E-07	0.69223
1.25E-07	0.639933
1.375E-07	0.673757
1.5E-07	0.656325
1.625E-07	0.643055
1.75E-07	0.610272
1.875E-07	0.693271
2E-07	0.651381
2.125E-07	0.64995
2.375E-07	0.647088
2.625E-07	0.672976
2.875E-07	0.69223
3.125E-07	0.672976
3.375E-07	0.676229
3.625E-07	0.670895
3.875E-07	0.674928
4.125E-07	0.656455
4.625E-07	0.67109
5.125E-07	0.673302
5.625E-07	0.662049
6.125E-07	0.658211
6.625E-07	0.658992
7.125E-07	0.670114
7.625E-07	0.67161
8.125E-07	0.674147
9.125E-07	0.668618
1.0125E-06	0.658081
1.1125E-06	0.644714
1.2125E-06	0.676229
1.3125E-06	0.673367
1.4125E-06	0.662081
1.5125E-06	0.668391
1.6125E-06	0.656016
1.8125E-06	0.662374
2.0125E-06	0.662374
2.2125E-06	0.663301
2.4125E-06	0.667578
2.6125E-06	0.670911
2.8125E-06	0.660114
3.0125E-06	0.667415
3.2125E-06	0.662992
3.6125E-06	0.653934
4.0125E-06	0.66274
4.4125E-06	0.65639
4.8125E-06	0.652186
5.2125E-06	0.659203
5.6125E-06	0.657902
6.0125E-06	0.654845
6.4125E-06	0.65867
7.2125E-06	0.653247
8.0125E-06	0.652259
8.8125E-06	0.652267
9.6125E-06	0.650088
1.04125E-05	0.648153
1.12125E-05	0.650897
1.20125E-05	0.64506
1.28125E-05	0.647991
1.44125E-05	0.646643
1.60125E-05	0.640953
1.76125E-05	0.636059
1.92125E-05	0.63599
2.08125E-05	0.634077
2.24125E-05	0.633469
2.40125E-05	0.630827
2.56125E-05	0.627828
2.88125E-05	0.625948
3.20125E-05	0.620331
3.52125E-05	0.614534
3.84125E-05	0.609082
4.16125E-05	0.607206
4.48125E-05	0.605331
4.80125E-05	0.59963
5.12125E-05	0.596872
5.76125E-05	0.589143
6.40125E-05	0.581083
7.04125E-05	0.575244
7.68125E-05	0.568903
8.32125E-05	0.562887
8.96125E-05	0.555582
9.60125E-05	0.550017
0.000102413	0.544512
0.000115213	0.534671
0.000128013	0.524396
0.000140813	0.515402
0.000153613	0.505578
0.000166413	0.496186
0.000179213	0.49011
0.000192013	0.482998
0.000204813	0.475197
0.000230413	0.462146
0.000256013	0.449718
0.000281613	0.437097
0.000307213	0.42747
0.000332813	0.417484
0.000358413	0.409438
0.000384013	0.401531
0.000409613	0.394621
0.000460813	0.380564
0.000512013	0.367886
0.000563213	0.356225
0.000614413	0.34524
0.000665613	0.335289
0.000716813	0.326271
0.000768013	0.316796
0.000819213	0.306834
0.000921613	0.289406
0.00102401	0.273287
0.00112641	0.257593
0.00122881	0.242114
0.00133121	0.230266
0.00143361	0.218129
0.00153601	0.20751
0.00163841	0.195786
0.00184321	0.176738
0.00204801	0.159905
0.00225281	0.142856
0.00245761	0.128073
0.00266241	0.115947
0.00286721	0.103228
0.00307201	0.0906501
0.00327681	0.0814308
0.00368641	0.0659683
0.00409601	0.0542454
0.00450561	0.0461467
0.00491521	0.0398058
0.00532481	0.032883
0.00573441	0.0274263
0.00614401	0.0235274
0.00655361	0.0227077
0.00737281	0.01874
0.00819201	0.0155719
0.00901121	0.0118797
0.00983041	0.00640155
0.0106496	0.0054505
0.0114688	0.00636441
0.012288	0.008233
0.0131072	0.00918683
0.0147456	0.00716662
0.016384	0.00168424
0.0180224	0.000190903
0.0196608	-0.00229715
0.0212992	-0.00130314
0.0229376	-0.00785251
0.024576	-0.00487762
0.0262144	-0.00524211
0.0294912	-0.00568348
0.032768	-0.00677049
0.0360448	-0.00729329
0.0393216	-0.0012827
0.0425984	-0.00196593
0.0458752	-0.000289547
0.049152	-0.0061791
0.0524288	0.00340939
0.0589824	0.00186194
0.065536	0.0071575
0.0720896	0.00547295
0.0786432	-0.00155267
0.0851968	0.00341786
0.0917504	0.00473381
0.098304	-0.00359759
0.104858	9.03421E-05
0.117965	0.0018404
0.131072	-0.00688579
0.144179	-0.001149
0.157286	0.00214693
0.170394	-0.00157024
0.183501	-0.000226789
0.196608	-0.00116886
0.209715	0.00140041
0.23593	0.000405728
0.262144	0.00512033
0.288358	0.00162532
0.314573	0.00162895
0.340787	0.00315532
0.367002	0.00431654
0.393216	0.00457881
0.41943	0.00603733
0.471859	0.00360562
0.524288	0.00667693
0.576717	0.00337622
0.629146	0.00747636
0.681574	0.00720166
0.734003	0.00810496
0.786432	0.00776698
0.838861	0.00656179
0.943718	0.008669
1.04858	0.0115276
1.15343	0.00600618
1.25829	0.00708423
1.36315	0.00686623
1.46801	0.0086902
1.57286	0.00767081
1.67772	0.00726618
1.88744	0.00824873
2.09715	0.0052907
2.30687	0.00994494
2.51658	0.00602142
2.7263	0.00926062
2.93601	0.00852884
3.14573	0.00561192
3.35544	0.00707385
3.77487	0.00566891
4.1943	0.00465462
4.61373	0.00292971
5.03316	0.0075862
5.4526	0.00569731
5.87203	0.00757394
6.29146	0.00583541
6.71089	0.0054819
7.54975	0.00930911
8.38861	0.0139282
9.22747	0.0195559
10.0663	0.0369024
10.9052	0.0227049
11.7441	-0.014957
12.5829	-0.0251137

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	158.863068	143.966675
0.052429	170.631409	155.239105
0.104858	144.844055	134.696960
0.157286	114.231110	104.370117
0.209715	110.492706	100.917816
0.262144	118.637085	107.421875
