3/3/2026	9:45 AM
Pseudo Cross Correlation
Scattering angle:	24.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	1.001
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	160.4
Average Count rate  B (kHz):	147.0
Intercept:	0.8910
Cumulant 1st	36.9570
Cumulant 2nd	24.6444	24.3892
Cumulant 3rd	19.4156	25.9302

Lag time (s)         g2-1
1.25E-08	0.9044
2.5E-08	0.921341
3.75E-08	0.874048
5E-08	0.905812
6.25E-08	0.909341
7.5E-08	0.882754
8.75E-08	0.890283
1E-07	0.870754
1.125E-07	0.905576
1.25E-07	0.904165
1.375E-07	0.893577
1.5E-07	0.836638
1.625E-07	0.888871
1.75E-07	0.887224
1.875E-07	0.934046
2E-07	0.895224
2.125E-07	0.877695
2.375E-07	0.923576
2.625E-07	0.903341
2.875E-07	0.88793
3.125E-07	0.901224
3.375E-07	0.859225
3.625E-07	0.906518
3.875E-07	0.873107
4.125E-07	0.868519
4.625E-07	0.919164
5.125E-07	0.916341
5.625E-07	0.885754
6.125E-07	0.900341
6.625E-07	0.906988
7.125E-07	0.883048
7.625E-07	0.897459
8.125E-07	0.890665
9.125E-07	0.898283
1.0125E-06	0.889812
1.1125E-06	0.898872
1.2125E-06	0.886755
1.3125E-06	0.879079
1.4125E-06	0.889314
1.5125E-06	0.889549
1.6125E-06	0.890784
1.8125E-06	0.890858
2.0125E-06	0.892476
2.2125E-06	0.899137
2.4125E-06	0.89277
2.6125E-06	0.891329
2.8125E-06	0.893446
3.0125E-06	0.896049
3.2125E-06	0.893012
3.6125E-06	0.89088
4.0125E-06	0.891549
4.4125E-06	0.892042
4.8125E-06	0.88702
5.2125E-06	0.884623
5.6125E-06	0.89102
6.0125E-06	0.884593
6.4125E-06	0.88499
7.2125E-06	0.887652
8.0125E-06	0.88988
8.8125E-06	0.885204
9.6125E-06	0.887656
1.04125E-05	0.885663
1.12125E-05	0.889781
1.20125E-05	0.886641
1.28125E-05	0.885531
1.44125E-05	0.883435
1.60125E-05	0.883558
1.76125E-05	0.881222
1.92125E-05	0.880906
2.08125E-05	0.881755
2.24125E-05	0.883705
2.40125E-05	0.878972
2.56125E-05	0.87701
2.88125E-05	0.872772
3.20125E-05	0.873381
3.52125E-05	0.870405
3.84125E-05	0.871925
4.16125E-05	0.867841
4.48125E-05	0.865061
4.80125E-05	0.864105
5.12125E-05	0.862525
5.76125E-05	0.855633
6.40125E-05	0.853049
7.04125E-05	0.848927
7.68125E-05	0.843609
8.32125E-05	0.843419
8.96125E-05	0.840374
9.60125E-05	0.834475
0.000102413	0.831637
0.000115213	0.824633
0.000128013	0.818958
0.000140813	0.812028
0.000153613	0.805363
0.000166413	0.799102
0.000179213	0.792391
0.000192013	0.786639
0.000204813	0.781801
0.000230413	0.770921
0.000256013	0.759876
0.000281613	0.74897
0.000307213	0.739032
0.000332813	0.730377
0.000358413	0.720183
0.000384013	0.710927
0.000409613	0.701912
0.000460813	0.685814
0.000512013	0.670321
0.000563213	0.656481
0.000614413	0.642824
0.000665613	0.630056
0.000716813	0.619034
0.000768013	0.608262
0.000819213	0.598613
0.000921613	0.580158
0.00102401	0.563932
0.00112641	0.54783
0.00122881	0.533753
0.00133121	0.521461
0.00143361	0.50991
0.00153601	0.500002
0.00163841	0.490141
0.00184321	0.469689
0.00204801	0.450453
0.00225281	0.434242
0.00245761	0.4204
0.00266241	0.40741
0.00286721	0.394361
0.00307201	0.382028
0.00327681	0.370913
0.00368641	0.35033
0.00409601	0.330931
0.00450561	0.313534
0.00491521	0.297207
0.00532481	0.282777
0.00573441	0.269231
0.00614401	0.255973
0.00655361	0.243568
0.00737281	0.220938
0.00819201	0.203842
0.00901121	0.185362
0.00983041	0.168181
0.0106496	0.151267
0.0114688	0.13996
0.012288	0.127355
0.0131072	0.115148
0.0147456	0.094258
0.016384	0.0803531
0.0180224	0.0688741
0.0196608	0.063494
0.0212992	0.0548024
0.0229376	0.0476717
0.024576	0.0466153
0.0262144	0.0457306
0.0294912	0.0402801
0.032768	0.0395297
0.0360448	0.0318627
0.0393216	0.023197
0.0425984	0.0251452
0.0458752	0.0233128
0.049152	0.0153857
0.0524288	0.0133262
0.0589824	0.0122702
0.065536	-0.00456139
0.0720896	-0.0145717
0.0786432	-0.0242647
0.0851968	-0.0293318
0.0917504	-0.0107884
0.098304	-0.0200717
0.104858	-0.0072311
0.117965	-0.00477918
0.131072	0.00342951
0.144179	0.0320301
0.157286	0.0313061
0.170394	0.0136661
0.183501	0.00614398
0.196608	-0.0031364
0.209715	0.00165178
0.23593	0.00725115
0.262144	0.0242332
0.288358	0.0110361
0.314573	-0.00467125
0.340787	-0.00173434
0.367002	-0.00312301
0.393216	0.0248428
0.41943	0.0069157
0.471859	-0.00139509
0.524288	0.0259269
0.576717	0.0122196
0.629146	0.00273441
0.681574	0.0112815
0.734003	0.0139541
0.786432	0.0193028
0.838861	0.0265189
0.943718	0.0144253
1.04858	0.0214406
1.15343	0.0139994
1.25829	0.0194633
1.36315	0.0252411
1.46801	0.0173533
1.57286	0.0410783
1.67772	0.028569
1.88744	0.0188174
2.09715	0.0227432
2.30687	0.0216361
2.51658	0.0209968
