3/3/2026	9:53 AM
Pseudo Cross Correlation
Scattering angle:	39.99
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	1.001
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	119.6
Average Count rate  B (kHz):	109.6
Intercept:	0.8873
Cumulant 1st	57.8062
Cumulant 2nd	36.8887	35.6807
Cumulant 3rd	27.1408	35.8303

Lag time (s)         g2-1
1.25E-08	0.850361
2.5E-08	0.912124
3.75E-08	0.910432
5E-08	0.907048
6.25E-08	0.934968
7.5E-08	0.87532
8.75E-08	0.844015
1E-07	0.892664
1.125E-07	0.865167
1.25E-07	0.929891
1.375E-07	0.945544
1.5E-07	0.916354
1.625E-07	0.881242
1.75E-07	0.906201
1.875E-07	0.920585
2E-07	0.886742
2.125E-07	0.904298
2.375E-07	0.899644
2.625E-07	0.893087
2.875E-07	0.903663
3.125E-07	0.910432
3.375E-07	0.860302
3.625E-07	0.889703
3.875E-07	0.859244
4.125E-07	0.899116
4.625E-07	0.86485
5.125E-07	0.896577
5.625E-07	0.877435
6.125E-07	0.914979
6.625E-07	0.887059
7.125E-07	0.88854
7.625E-07	0.857975
8.125E-07	0.895837
9.125E-07	0.884204
1.0125E-06	0.901812
1.1125E-06	0.898904
1.2125E-06	0.887905
1.3125E-06	0.889862
1.4125E-06	0.897741
1.5125E-06	0.89975
1.6125E-06	0.887614
1.8125E-06	0.875796
2.0125E-06	0.903848
2.2125E-06	0.888778
2.4125E-06	0.88423
2.6125E-06	0.898058
2.8125E-06	0.900728
3.0125E-06	0.877911
3.2125E-06	0.880727
3.6125E-06	0.888222
4.0125E-06	0.889558
4.4125E-06	0.894462
4.8125E-06	0.891078
5.2125E-06	0.888541
5.6125E-06	0.889783
6.0125E-06	0.879168
6.4125E-06	0.881726
7.2125E-06	0.884634
8.0125E-06	0.879445
8.8125E-06	0.875896
9.6125E-06	0.876299
1.04125E-05	0.876636
1.12125E-05	0.88006
1.20125E-05	0.870132
1.28125E-05	0.867141
1.44125E-05	0.87348
1.60125E-05	0.867552
1.76125E-05	0.866233
1.92125E-05	0.861712
2.08125E-05	0.862237
2.24125E-05	0.857607
2.40125E-05	0.860826
2.56125E-05	0.856995
2.88125E-05	0.849159
3.20125E-05	0.846236
3.52125E-05	0.844721
3.84125E-05	0.844184
4.16125E-05	0.835857
4.48125E-05	0.832668
4.80125E-05	0.825599
5.12125E-05	0.822759
5.76125E-05	0.817092
6.40125E-05	0.809156
7.04125E-05	0.80132
7.68125E-05	0.795843
8.32125E-05	0.788879
