3/3/2026	9:44 AM
Pseudo Cross Correlation
Scattering angle:	20.01
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	1.000
Temperature (K):	293.1
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	179.5
Average Count rate  B (kHz):	164.4
Intercept:	0.8959
Cumulant 1st	35.5511
Cumulant 2nd	23.4817	23.2358
Cumulant 3rd	18.6062	24.7843

Lag time (s)         g2-1
1.25E-08	0.896444
2.5E-08	0.89494
3.75E-08	0.886102
5E-08	0.907915
6.25E-08	0.892495
7.5E-08	0.883469
8.75E-08	0.883281
1E-07	0.930292
1.125E-07	0.894376
1.25E-07	0.891743
1.375E-07	0.897572
1.5E-07	0.922394
1.625E-07	0.854698
1.75E-07	0.920326
1.875E-07	0.916565
2E-07	0.901897
2.125E-07	0.886196
2.375E-07	0.885161
2.625E-07	0.907915
2.875E-07	0.921736
3.125E-07	0.908855
3.375E-07	0.908667
3.625E-07	0.876793
3.875E-07	0.920608
4.125E-07	0.907727
4.625E-07	0.92404
5.125E-07	0.892213
5.625E-07	0.908244
6.125E-07	0.892542
6.625E-07	0.903825
7.125E-07	0.900957
7.625E-07	0.904342
8.125E-07	0.898301
9.125E-07	0.89856
1.0125E-06	0.90272
1.1125E-06	0.91452
1.2125E-06	0.909866
1.3125E-06	0.886736
1.4125E-06	0.903472
1.5125E-06	0.890004
1.6125E-06	0.894105
1.8125E-06	0.89595
2.0125E-06	0.898089
2.2125E-06	0.889956
2.4125E-06	0.899758
2.6125E-06	0.890286
2.8125E-06	0.892425
3.0125E-06	0.8938
3.2125E-06	0.893735
3.6125E-06	0.895045
4.0125E-06	0.896932
4.4125E-06	0.897696
4.8125E-06	0.890162
5.2125E-06	0.897408
5.6125E-06	0.889328
6.0125E-06	0.895986
6.4125E-06	0.891731
7.2125E-06	0.898416
8.0125E-06	0.89107
8.8125E-06	0.889419
9.6125E-06	0.892578
1.04125E-05	0.892261
1.12125E-05	0.892484
1.20125E-05	0.889992
1.28125E-05	0.889702
1.44125E-05	0.887397
1.60125E-05	0.891519
1.76125E-05	0.886735
1.92125E-05	0.891067
2.08125E-05	0.886204
2.24125E-05	0.885414
2.40125E-05	0.883408
2.56125E-05	0.884609
2.88125E-05	0.882094
3.20125E-05	0.88172
3.52125E-05	0.878929
3.84125E-05	0.876778
4.16125E-05	0.874834
4.48125E-05	0.87691
4.80125E-05	0.872967
5.12125E-05	0.87229
5.76125E-05	0.868611
6.40125E-05	0.866834
7.04125E-05	0.863819
7.68125E-05	0.860659
8.32125E-05	0.858412
8.96125E-05	0.855469
9.60125E-05	0.852774
0.000102413	0.849647
0.000115213	0.845684
0.000128013	0.841534
0.000140813	0.834414
0.000153613	0.829999
0.000166413	0.824475
0.000179213	0.820558
0.000192013	0.816567
0.000204813	0.811672
0.000230413	0.802811
0.000256013	0.794065
0.000281613	0.786069
0.000307213	0.777615
0.000332813	0.770433
0.000358413	0.762749
0.000384013	0.754744
0.000409613	0.747657
0.000460813	0.733575
0.000512013	0.720302
0.000563213	0.707574
0.000614413	0.696015
0.000665613	0.683801
0.000716813	0.67329
0.000768013	0.662909
0.000819213	0.652853
0.000921613	0.63344
0.00102401	0.615904
0.00112641	0.600621
0.00122881	0.58606
0.00133121	0.572344
0.00143361	0.560076
0.00153601	0.548769
0.00163841	0.538251
0.00184321	0.519244
0.00204801	0.50309
0.00225281	0.487146
0.00245761	0.473757
0.00266241	0.462241
0.00286721	0.450723
0.00307201	0.439754
0.00327681	0.429369
0.00368641	0.407881
0.00409601	0.38887
0.00450561	0.371166
0.00491521	0.357036
0.00532481	0.343133
0.00573441	0.328542
0.00614401	0.314786
0.00655361	0.304416
0.00737281	0.282506
0.00819201	0.260846
0.00901121	0.240575
0.00983041	0.22134
0.0106496	0.206299
0.0114688	0.190199
0.012288	0.176697
0.0131072	0.166708
0.0147456	0.148236
0.016384	0.133316
0.0180224	0.118602
0.0196608	0.103291
0.0212992	0.0949638
0.0229376	0.0856436
0.024576	0.0735461
0.0262144	0.0679267
0.0294912	0.0528047
0.032768	0.0412889
0.0360448	0.0353115
0.0393216	0.0255025
0.0425984	0.0223009
0.0458752	0.0247694
0.049152	0.0298914
0.0524288	0.0208917
0.0589824	0.0212922
0.065536	0.0261283
0.0720896	0.00601647
0.0786432	0.00383664
0.0851968	0.00769517
0.0917504	0.0119789
0.098304	0.00707167
0.104858	-0.00168122
0.117965	0.0132536
0.131072	0.0203903
0.144179	-0.00742499
0.157286	0.00653737
0.170394	-0.00310318
0.183501	0.00434494
0.196608	0.00202432
0.209715	-0.00319992
0.23593	-0.00508747
0.262144	0.00539696
0.288358	0.00757901
0.314573	0.003966
0.340787	0.00950097
0.367002	0.00302108
0.393216	0.0122636
0.41943	-8.2948E-06
0.471859	0.00290886
0.524288	0.00480699
0.576717	-0.00901948
0.629146	-0.00594283
0.681574	-0.0192491
0.734003	0.00319617
0.786432	-0.00869881
0.838861	-0.00184306
0.943718	-0.0155696
1.04858	0.00256523
1.15343	0.000744762
1.25829	-0.0198699
1.36315	-0.000517551
1.46801	-0.00304805
1.57286	-0.0163321
1.67772	-0.0220892
1.88744	-0.0290866
2.09715	-0.0125388
2.30687	-0.0176176
2.51658	-0.00287446
2.7263	0.012427
2.93601	0.0192395
3.14573	0.00523651
3.35544	0.00657024
3.77487	0.00801882
4.1943	0.00360226
4.61373	-0.00996098
5.03316	-0.000715908
5.4526	0.00487068
5.87203	0.0197284
6.29146	0.0234665
6.71089	0.013682
7.54975	-0.00845976
8.38861	-0.0211104
9.22747	-0.000153811
10.0663	0.0342541
10.9052	0.0461764
11.7441	0.052993
12.5829	0.143439

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	143.356323	129.871368
0.052429	168.933868	153.160095
0.104858	156.269073	146.617889
0.157286	77.838898	68.416595
0.209715	109.004974	101.184845
0.262144	120.334625	107.784271
0.314573	192.985535	178.718567
0.367002	348.739624	317.764282
0.419430	346.069336	319.328308
0.471859	169.963837	154.705048
0.524288	284.938812	264.358521
0.576717	215.663910	199.794769
0.629146	442.276001	405.788422
0.681574	258.617401	229.511261
0.734003	92.830658	84.705353
0.786432	155.925751	144.634247
0.838861	109.729767	98.972321
0.891290	173.339844	156.250000
0.943718	166.492462	150.661469
0.996147	249.023438	231.113434
1.048576	217.609406	198.497772
1.101005	92.639923	84.857941
1.153434	119.724274	109.806061
1.205862	168.228149	151.576996
1.258291	100.898743	88.596344
1.310720	184.707642	171.375275
1.363149	115.566254	106.353760
1.415578	142.459869	129.089355
1.468006	334.243774	308.074951
1.520435	276.756287	247.631073
1.572864	203.170776	185.108185
1.625293	105.648041	98.648071
1.677722	237.064362	214.004517
1.730150	482.711792	444.355011
1.782579	194.568634	176.925659
1.835008	209.503174	193.080902
1.887437	183.238983	171.508789
1.939866	140.419006	129.032135
1.992294	175.590515	158.195496
2.044723	122.795105	110.893250
2.097152	75.244904	68.283081
2.149581	132.751465	118.904114
2.202010	64.449310	60.100555
2.254438	187.435150	169.410706
2.306867	114.231110	104.389191
2.359296	99.563599	88.424683
2.411725	99.868774	90.293884
2.464154	77.667236	72.326660
2.516582	118.961334	106.658936
2.569011	108.165741	100.479126
2.621440	141.887665	130.634308
2.673869	225.009918	204.429626
2.726298	113.983154	101.814270
2.778726	125.045776	111.274719
2.831155	146.026611	137.653351
2.883584	111.465454	102.653503
2.936013	226.135254	212.821960
2.988442	99.830627	90.045929
3.040870	103.721619	96.988678
3.093299	183.200836	166.568756
3.145728	157.394409	144.615173
3.198157	183.296204	162.677765
3.250586	122.909546	113.639832
3.303014	165.004730	150.108337
3.355443	230.045319	209.941864
3.407872	322.284698	294.780731
3.460301	170.059204	157.508850
3.512730	129.489899	119.895935
3.565158	125.427246	114.936829
3.617587	164.260864	153.884888
3.670016	154.590607	144.519806
3.722445	415.725708	380.420685
3.774874	328.483582	298.862457
3.827302	158.424377	146.198273
3.879731	89.149475	82.225800
3.932160	171.127319	160.503387
3.984589	61.950684	57.811737
4.037018	212.879181	196.704865
4.089446	66.165924	61.588287
4.141875	226.440430	205.383301
4.194304	183.944702	166.721344
4.246733	350.303650	323.181152
4.299162	220.470428	200.138092
4.351590	298.080444	278.873444
4.404019	67.710876	63.629150
4.456448	106.105804	98.514557
4.508877	289.344788	261.268616
4.561306	199.127197	180.721283
4.613734	131.797791	119.495392
4.666163	185.337067	172.100067
4.718592	335.502625	300.827026
4.771021	163.383484	151.557922
4.823450	94.337463	90.103149
4.875878	202.884674	191.097260
