3/3/2026	10:13 AM
Pseudo Cross Correlation
Scattering angle:	80.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	1.001
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	46.7
Average Count rate  B (kHz):	43.1
Intercept:	0.8729
Cumulant 1st	22.1653
Cumulant 2nd	14.9172	15.0721
Cumulant 3rd	12.8514	16.4838

Lag time (s)         g2-1
1.25E-08	0.954911
2.5E-08	0.849314
3.75E-08	0.927835
5E-08	0.93325
6.25E-08	0.857437
7.5E-08	0.824945
8.75E-08	0.743716
1E-07	0.870975
1.125E-07	0.816822
1.25E-07	0.919712
1.375E-07	0.895343
1.5E-07	0.868267
1.625E-07	0.911589
1.75E-07	0.938666
1.875E-07	0.808699
2E-07	1.01177
2.125E-07	0.862852
2.375E-07	0.857437
2.625E-07	0.829006
2.875E-07	0.885867
3.125E-07	0.804638
3.375E-07	0.883159
3.625E-07	0.799222
3.875E-07	0.862852
4.125E-07	0.824268
4.625E-07	0.852021
5.125E-07	0.87639
5.625E-07	0.865559
6.125E-07	0.837806
6.625E-07	0.912943
7.125E-07	0.813438
7.625E-07	0.891282
8.125E-07	0.862852
9.125E-07	0.836791
1.0125E-06	0.875036
1.1125E-06	0.842883
1.2125E-06	0.88519
1.3125E-06	0.89399
1.4125E-06	0.870975
1.5125E-06	0.889928
1.6125E-06	0.902282
1.8125E-06	0.829853
2.0125E-06	0.882482
2.2125E-06	0.880959
2.4125E-06	0.831883
2.6125E-06	0.872836
2.8125E-06	0.845252
3.0125E-06	0.841868
3.2125E-06	0.853206
3.6125E-06	0.848806
4.0125E-06	0.832391
4.4125E-06	0.850921
4.8125E-06	0.847621
5.2125E-06	0.821983
5.6125E-06	0.825791
6.0125E-06	0.823845
6.4125E-06	0.832306
7.2125E-06	0.831545
8.0125E-06	0.799561
8.8125E-06	0.810814
9.6125E-06	0.811111
1.04125E-05	0.802649
1.12125E-05	0.806922
1.20125E-05	0.788603
1.28125E-05	0.7779
1.44125E-05	0.768909
1.60125E-05	0.757148
1.76125E-05	0.750802
1.92125E-05	0.735656
2.08125E-05	0.720976
2.24125E-05	0.726285
2.40125E-05	0.712747
2.56125E-05	0.709236
2.88125E-05	0.69684
3.20125E-05	0.679177
3.52125E-05	0.667648
3.84125E-05	0.655961
4.16125E-05	0.636775
4.48125E-05	0.620867
4.80125E-05	0.603141
5.12125E-05	0.595134
5.76125E-05	0.574277
6.40125E-05	0.561241
7.04125E-05	0.54215
7.68125E-05	0.531662
8.32125E-05	0.504665
8.96125E-05	0.496965
9.60125E-05	0.490577
0.000102413	0.477879
0.000115213	0.450049
0.000128013	0.430527
0.000140813	0.414878
0.000153613	0.402447
0.000166413	0.39012
0.000179213	0.378869
0.000192013	0.367866
0.000204813	0.36081
0.000230413	0.342988
0.000256013	0.327991
0.000281613	0.315282
0.000307213	0.298186
0.000332813	0.285895
0.000358413	0.2754
0.000384013	0.265657
0.000409613	0.259229
0.000460813	0.240106
0.000512013	0.227689
0.000563213	0.211135
0.000614413	0.198091
0.000665613	0.187376
0.000716813	0.174902
0.000768013	0.160435
0.000819213	0.149939
0.000921613	0.130081
0.00102401	0.118578
0.00112641	0.103857
0.00122881	0.0941591
0.00133121	0.0830389
0.00143361	0.077988
0.00153601	0.0686389
0.00163841	0.0625668
0.00184321	0.0517043
0.00204801	0.0453058
0.00225281	0.0373597
0.00245761	0.0306798
0.00266241	0.0249817
0.00286721	0.0177933
0.00307201	0.0144996
0.00327681	0.0121761
0.00368641	0.0105465
0.00409601	0.00766126
0.00450561	0.00933166
0.00491521	0.00867128
0.00532481	0.00783389
0.00573441	0.00695025
0.00614401	0.00614402
0.00655361	0.0049026
0.00737281	0.0026795
0.00819201	0.00241342
0.00901121	0.00371958
0.00983041	0.00592403
0.0106496	0.00994878
0.0114688	0.00413877
0.012288	0.00125508
0.0131072	-0.000732112
0.0147456	-0.0018065
0.016384	-0.000453067
0.0180224	0.0021172
0.0196608	0.000469938
0.0212992	-0.000331429
0.0229376	-0.00487634
0.024576	0.00220974
0.0262144	-0.00238425
0.0294912	-0.00467459
0.032768	0.00222335
0.0360448	0.000740719
0.0393216	-0.000965377
0.0425984	-0.00356204
0.0458752	-0.00632261
0.049152	-0.00509326
0.0524288	-0.00320173
0.0589824	0.00348193
0.065536	-0.00202182
0.0720896	-0.00177698
0.0786432	0.00257895
0.0851968	0.00341108
0.0917504	-0.00055001
0.098304	-0.00131034
0.104858	-0.00101779
0.117965	0.00107808
0.131072	0.000561259
0.144179	-0.000720629
0.157286	0.000765896
0.170394	0.00190308
0.183501	-0.00115105
0.196608	-0.00351654
0.209715	-0.00332504
0.23593	-0.000511699
0.262144	0.000452127
0.288358	0.000297816
0.314573	0.00109365
0.340787	0.0002816
0.367002	-0.0021347
0.393216	-0.000895742
0.41943	-0.000575882
0.471859	0.000467804
0.524288	5.10549E-05
0.576717	0.0006847
0.629146	0.00117041
0.681574	-0.000813657
0.734003	-0.0028673
0.786432	-0.00194298
0.838861	-0.0015404
0.943718	-0.00108597
1.04858	-0.00292107
1.15343	-0.00429067
1.25829	-0.00461351
1.36315	-0.00461993
1.46801	-0.00356514
1.57286	-0.00327521
1.67772	-0.00479197
1.88744	-0.0069826
2.09715	-0.00612633
2.30687	-0.00751955
2.51658	-0.00658774
2.7263	-0.00442205
2.93601	-0.00360241
3.14573	-0.0020139
3.35544	-0.0036712
3.77487	-0.00471118
4.1943	-0.00839229
4.61373	-0.00608163
5.03316	-0.00612907
5.4526	-0.00280083
5.87203	-0.00330965
6.29146	-0.00743376
6.71089	-0.00723957
7.54975	-0.0134097
8.38861	-0.00767348
9.22747	-0.00739688
10.0663	-0.0106477
10.9052	-0.0277597
11.7441	-0.0288049
12.5829	-0.0319759

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	51.670074	45.814514
0.052429	53.062439	48.599243
0.104858	46.806335	41.084290
0.157286	52.795410	47.988892
0.209715	41.980743	36.220551
0.262144	50.315857	46.291351
0.314573	55.027008	50.868988
0.367002	43.029785	38.757324
0.419430	42.285919	38.261414
0.471859	35.610199	32.253265
0.524288	52.261353	46.272278
0.576717	44.193268	40.264130
0.629146	60.024261	53.272247
0.681574	62.904358	55.713654
0.734003	50.830841	43.544769
0.786432	49.858093	45.490265
0.838861	44.116974	43.659210
0.891290	41.065216	38.204193
0.943718	48.122406	44.918060
0.996147	61.016083	55.007935
1.048576	50.468445	47.340393
1.101005	50.716400	46.463013
1.153434	45.547485	41.713715
1.205862	53.119659	49.266815
1.258291	43.334961	41.408539
