3/3/2026	11:11 AM
Pseudo Cross Correlation
Scattering angle:	36.01
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	76.6
Average Count rate  B (kHz):	70.6
Intercept:	0.8685
Cumulant 1st	39.4414
Cumulant 2nd	25.4835	25.1393
Cumulant 3rd	19.7370	25.9077

Lag time (s)         g2-1
1.25E-08	0.928563
2.5E-08	0.930616
3.75E-08	0.941906
5E-08	0.876218
6.25E-08	0.835163
7.5E-08	0.904956
8.75E-08	0.860822
1E-07	0.869033
1.125E-07	0.888534
1.25E-07	0.871086
1.375E-07	0.852611
1.5E-07	0.900851
1.625E-07	0.862875
1.75E-07	0.907009
1.875E-07	0.894693
2E-07	0.847479
2.125E-07	0.880837
2.375E-07	0.881863
2.625E-07	0.888534
2.875E-07	0.835163
3.125E-07	0.874678
3.375E-07	0.868007
3.625E-07	0.851072
3.875E-07	0.896232
4.125E-07	0.861079
4.625E-07	0.84517
5.125E-07	0.88058
5.625E-07	0.871599
6.125E-07	0.834136
6.625E-07	0.84517
7.125E-07	0.865954
7.625E-07	0.835163
8.125E-07	0.887508
9.125E-07	0.871727
1.0125E-06	0.853253
1.1125E-06	0.857743
1.2125E-06	0.895078
1.3125E-06	0.87455
1.4125E-06	0.839781
1.5125E-06	0.87455
1.6125E-06	0.87718
1.8125E-06	0.865248
2.0125E-06	0.863132
2.2125E-06	0.876667
2.4125E-06	0.866852
2.6125E-06	0.86929
2.8125E-06	0.846068
3.0125E-06	0.880837
3.2125E-06	0.861881
3.6125E-06	0.852836
4.0125E-06	0.859186
4.4125E-06	0.860309
4.8125E-06	0.853445
5.2125E-06	0.854119
5.6125E-06	0.843695
6.0125E-06	0.851104
6.4125E-06	0.856332
7.2125E-06	0.871166
8.0125E-06	0.859347
8.8125E-06	0.857903
9.6125E-06	0.85383
1.04125E-05	0.859876
1.12125E-05	0.859924
1.20125E-05	0.854311
1.28125E-05	0.853453
1.44125E-05	0.852194
1.60125E-05	0.849772
1.76125E-05	0.847423
1.92125E-05	0.842644
2.08125E-05	0.841634
2.24125E-05	0.84351
2.40125E-05	0.835066
2.56125E-05	0.831558
2.88125E-05	0.835692
3.20125E-05	0.825965
3.52125E-05	0.822373
3.84125E-05	0.815308
4.16125E-05	0.815176
4.48125E-05	0.812434
4.80125E-05	0.812378
5.12125E-05	0.806848
5.76125E-05	0.796992
6.40125E-05	0.793255
7.04125E-05	0.783751
7.68125E-05	0.774712
8.32125E-05	0.771559
8.96125E-05	0.7645
9.60125E-05	0.757179
0.000102413	0.75148
0.000115213	0.742744
0.000128013	0.732111
