3/3/2026	11:3 AM
Pseudo Cross Correlation
Scattering angle:	20.01
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	1.002
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	360.7
Average Count rate  B (kHz):	330.1
Intercept:	0.9724
Cumulant 1st	339.8702
Cumulant 2nd	219.1583	218.2261
Cumulant 3rd	159.4127	216.6675

Lag time (s)         g2-1
1.25E-08	0.99705
2.5E-08	0.971753
3.75E-08	0.980296
5E-08	0.995959
6.25E-08	0.986703
7.5E-08	0.984425
8.75E-08	0.988127
1E-07	0.984046
1.125E-07	0.988839
1.25E-07	0.983998
1.375E-07	1.01404
1.5E-07	0.973983
1.625E-07	0.983808
1.75E-07	0.96582
1.875E-07	0.98509
2E-07	0.994155
2.125E-07	0.991779
2.375E-07	0.993535
2.625E-07	0.984992
2.875E-07	0.99204
3.125E-07	0.974004
3.375E-07	0.995861
3.625E-07	0.992277
3.875E-07	0.98352
4.125E-07	0.976389
4.625E-07	0.997676
5.125E-07	0.982773
5.625E-07	0.990521
6.125E-07	0.990141
6.625E-07	0.990213
7.125E-07	0.994152
7.625E-07	0.989489
8.125E-07	0.990705
9.125E-07	0.978952
1.0125E-06	0.988623
1.1125E-06	0.983277
1.2125E-06	0.978163
1.3125E-06	0.984434
1.4125E-06	0.989892
1.5125E-06	0.98301
1.6125E-06	0.98412
1.8125E-06	0.983114
2.0125E-06	0.98681
2.2125E-06	0.98972
2.4125E-06	0.983823
2.6125E-06	0.983257
2.8125E-06	0.986039
3.0125E-06	0.983227
3.2125E-06	0.984375
3.6125E-06	0.987027
4.0125E-06	0.985717
4.4125E-06	0.985218
4.8125E-06	0.988067
5.2125E-06	0.98569
5.6125E-06	0.986598
6.0125E-06	0.984477
6.4125E-06	0.982782
7.2125E-06	0.986044
8.0125E-06	0.984892
8.8125E-06	0.985421
9.6125E-06	0.98419
1.04125E-05	0.985593
1.12125E-05	0.982604
1.20125E-05	0.984725
1.28125E-05	0.984244
1.44125E-05	0.982781
1.60125E-05	0.984375
1.76125E-05	0.981963
1.92125E-05	0.982772
2.08125E-05	0.982772
2.24125E-05	0.98357
2.40125E-05	0.981788
2.56125E-05	0.982163
2.88125E-05	0.981169
3.20125E-05	0.980624
3.52125E-05	0.9802
3.84125E-05	0.978362
4.16125E-05	0.979639
4.48125E-05	0.97797
4.80125E-05	0.976802
5.12125E-05	0.976819
5.76125E-05	0.976543
6.40125E-05	0.975172
7.04125E-05	0.974449
7.68125E-05	0.973635
8.32125E-05	0.972325
8.96125E-05	0.971612
9.60125E-05	0.970976
0.000102413	0.969769
0.000115213	0.96758
0.000128013	0.965427
0.000140813	0.963971
0.000153613	0.961906
0.000166413	0.959845
0.000179213	0.9579
0.000192013	0.955688
0.000204813	0.954531
0.000230413	0.95089
0.000256013	0.947842
0.000281613	0.9446
0.000307213	0.941177
0.000332813	0.937741
0.000358413	0.934817
0.000384013	0.932284
0.000409613	0.929192
0.000460813	0.923558
0.000512013	0.917943
0.000563213	0.912697
0.000614413	0.907554
0.000665613	0.902908
0.000716813	0.898429
0.000768013	0.893591
0.000819213	0.889789
0.000921613	0.881696
0.00102401	0.874757
0.00112641	0.867937
0.00122881	0.861968
0.00133121	0.856405
0.00143361	0.851102
0.00153601	0.845773
0.00163841	0.840998
0.00184321	0.831925
0.00204801	0.823668
0.00225281	0.816559
0.00245761	0.810043
0.00266241	0.804171
0.00286721	0.798564
0.00307201	0.792977
0.00327681	0.787736
0.00368641	0.776743
0.00409601	0.7675
0.00450561	0.759322
0.00491521	0.751323
0.00532481	0.743409
0.00573441	0.73655
0.00614401	0.729899
0.00655361	0.722817
0.00737281	0.709529
0.00819201	0.69649
0.00901121	0.685003
0.00983041	0.673467
0.0106496	0.661407
0.0114688	0.648896
0.012288	0.636464
0.0131072	0.626879
0.0147456	0.608085
0.016384	0.592372
0.0180224	0.577769
0.0196608	0.559495
0.0212992	0.545475
0.0229376	0.532394
0.024576	0.519495
0.0262144	0.50681
0.0294912	0.486632
0.032768	0.466162
0.0360448	0.447878
0.0393216	0.429947
0.0425984	0.409337
0.0458752	0.397232
0.049152	0.385918
0.0524288	0.375508
0.0589824	0.354204
0.065536	0.332727
0.0720896	0.307792
0.0786432	0.284836
0.0851968	0.269683
0.0917504	0.246398
0.098304	0.226347
0.104858	0.213611
0.117965	0.199973
0.131072	0.196582
0.144179	0.189656
0.157286	0.183846
0.170394	0.164873
0.183501	0.158899
0.196608	0.154251
0.209715	0.142867
0.23593	0.102494
0.262144	0.091749
0.288358	0.0621872
0.314573	0.0494614
0.340787	0.0642482
0.367002	0.070883
0.393216	0.0963072
0.41943	0.11058
0.471859	0.155775
0.524288	0.19173
0.576717	0.162245
0.629146	0.126073
0.681574	0.102466
0.734003	0.1054
0.786432	0.124071
0.838861	0.125876
0.943718	0.144381
1.04858	0.15931
1.15343	0.0926698
1.25829	0.097403
1.36315	0.134936
1.46801	0.167861
1.57286	0.121732
1.67772	0.0760818
1.88744	0.110522
2.09715	0.178151
2.30687	0.132184
2.51658	0.0896328
2.7263	0.0227179
2.93601	0.0423851
3.14573	0.0223994
3.35544	-0.000642226
3.77487	0.0217943
4.1943	0.0401683
4.61373	0.0275903
5.03316	0.011364
5.4526	0.0602239
5.87203	0.072936
6.29146	0.118918
6.71089	0.137896
7.54975	0.275445
8.38861	0.381522
9.22747	0.452782
10.0663	0.773938
10.9052	0.710654
11.7441	0.832966
12.5829	1.38924

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	620.155334	568.599701
0.052429	198.001862	180.759430
0.104858	156.784058	143.470764
0.157286	160.923004	150.890350
0.209715	157.222748	144.844055
0.262144	351.963043	321.254730
0.314573	316.352844	290.584564
0.367002	98.667145	90.389252
0.419430	254.421234	232.143402
0.471859	118.198395	108.261108
0.524288	375.633240	344.619751
0.576717	555.267334	508.995056
0.629146	565.948486	520.648956
0.681574	78.773499	75.531006
0.734003	217.247009	195.560455
0.786432	387.649536	354.499817
0.838861	615.520477	557.003021
0.891290	351.676941	321.044922
0.943718	208.683014	194.034576
0.996147	134.372711	121.364594
1.048576	91.438293	86.555481
1.101005	246.143341	218.238831
1.153434	131.855011	118.961334
1.205862	80.013275	75.492859
1.258291	106.048584	98.342896
1.310720	235.233307	208.816528
1.363149	707.836151	648.002625
1.415578	530.719757	488.739014
1.468006	304.794312	280.399323
1.520435	283.660889	262.203217
1.572864	412.425995	380.420685
1.625293	134.220123	122.871399
1.677722	165.939331	151.786804
1.730150	143.318176	131.835938
1.782579	259.571075	237.293243
1.835008	358.791351	323.753357
1.887437	846.290588	767.230988
1.939866	429.992676	396.957397
1.992294	410.861969	366.535187
2.044723	390.090942	353.317261
2.097152	147.895813	133.399963
2.149581	110.168457	100.250244
2.202010	540.390015	505.542755
2.254438	300.388336	277.843475
2.306867	310.516357	278.987885
2.359296	107.536316	97.866058
2.411725	220.775604	201.377869
2.464154	100.765228	92.163086
2.516582	238.323212	223.789215
2.569011	214.824677	190.715790
2.621440	156.593323	143.318176
2.673869	597.858429	550.422668
2.726298	300.426483	274.200439
2.778726	456.943512	416.564941
2.831155	662.155151	602.531433
2.883584	173.339844	157.642365
2.936013	203.514099	186.347961
2.988442	659.217834	600.051880
3.040870	724.735260	660.228729
3.093299	274.906158	248.947144
3.145728	303.459167	272.712708
3.198157	671.596527	616.836548
3.250586	510.482788	467.796326
3.303014	465.621948	433.120728
3.355443	226.745605	207.786560
3.407872	327.472687	305.023193
3.460301	183.105469	171.432495
3.512730	260.601044	242.328644
3.565158	187.187195	168.838501
3.617587	185.279846	171.737671
3.670016	388.774872	357.074738
3.722445	595.760345	538.406372
3.774874	419.998169	391.979218
3.827302	168.704987	156.269073
3.879731	213.470459	194.339752
3.932160	133.399963	120.773315
3.984589	55.770874	51.040649
4.037018	116.062164	107.192993
4.089446	127.182007	114.440918
4.141875	453.109741	411.453247
4.194304	703.659058	645.523071
4.246733	634.040833	576.572418
4.299162	170.230865	157.432556
4.351590	110.721588	101.947784
4.404019	169.830322	156.631470
4.456448	439.147949	401.649475
4.508877	145.397186	134.048462
4.561306	137.386322	125.350952
4.613734	77.857971	71.296692
4.666163	131.549835	122.032166
4.718592	167.503357	154.495239
4.771021	203.437805	186.347961
4.823450	234.050751	214.023590
4.875878	198.898315	177.536011
4.928307	433.120728	398.712158
4.980736	125.789642	113.887787
5.033165	195.903778	180.301666
5.085594	117.053986	107.784271
5.138022	665.531158	605.068207
5.190451	536.842346	482.692719
