3/3/2026	11:11 AM
Pseudo Cross Correlation
Scattering angle:	36.01
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	84.1
Average Count rate  B (kHz):	77.0
Intercept:	0.8592
Cumulant 1st	46.2915
Cumulant 2nd	29.2711	28.2072
Cumulant 3rd	21.7740	28.2915

Lag time (s)         g2-1
1.25E-08	0.84205
2.5E-08	0.874607
3.75E-08	0.851475
5E-08	0.890886
6.25E-08	0.831769
7.5E-08	0.808636
8.75E-08	0.848904
1E-07	0.876321
1.125E-07	0.856615
1.25E-07	0.869467
1.375E-07	0.873751
1.5E-07	0.883175
1.625E-07	0.850618
1.75E-07	0.862613
1.875E-07	0.879748
2E-07	0.98513
2.125E-07	0.946576
2.375E-07	0.839908
2.625E-07	0.872465
2.875E-07	0.825772
3.125E-07	0.838195
3.375E-07	0.854045
3.625E-07	0.886602
3.875E-07	0.897312
4.125E-07	0.881247
4.625E-07	0.860256
5.125E-07	0.818489
5.625E-07	0.848048
6.125E-07	0.895812
6.625E-07	0.869253
7.125E-07	0.854259
7.625E-07	0.890886
8.125E-07	0.858436
9.125E-07	0.863148
1.0125E-06	0.849654
1.1125E-06	0.853081
1.2125E-06	0.863791
1.3125E-06	0.863362
1.4125E-06	0.863255
1.5125E-06	0.849761
1.6125E-06	0.8745
1.8125E-06	0.866682
2.0125E-06	0.848744
2.2125E-06	0.853242
2.4125E-06	0.848744
2.6125E-06	0.86829
2.8125E-06	0.852012
3.0125E-06	0.870057
3.2125E-06	0.849388
3.6125E-06	0.850432
4.0125E-06	0.850835
4.4125E-06	0.84872
4.8125E-06	0.860688
5.2125E-06	0.859028
5.6125E-06	0.85453
6.0125E-06	0.864383
6.4125E-06	0.858077
7.2125E-06	0.848961
8.0125E-06	0.856471
8.8125E-06	0.849175
9.6125E-06	0.834396
1.04125E-05	0.839188
1.12125E-05	0.845909
1.20125E-05	0.855012
1.28125E-05	0.836961
1.44125E-05	0.842068
1.60125E-05	0.834002
1.76125E-05	0.831753
1.92125E-05	0.837108
2.08125E-05	0.839645
2.24125E-05	0.833039
2.40125E-05	0.827931
2.56125E-05	0.825197
2.88125E-05	0.823584
3.20125E-05	0.82272
3.52125E-05	0.815183
3.84125E-05	0.811766
4.16125E-05	0.814714
4.48125E-05	0.808218
4.80125E-05	0.800303
5.12125E-05	0.795955
5.76125E-05	0.789807
6.40125E-05	0.785354
7.04125E-05	0.777032
7.68125E-05	0.772343
8.32125E-05	0.764109
8.96125E-05	0.759656
9.60125E-05	0.753091
0.000102413	0.748385
0.000115213	0.737433
0.000128013	0.729966
