3/3/2026	11:5 AM
Pseudo Cross Correlation
Scattering angle:	24.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	841.4
Average Count rate  B (kHz):	768.9
Intercept:	0.4979
Cumulant 1st	264.6506
Cumulant 2nd	196.3125	192.4521
Cumulant 3rd	157.5581	227.6886

Lag time (s)         g2-1
1.25E-08	0.504541
2.5E-08	0.503674
3.75E-08	0.502747
5E-08	0.503783
6.25E-08	0.500633
7.5E-08	0.500785
8.75E-08	0.499353
1E-07	0.50033
1.125E-07	0.505038
1.25E-07	0.505257
1.375E-07	0.500001
1.5E-07	0.4975
1.625E-07	0.500835
1.75E-07	0.500178
1.875E-07	0.502301
2E-07	0.503455
2.125E-07	0.503531
2.375E-07	0.503977
2.625E-07	0.502356
2.875E-07	0.499071
3.125E-07	0.498009
3.375E-07	0.502752
3.625E-07	0.499774
3.875E-07	0.50068
4.125E-07	0.501518
4.625E-07	0.502775
5.125E-07	0.503369
5.625E-07	0.501604
6.125E-07	0.499862
6.625E-07	0.504904
7.125E-07	0.503268
7.625E-07	0.497632
8.125E-07	0.499648
9.125E-07	0.502316
1.0125E-06	0.500189
1.1125E-06	0.502535
1.2125E-06	0.500801
1.3125E-06	0.502605
1.4125E-06	0.499527
1.5125E-06	0.504146
1.6125E-06	0.502573
1.8125E-06	0.503155
2.0125E-06	0.502775
2.2125E-06	0.501849
2.4125E-06	0.50158
2.6125E-06	0.500376
2.8125E-06	0.502375
3.0125E-06	0.501745
3.2125E-06	0.502245
3.6125E-06	0.501169
4.0125E-06	0.501703
4.4125E-06	0.500705
4.8125E-06	0.500813
5.2125E-06	0.501736
5.6125E-06	0.501
6.0125E-06	0.501644
6.4125E-06	0.5012
7.2125E-06	0.50072
8.0125E-06	0.500463
8.8125E-06	0.500824
9.6125E-06	0.501168
1.04125E-05	0.500926
1.12125E-05	0.500692
1.20125E-05	0.500788
1.28125E-05	0.500575
1.44125E-05	0.500397
1.60125E-05	0.500187
1.76125E-05	0.500373
1.92125E-05	0.500451
2.08125E-05	0.499162
2.24125E-05	0.499477
2.40125E-05	0.49968
2.56125E-05	0.499505
2.88125E-05	0.498639
3.20125E-05	0.499007
3.52125E-05	0.49824
3.84125E-05	0.497712
4.16125E-05	0.497971
4.48125E-05	0.49738
4.80125E-05	0.497515
5.12125E-05	0.497255
5.76125E-05	0.496447
6.40125E-05	0.495749
7.04125E-05	0.495579
7.68125E-05	0.494963
8.32125E-05	0.494492
8.96125E-05	0.493816
9.60125E-05	0.493098
0.000102413	0.492719
0.000115213	0.491935
0.000128013	0.490859
0.000140813	0.489733
0.000153613	0.488771
0.000166413	0.487951
0.000179213	0.487116
0.000192013	0.48607
0.000204813	0.485195
0.000230413	0.483628
0.000256013	0.481826
0.000281613	0.48001
0.000307213	0.478411
0.000332813	0.476937
0.000358413	0.475177
0.000384013	0.473885
0.000409613	0.472421
0.000460813	0.469709
0.000512013	0.467054
0.000563213	0.464555
0.000614413	0.462254
0.000665613	0.459891
0.000716813	0.457736
0.000768013	0.455614
0.000819213	0.453752
0.000921613	0.45005
0.00102401	0.446474
0.00112641	0.443214
0.00122881	0.440088
0.00133121	0.437315
0.00143361	0.434665
0.00153601	0.432183
0.00163841	0.42976
0.00184321	0.425358
0.00204801	0.421233
0.00225281	0.417377
0.00245761	0.413687
0.00266241	0.410198
0.00286721	0.406758
0.00307201	0.403436
0.00327681	0.400114
0.00368641	0.393149
0.00409601	0.386569
0.00450561	0.380224
0.00491521	0.374197
0.00532481	0.368306
0.00573441	0.362482
0.00614401	0.356456
0.00655361	0.350519
0.00737281	0.339324
0.00819201	0.329106
0.00901121	0.318734
0.00983041	0.308665
0.0106496	0.298946
0.0114688	0.290153
0.012288	0.282092
0.0131072	0.274293
0.0147456	0.258969
0.016384	0.245136
0.0180224	0.232921
0.0196608	0.222399
0.0212992	0.211341
0.0229376	0.201737
0.024576	0.19178
0.0262144	0.18256
0.0294912	0.165816
0.032768	0.151871
0.0360448	0.140092
0.0393216	0.128515
0.0425984	0.117962
0.0458752	0.107008
0.049152	0.0984623
0.0524288	0.0914794
0.0589824	0.0748884
0.065536	0.0580083
0.0720896	0.0474522
0.0786432	0.0446691
0.0851968	0.0452326
0.0917504	0.0424028
0.098304	0.0403906
0.104858	0.0347145
0.117965	0.0240939
0.131072	0.0171743
0.144179	0.0137886
0.157286	0.00286077
0.170394	-0.00470999
0.183501	-0.0148823
0.196608	-0.019468
0.209715	-0.0169431
0.23593	-0.013159
0.262144	-0.0115852
0.288358	0.00476105
0.314573	0.00896674
0.340787	0.0287154
0.367002	0.0127988
0.393216	-0.0167997
0.41943	-0.0327742
0.471859	-0.051513
0.524288	-0.0575721
0.576717	-0.0376445
0.629146	-0.00752726
0.681574	-0.0129261
0.734003	-0.0370222
0.786432	-0.0514792
0.838861	-0.0600685
0.943718	-0.0279844
1.04858	-0.0100947
1.15343	-0.0223873
1.25829	-0.0188903
1.36315	-0.00414814
1.46801	-0.0408391
1.57286	-0.0534473
1.67772	-0.0314671
1.88744	-0.0424852
2.09715	-0.0391971
2.30687	-0.0542171
2.51658	-0.0574673
