3/3/2026	11:11 AM
Pseudo Cross Correlation
Scattering angle:	36.01
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	80.5
Average Count rate  B (kHz):	73.9
Intercept:	0.8802
Cumulant 1st	47.2947
Cumulant 2nd	30.5607	28.7084
Cumulant 3rd	23.1100	29.1496

Lag time (s)         g2-1
1.25E-08	0.834931
2.5E-08	0.875749
3.75E-08	0.853916
5E-08	0.893785
6.25E-08	0.847271
7.5E-08	0.865307
8.75E-08	0.895684
1E-07	0.894734
1.125E-07	0.871952
1.25E-07	0.923212
1.375E-07	0.829235
1.5E-07	0.86151
1.625E-07	0.889988
1.75E-07	0.923212
1.875E-07	0.879546
2E-07	0.954538
2.125E-07	0.876698
2.375E-07	0.884767
2.625E-07	0.897107
2.875E-07	0.878597
3.125E-07	0.883343
3.375E-07	0.878597
3.625E-07	0.870528
3.875E-07	0.8748
4.125E-07	0.869104
4.625E-07	0.851068
5.125E-07	0.891412
5.625E-07	0.862222
6.125E-07	0.889039
6.625E-07	0.881682
7.125E-07	0.871715
7.625E-07	0.881207
8.125E-07	0.889276
9.125E-07	0.877885
1.0125E-06	0.871121
1.1125E-06	0.884055
1.2125E-06	0.877292
1.3125E-06	0.910516
1.4125E-06	0.915143
1.5125E-06	0.883936
1.6125E-06	0.885479
1.8125E-06	0.892836
2.0125E-06	0.888208
2.2125E-06	0.895921
2.4125E-06	0.894319
2.6125E-06	0.886013
2.8125E-06	0.888861
3.0125E-06	0.884648
3.2125E-06	0.88275
3.6125E-06	0.89334
4.0125E-06	0.887674
4.4125E-06	0.878063
4.8125E-06	0.876283
5.2125E-06	0.878359
5.6125E-06	0.886339
6.0125E-06	0.883076
6.4125E-06	0.87701
7.2125E-06	0.870216
8.0125E-06	0.881904
8.8125E-06	0.878893
9.6125E-06	0.872916
1.04125E-05	0.871789
1.12125E-05	0.86154
1.20125E-05	0.878626
1.28125E-05	0.868533
1.44125E-05	0.869319
1.60125E-05	0.866925
1.76125E-05	0.859939
1.92125E-05	0.866302
2.08125E-05	0.856765
2.24125E-05	0.856409
2.40125E-05	0.85526
2.56125E-05	0.850832
2.88125E-05	0.8447
3.20125E-05	0.848609
3.52125E-05	0.846306
3.84125E-05	0.838938
4.16125E-05	0.838637
4.48125E-05	0.835698
4.80125E-05	0.828811
5.12125E-05	0.826462
5.76125E-05	0.818389
6.40125E-05	0.809981
7.04125E-05	0.806732
7.68125E-05	0.801118
8.32125E-05	0.791505
8.96125E-05	0.785089
9.60125E-05	0.776955
0.000102413	0.772891
0.000115213	0.760876
0.000128013	0.751998
