3/3/2026	11:3 AM
Pseudo Cross Correlation
Scattering angle:	20.01
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	181.4
Average Count rate  B (kHz):	166.6
Intercept:	0.8335
Cumulant 1st	61.6296
Cumulant 2nd	38.4672	37.9166
Cumulant 3rd	28.3923	37.6976

Lag time (s)         g2-1
1.25E-08	0.875648
2.5E-08	0.853796
3.75E-08	0.835616
5E-08	0.849021
6.25E-08	0.842961
7.5E-08	0.847736
8.75E-08	0.818722
1E-07	0.854714
1.125E-07	0.842594
1.25E-07	0.825149
1.375E-07	0.834147
1.5E-07	0.839656
1.625E-07	0.822211
1.75E-07	0.825149
1.875E-07	0.829005
2E-07	0.847001
2.125E-07	0.824414
2.375E-07	0.8257
2.625E-07	0.835524
2.875E-07	0.843696
3.125E-07	0.820282
3.375E-07	0.863253
3.625E-07	0.830841
3.875E-07	0.83176
4.125E-07	0.842961
4.625E-07	0.851455
5.125E-07	0.848884
5.625E-07	0.821935
6.125E-07	0.838508
6.625E-07	0.851087
7.125E-07	0.827123
7.625E-07	0.821797
8.125E-07	0.836511
9.125E-07	0.825378
1.0125E-06	0.843925
1.1125E-06	0.834858
1.2125E-06	0.822945
1.3125E-06	0.837292
1.4125E-06	0.8386
1.5125E-06	0.848975
1.6125E-06	0.834331
1.8125E-06	0.83782
2.0125E-06	0.83992
2.2125E-06	0.840276
2.4125E-06	0.837935
2.6125E-06	0.845636
2.8125E-06	0.836248
3.0125E-06	0.834194
3.2125E-06	0.833942
3.6125E-06	0.842223
4.0125E-06	0.833822
4.4125E-06	0.835607
4.8125E-06	0.839939
5.2125E-06	0.837168
5.6125E-06	0.832675
6.0125E-06	0.830707
6.4125E-06	0.834293
7.2125E-06	0.837077
8.0125E-06	0.835881
8.8125E-06	0.836203
9.6125E-06	0.83612
1.04125E-05	0.834008
1.12125E-05	0.836505
1.20125E-05	0.833845
1.28125E-05	0.833287
1.44125E-05	0.835968
1.60125E-05	0.833791
1.76125E-05	0.831319
1.92125E-05	0.83114
2.08125E-05	0.828934
2.24125E-05	0.829788
2.40125E-05	0.828287
2.56125E-05	0.828511
2.88125E-05	0.827092
3.20125E-05	0.827876
3.52125E-05	0.825279
3.84125E-05	0.825574
4.16125E-05	0.821877
4.48125E-05	0.82389
4.80125E-05	0.82191
5.12125E-05	0.821118
5.76125E-05	0.817302
6.40125E-05	0.816574
7.04125E-05	0.812914
7.68125E-05	0.812245
8.32125E-05	0.809835
8.96125E-05	0.8075
9.60125E-05	0.807277
0.000102413	0.803797
0.000115213	0.799375
0.000128013	0.796708
0.000140813	0.793161
0.000153613	0.790084
0.000166413	0.785714
0.000179213	0.781772
0.000192013	0.778874
0.000204813	0.774666
0.000230413	0.767505
0.000256013	0.761062
0.000281613	0.755307
0.000307213	0.74934
0.000332813	0.742958
0.000358413	0.737632
0.000384013	0.731294
0.000409613	0.726547
0.000460813	0.715683
0.000512013	0.705494
0.000563213	0.696838
0.000614413	0.687388
0.000665613	0.678899
0.000716813	0.670235
0.000768013	0.662224
0.000819213	0.654326
0.000921613	0.63946
0.00102401	0.625353
0.00112641	0.612663
0.00122881	0.601078
0.00133121	0.590471
0.00143361	0.58062
0.00153601	0.571622
0.00163841	0.563107
0.00184321	0.54702
0.00204801	0.533013
0.00225281	0.521068
0.00245761	0.509808
0.00266241	0.500286
0.00286721	0.490874
0.00307201	0.482318
0.00327681	0.473413
0.00368641	0.457355
0.00409601	0.443179
0.00450561	0.429961
0.00491521	0.417787
0.00532481	0.407691
0.00573441	0.3978
0.00614401	0.387562
0.00655361	0.37935
0.00737281	0.363869
0.00819201	0.349502
0.00901121	0.335443
0.00983041	0.322413
0.0106496	0.30705
0.0114688	0.292833
0.012288	0.28165
0.0131072	0.274049
0.0147456	0.253132
0.016384	0.232934
0.0180224	0.21343
0.0196608	0.194857
0.0212992	0.182049
0.0229376	0.16982
0.024576	0.162872
0.0262144	0.149569
0.0294912	0.130366
0.032768	0.109968
0.0360448	0.0899181
0.0393216	0.0743303
0.0425984	0.0566884
0.0458752	0.042417
0.049152	0.032484
0.0524288	0.0247934
0.0589824	0.0135442
0.065536	0.00579795
0.0720896	0.00330261
0.0786432	-0.00155021
0.0851968	-0.00982843
0.0917504	-0.0126554
0.098304	-0.00467596
0.104858	0.0113492
0.117965	0.0281831
0.131072	0.0356145
0.144179	0.0221215
0.157286	0.00317235
0.170394	0.00618252
0.183501	0.00801632
0.196608	0.00490459
0.209715	0.00524321
0.23593	0.00164202
0.262144	0.000778478
0.288358	0.00585016
0.314573	0.00105026
0.340787	0.00876705
0.367002	0.0284251
0.393216	0.0142804
0.41943	0.0229983
0.471859	0.0252936
0.524288	0.033851
0.576717	0.0459719
0.629146	0.0225099
0.681574	0.0136769
0.734003	0.00854942
0.786432	0.0192818
0.838861	0.0116157
0.943718	0.0146293
1.04858	0.0238764
1.15343	0.0178902
1.25829	-0.0143993
1.36315	-0.014888
1.46801	-0.00594793
1.57286	0.0350661
1.67772	-0.00456241
1.88744	-0.0195979
2.09715	-0.00330779
2.30687	-0.0278211
2.51658	-0.0123892
2.7263	-0.0173995
2.93601	-0.0324349
3.14573	-0.0111468
3.35544	-0.0271645
3.77487	-0.0318637
4.1943	-0.0413182
4.61373	-0.0426583
5.03316	-0.0324374
5.4526	-0.0234211
5.87203	-0.0325188
6.29146	-0.0414677
6.71089	-0.0546387
7.54975	-0.0949297
8.38861	-0.112438
9.22747	-0.148885
10.0663	-0.187464
10.9052	-0.209446
11.7441	-0.214717
12.5829	-0.22708

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	89.397430	83.160400
0.052429	226.211548	205.364227
0.104858	146.694183	136.642456
0.157286	166.149139	152.320862
0.209715	138.854980	128.574371
0.262144	149.841309	137.405396
0.314573	121.154785	114.612579
0.367002	303.649902	282.764435
0.419430	164.985657	150.928497
0.471859	90.522766	82.302094
0.524288	125.827789	113.487244
0.576717	179.939270	168.647766
0.629146	251.808167	233.268738
0.681574	177.364349	163.307190
0.734003	128.135681	113.983154
0.786432	81.768036	73.814392
0.838861	192.718506	173.473358
0.891290	196.857452	181.999207
0.943718	187.435150	175.380707
0.996147	76.103210	68.778992
1.048576	99.906921	92.124939
1.101005	268.745422	244.541168
1.153434	347.251892	317.592621
1.205862	420.475006	388.431549
1.258291	399.646759	359.458923
1.310720	76.084137	69.351196
1.363149	321.598053	296.707153
1.415578	266.857147	244.007111
1.468006	156.288147	141.735077
1.520435	514.087677	469.150543
1.572864	218.505859	201.683044
1.625293	122.737885	110.492706
1.677722	58.135986	53.272247
1.730150	168.838501	152.530670
1.782579	330.257416	306.243896
1.835008	234.317780	215.206146
1.887437	317.287445	290.756226
1.939866	331.077576	302.886963
1.992294	313.339233	288.658142
2.044723	262.737274	242.519379
2.097152	315.685272	290.641785
2.149581	114.765167	106.182098
2.202010	258.007050	235.939026
2.254438	121.574402	111.064911
2.306867	242.290497	219.078064
2.359296	195.922852	177.993774
2.411725	146.484375	134.735107
2.464154	95.806122	90.503693
2.516582	83.732605	77.781677
2.569011	59.871674	54.817200
2.621440	93.708038	87.814331
2.673869	161.838531	149.402618
2.726298	383.110046	353.698730
2.778726	270.633698	249.004364
2.831155	78.792572	73.776245
2.883584	203.094482	186.748505
2.936013	274.276733	253.162384
2.988442	241.928101	222.072601
3.040870	107.822418	99.754333
3.093299	108.985901	100.078583
3.145728	157.718658	143.203735
3.198157	112.113953	102.291107
3.250586	128.231049	117.073059
3.303014	121.555328	114.803314
3.355443	264.453888	240.592957
3.407872	207.748413	195.274353
3.460301	298.004150	268.383026
3.512730	128.612518	121.402740
3.565158	186.271667	173.759460
3.617587	166.110992	148.181915
3.670016	125.713348	115.909576
3.722445	100.307465	92.964172
3.774874	110.282898	102.043152
3.827302	266.132355	239.009857
3.879731	245.571136	225.105286
3.932160	402.431488	369.663239
3.984589	451.984406	416.831970
4.037018	134.334564	122.623444
4.089446	146.141052	129.947662
4.141875	136.852264	130.825043
4.194304	231.266022	214.500427
4.246733	148.963928	137.767792
4.299162	325.260162	303.630829
4.351590	261.039734	234.203339
4.404019	60.081482	54.912567
4.456448	148.792267	135.097504
4.508877	356.464386	326.919556
4.561306	84.991455	77.705383
4.613734	161.075592	147.800446
4.666163	186.138153	170.745850
4.718592	156.478882	142.974854
4.771021	144.081116	127.086639
4.823450	96.607208	90.770721
4.875878	135.955811	128.040314
4.928307	111.980438	105.953217
