3/3/2026	11:21 AM
Pseudo Cross Correlation
Scattering angle:	55.99
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	52.5
Average Count rate  B (kHz):	48.4
Intercept:	0.8998
Cumulant 1st	43.6237
Cumulant 2nd	27.6771	26.2153
Cumulant 3rd	20.2142	25.6884

Lag time (s)         g2-1
1.25E-08	0.877481
2.5E-08	0.884409
3.75E-08	0.967545
5E-08	0.833604
6.25E-08	0.955998
7.5E-08	0.969854
8.75E-08	1.1061
1E-07	0.865935
1.125E-07	0.930596
1.25E-07	0.879791
1.375E-07	0.919049
1.5E-07	1.06223
1.625E-07	0.942143
1.75E-07	0.965236
1.875E-07	0.95138
2E-07	0.912121
2.125E-07	0.920204
2.375E-07	0.935215
2.625E-07	0.894801
2.875E-07	0.897111
3.125E-07	0.84977
3.375E-07	1.01027
3.625E-07	0.872863
3.875E-07	0.883255
4.125E-07	0.87344
4.625E-07	0.932328
5.125E-07	0.914431
5.625E-07	0.888451
6.125E-07	0.8388
6.625E-07	0.887873
7.125E-07	0.841687
7.625E-07	0.874595
8.125E-07	0.901441
9.125E-07	0.8821
1.0125E-06	0.857563
1.1125E-06	0.887585
1.2125E-06	0.830718
1.3125E-06	0.895667
1.4125E-06	0.883543
1.5125E-06	0.854388
1.6125E-06	0.889317
1.8125E-06	0.8821
2.0125E-06	0.888306
2.2125E-06	0.882244
2.4125E-06	0.876327
2.6125E-06	0.902595
2.8125E-06	0.883543
3.0125E-06	0.88744
3.2125E-06	0.900358
3.6125E-06	0.880226
4.0125E-06	0.894515
4.4125E-06	0.878567
4.8125E-06	0.902384
5.2125E-06	0.889971
5.6125E-06	0.905848
6.0125E-06	0.870559
6.4125E-06	0.86529
7.2125E-06	0.867491
8.0125E-06	0.869548
8.8125E-06	0.867455
9.6125E-06	0.859589
1.04125E-05	0.86695
1.12125E-05	0.87395
1.20125E-05	0.856919
1.28125E-05	0.855007
1.44125E-05	0.850099
1.60125E-05	0.844723
1.76125E-05	0.841962
1.92125E-05	0.835016
2.08125E-05	0.837524
2.24125E-05	0.839563
2.40125E-05	0.824985
2.56125E-05	0.819728
2.88125E-05	0.818745
3.20125E-05	0.80316
3.52125E-05	0.788077
3.84125E-05	0.790756
4.16125E-05	0.782006
4.48125E-05	0.776422
4.80125E-05	0.763802
5.12125E-05	0.759728
5.76125E-05	0.750482
6.40125E-05	0.741238
7.04125E-05	0.722867
7.68125E-05	0.711054
8.32125E-05	0.698885
8.96125E-05	0.691159
9.60125E-05	0.681376
0.000102413	0.668498
0.000115213	0.653011
0.000128013	0.639609
0.000140813	0.620392
0.000153613	0.604181
0.000166413	0.594734
0.000179213	0.580459
0.000192013	0.569288
0.000204813	0.562535
0.000230413	0.545926
0.000256013	0.528371
0.000281613	0.515206
0.000307213	0.498906
0.000332813	0.490455
0.000358413	0.478065
0.000384013	0.468923
0.000409613	0.459812
0.000460813	0.442627
0.000512013	0.430395
0.000563213	0.418244
0.000614413	0.405819
0.000665613	0.39469
0.000716813	0.384741
0.000768013	0.375643
0.000819213	0.365498
0.000921613	0.347386
0.00102401	0.328329
0.00112641	0.313464
0.00122881	0.297002
0.00133121	0.281956
0.00143361	0.268333
0.00153601	0.255486
0.00163841	0.243861
0.00184321	0.224318
0.00204801	0.205555
0.00225281	0.190241
0.00245761	0.173997
0.00266241	0.161054
0.00286721	0.150406
0.00307201	0.137051
0.00327681	0.125962
0.00368641	0.110189
0.00409601	0.0933124
0.00450561	0.0813457
0.00491521	0.0749957
0.00532481	0.0646226
0.00573441	0.0552464
0.00614401	0.0467408
0.00655361	0.0391834
0.00737281	0.0304922
0.00819201	0.0240679
0.00901121	0.0168187
0.00983041	0.0141783
0.0106496	0.0130684
0.0114688	0.0151118
0.012288	0.0153668
0.0131072	0.0121019
0.0147456	0.00249544
0.016384	0.00297398
0.0180224	0.00408301
0.0196608	-0.00305907
0.0212992	-0.00240139
0.0229376	0.00162096
0.024576	0.000333264
0.0262144	0.00111259
0.0294912	0.00318017
0.032768	-0.00458115
0.0360448	-0.0115863
0.0393216	-0.0100682
0.0425984	-0.0114039
0.0458752	-0.00472337
0.049152	0.00308165
0.0524288	0.00112536
0.0589824	-0.00177854
0.065536	-0.00101462
0.0720896	0.0114014
0.0786432	0.00520463
0.0851968	-0.000198711
0.0917504	0.000174255
0.098304	0.0114825
0.104858	0.00595506
0.117965	0.00427482
0.131072	-0.00738649
0.144179	-0.0011168
0.157286	0.00100396
0.170394	0.00621055
0.183501	-0.00690092
0.196608	-0.00601654
0.209715	-0.00608816
0.23593	0.00434958
0.262144	0.000992013
0.288358	0.00181869
0.314573	0.00277684
0.340787	-0.00253342
0.367002	-0.00308571
0.393216	-0.00134233
0.41943	-0.0052718
0.471859	-0.00535425
0.524288	-0.00738336
0.576717	-0.00269991
0.629146	-0.00177788
0.681574	0.00212005
0.734003	-0.000508986
0.786432	0.00514908
0.838861	0.00138438
0.943718	0.00150183
1.04858	-0.000580285
1.15343	-0.00294768
1.25829	-0.00291855
1.36315	-0.0014319
1.46801	0.000356085
1.57286	0.00259472
1.67772	0.000157822
1.88744	-0.00330883
2.09715	0.00174277
2.30687	0.00322816
2.51658	-0.000518807
2.7263	-0.00164743
2.93601	0.00230454
3.14573	0.00480024
3.35544	0.00126924
3.77487	0.00147374
4.1943	-0.00017076
4.61373	0.0044321
5.03316	0.00695149
5.4526	0.0133521
5.87203	0.00757307
6.29146	0.00168502
6.71089	0.00134068
7.54975	0.00541931
8.38861	0.00157718
9.22747	0.0211507
10.0663	0.0311771
10.9052	0.0701782
11.7441	0.0442978
12.5829	0.0742081

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	53.005219	48.847198
0.052429	54.473877	49.686432
0.104858	52.032471	46.596527
0.157286	50.144196	45.681000
0.209715	66.776276	60.253143
0.262144	54.645538	51.441193
0.314573	43.125153	40.378571
0.367002	62.580109	56.591034
0.419430	77.323914	70.285797
0.471859	55.160522	49.781799
0.524288	43.029785	40.836334
0.576717	45.604706	40.130615
0.629146	38.089752	35.800934
0.681574	60.253143	55.294037
0.734003	35.572052	33.168793
0.786432	51.116943	48.332214
0.838861	60.806274	55.637360
0.891290	40.798187	38.185120
0.943718	72.059631	65.193176
0.996147	57.888031	52.165985
1.048576	39.310455	36.239624
1.101005	53.596497	48.561096
1.153434	54.092407	48.046112
1.205862	56.095123	51.307678
1.258291	47.035217	45.223236
1.310720	49.114227	44.841766
1.363149	66.528320	61.416626
1.415578	35.858154	33.073425
