3/3/2026	11:14 AM
Pseudo Cross Correlation
Scattering angle:	39.99
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	88.0
Average Count rate  B (kHz):	80.9
Intercept:	0.8645
Cumulant 1st	57.3404
Cumulant 2nd	36.5018	36.1746
Cumulant 3rd	27.4562	36.7195

Lag time (s)         g2-1
1.25E-08	0.923043
2.5E-08	0.872477
3.75E-08	0.916914
5E-08	0.871711
6.25E-08	0.873243
7.5E-08	0.850259
8.75E-08	0.790499
1E-07	0.842597
1.125E-07	0.832637
1.25E-07	0.862517
1.375E-07	0.881671
1.5E-07	0.831105
1.625E-07	0.828806
1.75E-07	0.888566
1.875E-07	0.890865
2E-07	0.851791
2.125E-07	0.836085
2.375E-07	0.89278
2.625E-07	0.869029
2.875E-07	0.879372
3.125E-07	0.945261
3.375E-07	0.842214
3.625E-07	0.86788
3.875E-07	0.847577
4.125E-07	0.87037
4.625E-07	0.868455
5.125E-07	0.880905
5.625E-07	0.898335
6.125E-07	0.847577
6.625E-07	0.878223
7.125E-07	0.892397
7.625E-07	0.847385
8.125E-07	0.856867
9.125E-07	0.876308
1.0125E-06	0.868167
1.1125E-06	0.850546
1.2125E-06	0.855526
1.3125E-06	0.868359
1.4125E-06	0.873913
1.5125E-06	0.872573
1.6125E-06	0.865534
1.8125E-06	0.861751
2.0125E-06	0.882389
2.2125E-06	0.864815
2.4125E-06	0.864768
2.6125E-06	0.863906
2.8125E-06	0.862756
3.0125E-06	0.865677
3.2125E-06	0.853874
3.6125E-06	0.866827
4.0125E-06	0.857417
4.4125E-06	0.87219
4.8125E-06	0.873482
5.2125E-06	0.867281
5.6125E-06	0.85136
6.0125E-06	0.8561
6.4125E-06	0.868287
7.2125E-06	0.864923
8.0125E-06	0.855274
8.8125E-06	0.861799
9.6125E-06	0.857429
1.04125E-05	0.850426
1.12125E-05	0.859883
1.20125E-05	0.8564
1.28125E-05	0.858369
1.44125E-05	0.853509
1.60125E-05	0.847325
1.76125E-05	0.850342
1.92125E-05	0.84693
2.08125E-05	0.84307
2.24125E-05	0.839897
2.40125E-05	0.836108
2.56125E-05	0.83791
2.88125E-05	0.833391
3.20125E-05	0.83349
3.52125E-05	0.826205
3.84125E-05	0.814943
4.16125E-05	0.816449
4.48125E-05	0.815045
4.80125E-05	0.810849
5.12125E-05	0.806819
5.76125E-05	0.798673
6.40125E-05	0.79294
7.04125E-05	0.786067
7.68125E-05	0.780726
8.32125E-05	0.775058
