3/3/2026	11:9 AM
Pseudo Cross Correlation
Scattering angle:	32.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	144.2
Average Count rate  B (kHz):	132.1
Intercept:	0.8544
Cumulant 1st	84.8529
Cumulant 2nd	55.4633	55.4609
Cumulant 3rd	40.6382	56.9277

Lag time (s)         g2-1
1.25E-08	0.823123
2.5E-08	0.87031
3.75E-08	0.878466
5E-08	0.810306
6.25E-08	0.860698
7.5E-08	0.839434
8.75E-08	0.808559
1E-07	0.830696
1.125E-07	0.833609
1.25E-07	0.876427
1.375E-07	0.882253
1.5E-07	0.892739
1.625E-07	0.852251
1.75E-07	0.883126
1.875E-07	0.849629
2E-07	0.844095
2.125E-07	0.84526
2.375E-07	0.886476
2.625E-07	0.885602
2.875E-07	0.866815
3.125E-07	0.849338
3.375E-07	0.870893
3.625E-07	0.88633
3.875E-07	0.871038
4.125E-07	0.860989
4.625E-07	0.865795
5.125E-07	0.859169
5.625E-07	0.854144
6.125E-07	0.855455
6.625E-07	0.866887
7.125E-07	0.855746
7.625E-07	0.865213
8.125E-07	0.848464
9.125E-07	0.852105
1.0125E-06	0.865067
1.1125E-06	0.847335
1.2125E-06	0.869873
1.3125E-06	0.864921
1.4125E-06	0.862846
1.5125E-06	0.862555
1.6125E-06	0.85287
1.8125E-06	0.856347
2.0125E-06	0.865012
2.2125E-06	0.857894
2.4125E-06	0.848646
2.6125E-06	0.865977
2.8125E-06	0.866578
3.0125E-06	0.859587
3.2125E-06	0.845196
3.6125E-06	0.861344
4.0125E-06	0.864311
4.4125E-06	0.859387
4.8125E-06	0.851386
5.2125E-06	0.857366
5.6125E-06	0.853106
6.0125E-06	0.856219
6.4125E-06	0.858677
7.2125E-06	0.859123
8.0125E-06	0.86271
8.8125E-06	0.848993
9.6125E-06	0.849839
1.04125E-05	0.856625
1.12125E-05	0.860325
1.20125E-05	0.856672
1.28125E-05	0.85245
1.44125E-05	0.850903
1.60125E-05	0.852855
1.76125E-05	0.849032
1.92125E-05	0.847106
2.08125E-05	0.846708
2.24125E-05	0.845625
2.40125E-05	0.844601
2.56125E-05	0.843999
2.88125E-05	0.843129
3.20125E-05	0.84034
3.52125E-05	0.837268
3.84125E-05	0.836943
4.16125E-05	0.833148
4.48125E-05	0.833854
4.80125E-05	0.831412
5.12125E-05	0.828157
5.76125E-05	0.824075
6.40125E-05	0.819788
7.04125E-05	0.818266
7.68125E-05	0.814681
8.32125E-05	0.810169
8.96125E-05	0.80569
9.60125E-05	0.801833
0.000102413	0.800281
0.000115213	0.792974
0.000128013	0.785581
0.000140813	0.78033
0.000153613	0.773562
0.000166413	0.769403
0.000179213	0.7637
0.000192013	0.757595
0.000204813	0.752435
0.000230413	0.742976
0.000256013	0.733237
0.000281613	0.723499
0.000307213	0.715533
0.000332813	0.707311
0.000358413	0.700071
0.000384013	0.692533
0.000409613	0.685733
0.000460813	0.67328
0.000512013	0.660276
0.000563213	0.649531
0.000614413	0.639507
0.000665613	0.630662
0.000716813	0.621161
0.000768013	0.612387
0.000819213	0.604386
0.000921613	0.589305
0.00102401	0.576073
0.00112641	0.563629
0.00122881	0.55408
0.00133121	0.544009
0.00143361	0.534163
0.00153601	0.52478
0.00163841	0.516427
0.00184321	0.501207
0.00204801	0.487037
0.00225281	0.472428
0.00245761	0.45842
0.00266241	0.445965
0.00286721	0.433204
0.00307201	0.421999
0.00327681	0.409592
0.00368641	0.386242
0.00409601	0.365614
0.00450561	0.345952
0.00491521	0.329814
0.00532481	0.313934
0.00573441	0.297636
0.00614401	0.281797
0.00655361	0.267736
0.00737281	0.242762
0.00819201	0.222677
0.00901121	0.202315
0.00983041	0.184303
0.0106496	0.169843
0.0114688	0.15437
0.012288	0.139632
0.0131072	0.128143
0.0147456	0.110571
0.016384	0.0916713
0.0180224	0.0762559
0.0196608	0.0621728
0.0212992	0.0498685
0.0229376	0.0451696
0.024576	0.0372761
0.0262144	0.0339135
0.0294912	0.0354759
0.032768	0.0389302
0.0360448	0.0326255
0.0393216	0.020835
0.0425984	0.0192221
0.0458752	0.0204957
0.049152	0.0161828
0.0524288	0.017241
0.0589824	0.0164168
0.065536	0.00698433
0.0720896	0.001858
0.0786432	0.00439245
0.0851968	0.00134458
0.0917504	-0.0006664
0.098304	0.00218947
0.104858	-0.0066167
0.117965	-0.0162972
0.131072	-0.0095677
0.144179	-0.00460926
0.157286	0.0100734
0.170394	0.0131959
0.183501	0.0177203
0.196608	0.0243867
0.209715	0.022545
0.23593	-0.00255452
0.262144	0.0199141
0.288358	0.0297384
0.314573	0.00615736
0.340787	0.0102562
0.367002	0.0118579
0.393216	0.0125508
0.41943	0.0186508
0.471859	0.0293067
0.524288	0.0110594
0.576717	0.0139198
0.629146	-0.00498498
0.681574	-0.000278722
0.734003	0.00493803
0.786432	0.00111269
0.838861	0.0085573
0.943718	0.00800443
1.04858	0.00536344
1.15343	0.00736851
1.25829	0.0285544
1.36315	0.0139861
1.46801	0.0200372
1.57286	0.019543
1.67772	0.0271308
1.88744	0.0177033
2.09715	0.0252191
2.30687	0.00589983
2.51658	0.0150166
2.7263	0.00279512
2.93601	0.0178059
3.14573	0.0061177
3.35544	0.0177284
3.77487	0.0194168
4.1943	0.0306003
4.61373	0.0353013
5.03316	0.0519972
5.4526	0.0569331
5.87203	0.0707334
6.29146	0.0825032
6.71089	0.0978339
7.54975	0.0954821
8.38861	0.109322
9.22747	0.0978199
10.0663	0.10969
10.9052	0.135308
11.7441	0.130619
12.5829	0.101601

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	88.138580	80.108643
0.052429	144.805908	138.015747
0.104858	77.838898	70.705414
0.157286	123.481750	112.686157
0.209715	117.397308	104.808807
0.262144	136.108398	125.389099
0.314573	247.440338	227.260590
0.367002	129.375458	114.974976
0.419430	124.435425	112.209320
0.471859	207.195282	193.634033
0.524288	138.797760	123.748779
0.576717	80.165863	74.405670
0.629146	147.285461	136.737823
0.681574	168.018341	151.348114
0.734003	179.996490	163.841248
0.786432	175.590515	159.549713
0.838861	118.064880	107.421875
0.891290	137.443542	125.675201
0.943718	99.391937	88.062286
0.996147	75.550079	70.724487
1.048576	81.501007	73.566437
1.101005	98.724365	92.411041
1.153434	116.100311	109.119415
1.205862	157.909393	146.751404
1.258291	96.549988	91.419220
1.310720	78.182220	71.010590
1.363149	100.727081	98.476410
1.415578	133.552551	120.811462
1.468006	210.571289	186.347961
1.520435	102.539063	93.250275
1.572864	131.149292	119.724274
1.625293	103.511810	95.863342
1.677722	229.930878	215.282440
1.730150	159.893036	147.228241
1.782579	71.582794	65.536499
1.835008	73.108673	68.149567
1.887437	135.192871	126.113892
1.939866	219.974518	199.089050
1.992294	102.882385	93.784332
2.044723	121.536255	113.162994
