3/3/2026	11:30 AM
Pseudo Cross Correlation
Scattering angle:	75.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	1.002
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	32.1
Average Count rate  B (kHz):	29.5
Intercept:	0.8213
Cumulant 1st	22.0351
Cumulant 2nd	14.9039	13.9889
Cumulant 3rd	12.9638	15.3448

Lag time (s)         g2-1
1.25E-08	0.785614
2.5E-08	0.809032
3.75E-08	0.809032
5E-08	0.650961
6.25E-08	0.855868
7.5E-08	0.879286
8.75E-08	0.66267
1E-07	0.926121
1.125E-07	0.990521
1.25E-07	0.744633
1.375E-07	0.809032
1.5E-07	0.809032
1.625E-07	0.967103
1.75E-07	0.850013
1.875E-07	0.686088
2E-07	0.691942
2.125E-07	0.823668
2.375E-07	0.929049
2.625E-07	0.83245
2.875E-07	0.817814
3.125E-07	0.83245
3.375E-07	0.940757
3.625E-07	0.867577
3.875E-07	0.762196
4.125E-07	0.829523
4.625E-07	0.792932
5.125E-07	0.801714
5.625E-07	0.71536
6.125E-07	0.810495
6.625E-07	0.788541
7.125E-07	0.811959
7.625E-07	0.847086
8.125E-07	0.781955
9.125E-07	0.845622
1.0125E-06	0.789273
1.1125E-06	0.805373
1.2125E-06	0.852209
1.3125E-06	0.871236
1.4125E-06	0.73146
1.5125E-06	0.772441
1.6125E-06	0.817082
1.8125E-06	0.799884
2.0125E-06	0.80208
2.2125E-06	0.819643
2.4125E-06	0.792566
2.6125E-06	0.83062
2.8125E-06	0.827693
3.0125E-06	0.847086
3.2125E-06	0.839768
3.6125E-06	0.757988
4.0125E-06	0.803177
4.4125E-06	0.798421
4.8125E-06	0.791468
5.2125E-06	0.786163
5.6125E-06	0.814154
6.0125E-06	0.769697
6.4125E-06	0.79531
7.2125E-06	0.786803
8.0125E-06	0.771161
8.8125E-06	0.767776
9.6125E-06	0.753689
1.04125E-05	0.773996
1.12125E-05	0.773356
1.20125E-05	0.769057
1.28125E-05	0.755884
1.44125E-05	0.74788
1.60125E-05	0.728624
1.76125E-05	0.719934
1.92125E-05	0.706216
2.08125E-05	0.708412
2.24125E-05	0.70832
2.40125E-05	0.6801
2.56125E-05	0.679688
2.88125E-05	0.664503
3.20125E-05	0.644447
3.52125E-05	0.635871
