3/3/2026	11:22 AM
Pseudo Cross Correlation
Scattering angle:	55.99
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	54.0
Average Count rate  B (kHz):	49.7
Intercept:	0.8682
Cumulant 1st	41.1665
Cumulant 2nd	26.2582	25.8315
Cumulant 3rd	20.2314	26.2536

Lag time (s)         g2-1
1.25E-08	0.927723
2.5E-08	0.913489
3.75E-08	0.860619
5E-08	0.846384
6.25E-08	0.889087
7.5E-08	0.858585
8.75E-08	0.864686
1E-07	0.994827
1.125E-07	0.838251
1.25E-07	0.83215
1.375E-07	0.809782
1.5E-07	0.866719
1.625E-07	0.860619
1.75E-07	0.844351
1.875E-07	0.87892
2E-07	0.860619
2.125E-07	0.873836
2.375E-07	0.809782
2.625E-07	0.907388
2.875E-07	0.879937
3.125E-07	0.922639
3.375E-07	0.841301
3.625E-07	0.837234
3.875E-07	0.849435
4.125E-07	0.893154
4.625E-07	0.80724
5.125E-07	0.876378
5.625E-07	0.864686
6.125E-07	0.872819
6.625E-07	0.816391
7.125E-07	0.899254
7.625E-07	0.870786
8.125E-07	0.884512
9.125E-07	0.870786
1.0125E-06	0.855789
1.1125E-06	0.891375
1.2125E-06	0.881716
1.3125E-06	0.921368
1.4125E-06	0.904084
1.5125E-06	0.869261
1.6125E-06	0.868244
1.8125E-06	0.846384
2.0125E-06	0.884258
2.2125E-06	0.875615
2.4125E-06	0.889468
2.6125E-06	0.870151
2.8125E-06	0.838759
3.0125E-06	0.857441
3.2125E-06	0.862461
3.6125E-06	0.862271
4.0125E-06	0.85312
4.4125E-06	0.856679
4.8125E-06	0.83412
5.2125E-06	0.846384
5.6125E-06	0.867609
6.0125E-06	0.840919
6.4125E-06	0.839458
7.2125E-06	0.854137
8.0125E-06	0.846067
8.8125E-06	0.849212
9.6125E-06	0.852135
1.04125E-05	0.835931
1.12125E-05	0.838632
1.20125E-05	0.821919
1.28125E-05	0.83323
1.44125E-05	0.825478
1.60125E-05	0.825398
1.76125E-05	0.810131
1.92125E-05	0.816073
2.08125E-05	0.811386
2.24125E-05	0.808352
2.40125E-05	0.803491
2.56125E-05	0.800345
2.88125E-05	0.786039
3.20125E-05	0.788534
3.52125E-05	0.780845
3.84125E-05	0.763941
4.16125E-05	0.761415
4.48125E-05	0.755331
4.80125E-05	0.754132
5.12125E-05	0.741915
5.76125E-05	0.728677
6.40125E-05	0.717171
7.04125E-05	0.704272
7.68125E-05	0.693445
8.32125E-05	0.681908
8.96125E-05	0.677571
9.60125E-05	0.659893
0.000102413	0.653659
0.000115213	0.634486
0.000128013	0.620306
0.000140813	0.602634
0.000153613	0.591386
0.000166413	0.577045
0.000179213	0.563247
0.000192013	0.551021
0.000204813	0.545189
0.000230413	0.526943
0.000256013	0.512335
0.000281613	0.497201
0.000307213	0.482987
0.000332813	0.471451
0.000358413	0.460383
0.000384013	0.450479
0.000409613	0.44161
0.000460813	0.426352
0.000512013	0.411675
0.000563213	0.397559
0.000614413	0.385725
0.000665613	0.372774
0.000716813	0.363549
0.000768013	0.354991
0.000819213	0.345221
0.000921613	0.326308
0.00102401	0.310383
0.00112641	0.296998
0.00122881	0.285337
0.00133121	0.27072
0.00143361	0.258258
0.00153601	0.247329
0.00163841	0.233027
0.00184321	0.211846
0.00204801	0.193463
0.00225281	0.174483
0.00245761	0.162919
0.00266241	0.150702
0.00286721	0.13738
0.00307201	0.1223
0.00327681	0.112441
0.00368641	0.0902253
0.00409601	0.0724526
0.00450561	0.0598673
0.00491521	0.0491767
0.00532481	0.0410554
0.00573441	0.0318578
0.00614401	0.0246891
0.00655361	0.0198317
0.00737281	0.0119908
0.00819201	0.00843197
0.00901121	0.00736353
0.00983041	0.00586607
0.0106496	0.00686269
0.0114688	0.00821781
0.012288	0.00891707
0.0131072	0.0105146
0.0147456	0.0116429
0.016384	0.00707859
0.0180224	0.00609929
0.0196608	-0.000742926
0.0212992	-0.00153569
0.0229376	-0.00348056
0.024576	0.00284872
0.0262144	0.009591
0.0294912	0.000556184
0.032768	-0.00120558
0.0360448	0.00156392
0.0393216	-0.000928585
0.0425984	-0.00418316
0.0458752	0.00212231
0.049152	-0.00104895
0.0524288	-0.00159703
0.0589824	0.00719138
0.065536	-0.00183698
0.0720896	0.00687265
0.0786432	0.00217111
0.0851968	-0.00044912
0.0917504	-0.0044528
0.098304	-0.00210184
0.104858	-0.00395976
0.117965	0.00626933
0.131072	-0.000404338
0.144179	0.0115911
0.157286	0.0020607
0.170394	-0.00468993
0.183501	0.00123655
0.196608	-0.000896133
0.209715	0.00182256
0.23593	0.00535197
0.262144	0.00555846
0.288358	0.00561171
0.314573	0.00101622
0.340787	0.00312369
0.367002	0.00616448
0.393216	0.00369303
0.41943	0.00268523
0.471859	-0.00433953
0.524288	0.000691968
0.576717	0.000414712
0.629146	0.000219099
0.681574	0.00346477
0.734003	-0.00286809
0.786432	0.00148944
0.838861	-0.00478131
0.943718	-0.00132945
1.04858	-0.00115136
1.15343	-0.00476904
1.25829	-0.00358912
1.36315	-0.00144673
1.46801	-0.00242451
1.57286	-0.00224059
1.67772	-0.00418217
1.88744	-0.00160409
2.09715	-0.002397
2.30687	-0.00390115
2.51658	-0.00582634
2.7263	-0.0126386
2.93601	-0.016833
3.14573	-0.0168189
3.35544	-0.024048
3.77487	-0.0252289
4.1943	-0.0297364
4.61373	-0.0295192
5.03316	-0.0289688
5.4526	-0.0358856
5.87203	-0.0362033
6.29146	-0.0342371
6.71089	-0.0382399
7.54975	-0.0357252
8.38861	-0.0395161
9.22747	-0.039635
10.0663	-0.0537992
10.9052	-0.0465481
11.7441	-0.0443665
12.5829	-0.0273616

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	45.013428	41.942596
0.052429	52.776337	48.313141
0.104858	58.422089	52.242279
0.157286	44.174194	42.686462
0.209715	58.765411	53.501129
0.262144	62.065125	57.430267
0.314573	49.648285	43.926239
0.367002	52.547455	47.245026
0.419430	60.348511	57.182312
0.471859	70.877075	63.896179
0.524288	61.511993	56.324005
0.576717	79.040527	72.288513
0.629146	44.689178	41.351318
0.681574	71.144104	63.762665
0.734003	42.629242	41.503906
0.786432	66.566467	62.446594
0.838861	52.928925	47.512054
0.891290	56.629181	53.138733
0.943718	56.762695	49.991608
0.996147	45.509338	41.275024
1.048576	58.345795	53.825378
1.101005	66.413879	61.492920
1.153434	55.789948	49.324036
1.205862	57.582855	53.424835
1.258291	57.907104	51.002502
1.310720	41.656494	38.738251
1.363149	53.005219	48.561096
