3/3/2026	11:1 AM
Pseudo Cross Correlation
Scattering angle:	15.99
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	0.004161
Average Count rate  A (kHz):	0.2
Average Count rate  B (kHz):	0.2
Intercept:	0.0000
Cumulant 1st	-Inf
Cumulant 2nd	-Inf	NaN
Cumulant 3rd	-Inf	NaN

Lag time (s)         g2-1
1.25E-08	-1
2.5E-08	-1
3.75E-08	-1
5E-08	-1
6.25E-08	-1
7.5E-08	-1
8.75E-08	-1
1E-07	-1
1.125E-07	-1
1.25E-07	-1
1.375E-07	-1
1.5E-07	-1
1.625E-07	-1
1.75E-07	-1
1.875E-07	-1
2E-07	-1
2.125E-07	-1
2.375E-07	-1
2.625E-07	-1
2.875E-07	-1
3.125E-07	-1
3.375E-07	-1
3.625E-07	-1
3.875E-07	-1
4.125E-07	-1
4.625E-07	-1
5.125E-07	-1
5.625E-07	-1
6.125E-07	-1
6.625E-07	-1
7.125E-07	36.5487
7.625E-07	-1
8.125E-07	-1
9.125E-07	-1
1.0125E-06	-1
1.1125E-06	-1
1.2125E-06	-1
1.3125E-06	-1
1.4125E-06	-1
1.5125E-06	-1
1.6125E-06	-1
1.8125E-06	-1
2.0125E-06	-1
2.2125E-06	-1
2.4125E-06	8.38717
2.6125E-06	-1
2.8125E-06	-1
3.0125E-06	-1
3.2125E-06	-1
3.6125E-06	-1
4.0125E-06	-1
4.4125E-06	-1
4.8125E-06	-1
5.2125E-06	-1
5.6125E-06	-1
6.0125E-06	3.69358
6.4125E-06	-1
7.2125E-06	-1
8.0125E-06	-1
8.8125E-06	1.34679
9.6125E-06	1.34679
1.04125E-05	1.34679
1.12125E-05	-1
1.20125E-05	-1
1.28125E-05	-1
1.44125E-05	-1
1.60125E-05	0.173396
1.76125E-05	1.34679
1.92125E-05	1.34679
2.08125E-05	-1
2.24125E-05	0.173396
2.40125E-05	-1
2.56125E-05	-0.413302
2.88125E-05	0.760094
3.20125E-05	1.93349
3.52125E-05	-0.413302
3.84125E-05	-1
4.16125E-05	2.52019
4.48125E-05	-0.413302
4.80125E-05	-1
5.12125E-05	-0.706651
5.76125E-05	-0.119953
6.40125E-05	-0.413302
7.04125E-05	-0.413302
7.68125E-05	0.760093
8.32125E-05	0.173396
8.96125E-05	-0.413302
9.60125E-05	0.760093
0.000102413	0.173395
0.000115213	-0.559977
0.000128013	-0.119954
0.000140813	0.173395
0.000153613	0.613418
0.000166413	0.320069
0.000179213	-0.413302
0.000192013	-0.119954
0.000204813	-0.266629
0.000230413	-0.119954
0.000256013	-0.119954
0.000281613	0.173394
0.000307213	0.0267198
0.000332813	-0.266629
0.000358413	0.0267198
0.000384013	0.466743
0.000409613	0.100055
0.000460813	-0.193293
0.000512013	0.026718
0.000563213	0.210061
0.000614413	-0.0832875
0.000665613	-0.229961
0.000716813	0.136724
0.000768013	0.283398
0.000819213	-0.0466223
0.000921613	-0.00995394
0.00102401	0.301727
0.00112641	-0.0466223
0.00122881	-0.0282881
0.00133121	-0.00995394
0.00143361	0.338396
0.00153601	-0.119959
0.00163841	-0.110798
0.00184321	0.0358743
0.00204801	-0.211635
0.00225281	0.0358743
0.00245761	-0.00996084
0.00266241	0.0542084
0.00286721	-0.055796
0.00307201	0.0450413
0.00327681	-0.0787264
0.00368641	0.118362
0.00409601	0.0816944
0.00450561	-0.00997465
0.00491521	-0.000807753
0.00532481	-0.0374754
0.00573441	-0.138311
0.00614401	-0.110811
0.00655361	0.0541642
0.00737281	0.0839558
0.00819201	0.0862475
0.00901121	-0.0489605
0.00983041	-0.0168773
0.0106496	0.0129143
0.0114688	-0.0352106
0.012288	0.0702059
0.0131072	0.0593054
0.0147456	-0.0152128
0.016384	-0.0269689
0.0180224	-0.065982
0.0196608	0.0308563
0.0212992	-0.0242451
0.0229376	0.00560148
0.024576	-0.0288369
0.0262144	-0.0214845
0.0294912	-0.0191889
0.032768	0.00721096
0.0360448	-0.00311941
0.0393216	-0.0232062
0.0425984	-0.0134498
0.0458752	-0.0269417
0.049152	0.00292786
0.0524288	-0.000301768
