3/3/2026	11:31 AM
Pseudo Cross Correlation
Scattering angle:	75.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	32.7
Average Count rate  B (kHz):	30.6
Intercept:	0.7973
Cumulant 1st	22.4917
Cumulant 2nd	15.2908	14.4047
Cumulant 3rd	13.5030	15.8386

Lag time (s)         g2-1
1.25E-08	0.770285
2.5E-08	0.875725
3.75E-08	0.70924
5E-08	0.825779
6.25E-08	0.642647
7.5E-08	0.92567
8.75E-08	0.703691
1E-07	0.847977
1.125E-07	0.753636
1.25E-07	0.725889
1.375E-07	0.936769
1.5E-07	0.614899
1.625E-07	0.958967
1.75E-07	0.725889
1.875E-07	0.770285
2E-07	0.847977
2.125E-07	0.786933
2.375E-07	0.70924
2.625E-07	0.753636
2.875E-07	0.839653
3.125E-07	0.734213
3.375E-07	0.87295
3.625E-07	0.681493
3.875E-07	0.773059
4.125E-07	0.782771
4.625E-07	0.784158
5.125E-07	0.847977
5.625E-07	0.795257
6.125E-07	0.795257
6.625E-07	0.839653
7.125E-07	0.7356
7.625E-07	0.778609
8.125E-07	0.796645
9.125E-07	0.748087
1.0125E-06	0.802888
1.1125E-06	0.794564
1.2125E-06	0.830635
1.3125E-06	0.757105
1.4125E-06	0.841041
1.5125E-06	0.811906
1.6125E-06	0.819189
1.8125E-06	0.81468
2.0125E-06	0.814334
2.2125E-06	0.768897
2.4125E-06	0.816068
2.6125E-06	0.765429
2.8125E-06	0.730398
3.0125E-06	0.815374
3.2125E-06	0.804626
3.6125E-06	0.808615
4.0125E-06	0.806707
4.4125E-06	0.801504
4.8125E-06	0.787287
5.2125E-06	0.783646
5.6125E-06	0.780871
6.0125E-06	0.757459
6.4125E-06	0.766741
7.2125E-06	0.761885
8.0125E-06	0.761278
8.8125E-06	0.751133
9.6125E-06	0.77758
1.04125E-05	0.747491
1.12125E-05	0.735091
1.20125E-05	0.727807
1.28125E-05	0.724989
1.44125E-05	0.731536
1.60125E-05	0.709685
1.76125E-05	0.693296
1.92125E-05	0.699019
2.08125E-05	0.676214
2.24125E-05	0.665895
2.40125E-05	0.664335
2.56125E-05	0.670556
2.88125E-05	0.651848
3.20125E-05	0.624838
3.52125E-05	0.614887
