3/3/2026	1:1 PM
Pseudo Cross Correlation
Scattering angle:	65.01
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	12.5
Average Count rate  B (kHz):	11.6
Intercept:	0.6298
Cumulant 1st	166.4533
Cumulant 2nd	166.6305	10.1111
Cumulant 3rd	-Inf	NaN

Lag time (s)         g2-1
1.25E-08	0.0370455
2.5E-08	0.69
3.75E-08	0.459546
5E-08	0.651591
6.25E-08	0.0754546
7.5E-08	0.497955
8.75E-08	0.613182
1E-07	0.613182
1.125E-07	0.651591
1.25E-07	0.728409
1.375E-07	0.536364
1.5E-07	0.613182
1.625E-07	0.766818
1.75E-07	0.305909
1.875E-07	0.766818
2E-07	0.920455
2.125E-07	0.632386
2.375E-07	0.766818
2.625E-07	0.862841
2.875E-07	0.613182
3.125E-07	0.497955
3.375E-07	0.459546
3.625E-07	0.344318
3.875E-07	0.574773
4.125E-07	0.497955
4.625E-07	0.593977
5.125E-07	0.757216
5.625E-07	0.60358
6.125E-07	0.776421
6.625E-07	0.401932
7.125E-07	0.593977
7.625E-07	0.891648
8.125E-07	0.728409
9.125E-07	0.526761
1.0125E-06	0.685199
1.1125E-06	0.512358
1.2125E-06	0.488352
1.3125E-06	0.656392
1.4125E-06	0.569972
1.5125E-06	0.699602
1.6125E-06	0.706804
1.8125E-06	0.673196
2.0125E-06	0.601179
2.2125E-06	0.769219
2.4125E-06	0.682798
2.6125E-06	0.586776
2.8125E-06	0.586776
3.0125E-06	0.810028
3.2125E-06	0.712805
3.6125E-06	0.6912
4.0125E-06	0.641989
4.4125E-06	0.628786
4.8125E-06	0.650391
5.2125E-06	0.659993
5.6125E-06	0.623984
6.0125E-06	0.628786
6.4125E-06	0.693601
7.2125E-06	0.662994
8.0125E-06	0.653391
8.8125E-06	0.642589
9.6125E-06	0.6888
1.04125E-05	0.6918
1.12125E-05	0.676797
1.20125E-05	0.694801
1.28125E-05	0.669895
1.44125E-05	0.660893
1.60125E-05	0.682498
1.76125E-05	0.669595
1.92125E-05	0.616182
2.08125E-05	0.670495
