3/3/2026	12:51 PM
Pseudo Cross Correlation
Scattering angle:	48.01
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	41.8
Average Count rate  B (kHz):	38.6
Intercept:	0.7443
Cumulant 1st	188.9007
Cumulant 2nd	155.4606	136.1444
Cumulant 3rd	147.7379	161.8872

Lag time (s)         g2-1
1.25E-08	0.762148
2.5E-08	0.76553
3.75E-08	0.829792
5E-08	0.836557
6.25E-08	0.779059
7.5E-08	0.904202
8.75E-08	0.843321
1E-07	0.677592
1.125E-07	0.680974
1.25E-07	0.745236
1.375E-07	0.704649
1.5E-07	0.718178
1.625E-07	0.643769
1.75E-07	0.687738
1.875E-07	0.836557
2E-07	0.748619
2.125E-07	0.746927
2.375E-07	0.740163
2.625E-07	0.674209
2.875E-07	0.736781
3.125E-07	0.78075
3.375E-07	0.772294
3.625E-07	0.779059
3.875E-07	0.772294
4.125E-07	0.690275
4.625E-07	0.730016
5.125E-07	0.763839
5.625E-07	0.723252
6.125E-07	0.749464
6.625E-07	0.713105
7.125E-07	0.697039
7.625E-07	0.769758
8.125E-07	0.746082
9.125E-07	0.740163
1.0125E-06	0.767221
1.1125E-06	0.768912
1.2125E-06	0.749041
1.3125E-06	0.736358
1.4125E-06	0.755806
1.5125E-06	0.715642
1.6125E-06	0.710991
1.8125E-06	0.688795
2.0125E-06	0.724731
2.2125E-06	0.748196
2.4125E-06	0.70317
2.6125E-06	0.758554
2.8125E-06	0.752001
3.0125E-06	0.766587
3.2125E-06	0.749147
3.6125E-06	0.754432
4.0125E-06	0.745342
4.4125E-06	0.754855
4.8125E-06	0.733504
5.2125E-06	0.751369
5.6125E-06	0.730442
6.0125E-06	0.734141
6.4125E-06	0.75454
7.2125E-06	0.728753
8.0125E-06	0.734514
8.8125E-06	0.749311
9.6125E-06	0.739904
1.04125E-05	0.745929
1.12125E-05	0.728912
1.20125E-05	0.753962
1.28125E-05	0.737394
1.44125E-05	0.733988
1.60125E-05	0.731399
1.76125E-05	0.749552
1.92125E-05	0.753568
2.08125E-05	0.740383
2.24125E-05	0.725374
2.40125E-05	0.743739
2.56125E-05	0.737899
2.88125E-05	0.727884
3.20125E-05	0.736102
3.52125E-05	0.72836
3.84125E-05	0.731464
4.16125E-05	0.731583
4.48125E-05	0.731531
4.80125E-05	0.725958
5.12125E-05	0.722538
5.76125E-05	0.734416
6.40125E-05	0.729376
7.04125E-05	0.72746
7.68125E-05	0.728332
8.32125E-05	0.723496
8.96125E-05	0.722472
9.60125E-05	0.71619
0.000102413	0.722115
0.000115213	0.718735
0.000128013	0.710434
0.000140813	0.711781
0.000153613	0.712095
0.000166413	0.709773
0.000179213	0.704474
0.000192013	0.698938
0.000204813	0.697953
0.000230413	0.693466
0.000256013	0.688764
0.000281613	0.681407
0.000307213	0.679847
0.000332813	0.674467
0.000358413	0.665994
0.000384013	0.661505
0.000409613	0.659181
0.000460813	0.648963
0.000512013	0.638309
0.000563213	0.629568
0.000614413	0.623258
0.000665613	0.613376
0.000716813	0.604521
0.000768013	0.596986
0.000819213	0.590546
0.000921613	0.575156
0.00102401	0.560382
0.00112641	0.547619
0.00122881	0.530844
0.00133121	0.520846
0.00143361	0.50478
0.00153601	0.495008
0.00163841	0.483742
0.00184321	0.460646
0.00204801	0.440936
0.00225281	0.422724
0.00245761	0.403829
0.00266241	0.386153
0.00286721	0.372427
0.00307201	0.357028
0.00327681	0.341988
0.00368641	0.316759
0.00409601	0.297105
0.00450561	0.277697
0.00491521	0.261132
0.00532481	0.245438
0.00573441	0.230977
0.00614401	0.216304
0.00655361	0.206019
0.00737281	0.185675
0.00819201	0.172197
0.00901121	0.158754
0.00983041	0.146118
0.0106496	0.13673
0.0114688	0.12718
0.012288	0.116777
0.0131072	0.106928
0.0147456	0.0931249
0.016384	0.0914889
0.0180224	0.0892903
0.0196608	0.0885747
0.0212992	0.088837
0.0229376	0.0906865
0.024576	0.0927661
0.0262144	0.0989723
0.0294912	0.0957693
0.032768	0.0852291
0.0360448	0.0901308
0.0393216	0.0951248
0.0425984	0.0951863
0.0458752	0.0969423
0.049152	0.100462
0.0524288	0.101161
0.0589824	0.0979591
0.065536	0.0882027
0.0720896	0.0813273
0.0786432	0.073619
0.0851968	0.0869869
0.0917504	0.0878534
0.098304	0.0821081
0.104858	0.0785959
0.117965	0.0702524
0.131072	0.0708703
0.144179	0.0842635
0.157286	0.0855284
0.170394	0.0818076
0.183501	0.0850944
0.196608	0.084805
0.209715	0.079432
0.23593	0.0892085
0.262144	0.0841863
0.288358	0.0882602
0.314573	0.0854954
0.340787	0.0996526
0.367002	0.0854813
0.393216	0.110455
0.41943	0.105575
0.471859	0.0971069
0.524288	0.100792
0.576717	0.0955016
0.629146	0.100083
0.681574	0.0968305
0.734003	0.101629
0.786432	0.104726
0.838861	0.106841
0.943718	0.110148
1.04858	0.110799
1.15343	0.12004
1.25829	0.117045
1.36315	0.113107
1.46801	0.123195
1.57286	0.134896
1.67772	0.125682
1.88744	0.129148
2.09715	0.133972
2.30687	0.143778
2.51658	0.146216
2.7263	0.154507
2.93601	0.156749
3.14573	0.167523
3.35544	0.171985
3.77487	0.188179
4.1943	0.199991
4.61373	0.209126
5.03316	0.218134
5.4526	0.224489
5.87203	0.233286
6.29146	0.243471
6.71089	0.254225
7.54975	0.271383
8.38861	0.28358
9.22747	0.291783
10.0663	0.324321
10.9052	0.385512
11.7441	0.401504
12.5829	0.416937

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	12.664795	11.711121
0.052429	15.563965	14.953613
0.104858	25.806427	24.509430
0.157286	16.860962	15.830994
0.209715	11.672974	10.528564
0.262144	22.659302	20.732880
0.314573	11.367798	10.166168
0.367002	14.648438	13.217926
0.419430	21.419525	20.656586
0.471859	18.730164	17.852783
0.524288	22.487640	20.961761
0.576717	39.749146	36.602020
0.629146	29.926300	27.465820
0.681574	30.727386	29.468536
0.734003	24.318695	22.735596
0.786432	20.389557	19.035339
0.838861	16.326904	14.438629
0.891290	13.866425	13.237000
0.943718	22.602081	20.160675
0.996147	11.901855	10.452271
1.048576	21.266937	18.463135
1.101005	24.852753	23.841858
1.153434	21.514893	19.702911
1.205862	26.931763	24.127960
1.258291	24.566650	24.261475
1.310720	20.275116	17.986298
1.363149	24.051666	23.231506
1.415578	12.798309	12.722015
1.468006	19.741058	18.215179
1.520435	24.356842	21.286011
1.572864	23.002625	21.381378
1.625293	14.629364	14.171600
1.677722	19.512177	18.234253
1.730150	23.593903	21.820068
1.782579	14.762878	13.790131
1.835008	18.329620	18.997192
1.887437	40.416718	38.852692
1.939866	27.561188	25.482178
1.992294	33.493042	32.138824
2.044723	12.912750	12.454987
2.097152	29.087067	27.599335
2.149581	21.305084	21.076202
2.202010	15.773773	14.820099
2.254438	20.294189	18.463135
2.306867	22.354126	23.593903
2.359296	33.226013	31.414032
2.411725	18.692017	17.929077
2.464154	24.986267	24.242401
2.516582	20.542145	19.531250
2.569011	20.294189	19.149780
2.621440	32.291412	27.942657
2.673869	21.343231	18.043518
2.726298	29.926300	28.514862
2.778726	26.988983	25.138855
2.831155	20.370483	16.326904
2.883584	26.702881	24.948120
2.936013	35.686493	33.340454
2.988442	56.838989	54.492950
3.040870	63.343048	57.697296
3.093299	23.479462	20.446777
3.145728	15.602112	15.468597
3.198157	28.514862	28.152466
3.250586	38.661957	34.942627
3.303014	21.038055	19.817352
3.355443	19.435883	18.463135
3.407872	17.890930	16.365051
3.460301	33.302307	30.765533
3.512730	20.942688	20.027161
3.565158	16.269684	14.648438
3.617587	26.111603	24.642944
3.670016	45.547485	41.351318
3.722445	31.814575	28.324127
3.774874	24.013519	21.991730
3.827302	30.860901	28.877258
3.879731	31.738281	30.536652
3.932160	52.585602	47.607422
3.984589	25.463104	23.803711
4.037018	29.182434	27.790070
4.089446	45.166016	42.533875
4.141875	35.533905	32.329559
