3/3/2026	12:50 PM
Pseudo Cross Correlation
Scattering angle:	48.01
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	1.002
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	16.3
Average Count rate  B (kHz):	15.3
Intercept:	0.6100
Cumulant 1st	118.7489
Cumulant 2nd	97.8786	87.3106
Cumulant 3rd	91.8958	107.5104

Lag time (s)         g2-1
1.25E-08	0.648518
2.5E-08	0.581686
3.75E-08	0.670795
5E-08	0.537131
6.25E-08	0.737627
7.5E-08	0.537131
8.75E-08	0.403468
1E-07	0.62624
1.125E-07	0.62624
1.25E-07	0.670795
1.375E-07	0.537131
1.5E-07	0.603963
1.625E-07	0.826736
1.75E-07	0.492577
1.875E-07	0.603963
2E-07	0.470299
2.125E-07	0.514854
2.375E-07	0.87129
2.625E-07	0.525993
2.875E-07	0.481438
3.125E-07	0.514854
3.375E-07	0.815597
3.625E-07	0.681933
3.875E-07	0.670795
4.125E-07	0.603963
4.625E-07	0.620671
5.125E-07	0.670795
5.625E-07	0.782181
6.125E-07	0.498146
6.625E-07	0.54827
7.125E-07	0.459161
7.625E-07	0.754335
8.125E-07	0.609532
9.125E-07	0.665225
1.0125E-06	0.615102
1.1125E-06	0.645733
1.2125E-06	0.59004
1.3125E-06	0.42296
1.4125E-06	0.59004
1.5125E-06	0.659656
1.6125E-06	0.666618
1.8125E-06	0.560801
2.0125E-06	0.585863
2.2125E-06	0.654087
2.4125E-06	0.651302
2.6125E-06	0.647125
2.8125E-06	0.602571
3.0125E-06	0.509285
3.2125E-06	0.583078
3.6125E-06	0.592128
4.0125E-06	0.532954
4.4125E-06	0.683326
4.8125E-06	0.621367
5.2125E-06	0.669402
5.6125E-06	0.63181
6.0125E-06	0.615798
6.4125E-06	0.618241
7.2125E-06	0.639474
8.0125E-06	0.65653
8.8125E-06	0.651309
9.6125E-06	0.690643
1.04125E-05	0.606754
1.12125E-05	0.656182
1.20125E-05	0.575079
1.28125E-05	0.568987
1.44125E-05	0.613194
1.60125E-05	0.613542
1.76125E-05	0.634601
1.92125E-05	0.631642
2.08125E-05	0.619814
2.24125E-05	0.60154
2.40125E-05	0.604151
2.56125E-05	0.618335
2.88125E-05	0.602845
3.20125E-05	0.600234
3.52125E-05	0.582221
3.84125E-05	0.59188
4.16125E-05	0.586833
4.48125E-05	0.594752
4.80125E-05	0.58779
5.12125E-05	0.589574
5.76125E-05	0.59275
6.40125E-05	0.592031
7.04125E-05	0.579332
7.68125E-05	0.575205
8.32125E-05	0.592958
8.96125E-05	0.574777
9.60125E-05	0.589012
0.000102413	0.581723
0.000115213	0.595537
0.000128013	0.56262
0.000140813	0.571829
0.000153613	0.562611
0.000166413	0.565527
0.000179213	0.568819
0.000192013	0.552551
0.000204813	0.558855
0.000230413	0.549748
0.000256013	0.54095
0.000281613	0.536555
0.000307213	0.527256
0.000332813	0.523285
0.000358413	0.519887
0.000384013	0.512228
0.000409613	0.509125
0.000460813	0.496174
0.000512013	0.486488
0.000563213	0.480245
0.000614413	0.465598
0.000665613	0.457354
0.000716813	0.448994
0.000768013	0.444272
0.000819213	0.430958
0.000921613	0.415846
0.00102401	0.399806
0.00112641	0.389391
0.00122881	0.371079
0.00133121	0.35746
0.00143361	0.350459
0.00153601	0.334891
0.00163841	0.32156
0.00184321	0.301991
0.00204801	0.285727
0.00225281	0.270111
0.00245761	0.25602
0.00266241	0.245333
0.00286721	0.229641
0.00307201	0.213924
0.00327681	0.205074
0.00368641	0.185138
0.00409601	0.16602
0.00450561	0.149577
0.00491521	0.138136
0.00532481	0.128742
0.00573441	0.117949
0.00614401	0.110766
0.00655361	0.103815
0.00737281	0.0878402
0.00819201	0.0722636
0.00901121	0.0610198
0.00983041	0.0486777
0.0106496	0.040884
0.0114688	0.0353948
0.012288	0.0292914
0.0131072	0.0258588
0.0147456	0.0216772
0.016384	0.0178277
0.0180224	0.020819
0.0196608	0.0277014
0.0212992	0.0334891
0.0229376	0.0378131
0.024576	0.034953
0.0262144	0.0365577
0.0294912	0.0425331
0.032768	0.0425807
0.0360448	0.0321261
0.0393216	0.0236514
0.0425984	0.0239512
0.0458752	0.0316183
0.049152	0.0320537
0.0524288	0.0329005
0.0589824	0.0362323
0.065536	0.0323119
0.0720896	0.0249095
0.0786432	0.0175089
0.0851968	0.0226846
0.0917504	0.0306137
0.098304	0.0206114
0.104858	0.0233768
0.117965	0.0313364
0.131072	0.0313699
0.144179	0.0291269
0.157286	0.0109177
0.170394	0.00547854
0.183501	0.0147157
0.196608	0.0207039
0.209715	0.0167551
0.23593	0.0205537
0.262144	0.0203938
0.288358	0.0221912
0.314573	0.0142509
0.340787	0.0125835
0.367002	0.0118129
0.393216	0.0139834
0.41943	0.0110206
0.471859	0.0159186
0.524288	0.0223875
0.576717	0.0174766
0.629146	0.00911346
0.681574	0.00424655
0.734003	0.00378977
0.786432	0.0126436
0.838861	0.00379731
0.943718	0.00104549
1.04858	-0.00340248
1.15343	-0.0101393
1.25829	-0.0152347
1.36315	-0.0235874
1.46801	-0.034469
1.57286	-0.0320411
1.67772	-0.0361567
1.88744	-0.0379059
2.09715	-0.0510107
2.30687	-0.0535069
2.51658	-0.0624522
2.7263	-0.0710596
2.93601	-0.0693814
3.14573	-0.0736922
3.35544	-0.0773212
3.77487	-0.081433
4.1943	-0.0802033
4.61373	-0.0785718
5.03316	-0.0765257
5.4526	-0.0783092
5.87203	-0.0781781
6.29146	-0.0743468
6.71089	-0.0528228
7.54975	-0.0292119
8.38861	-0.00051047
9.22747	0.0239107
10.0663	0.0336704
10.9052	0.0303733
11.7441	0.0663893
12.5829	0.099842

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	17.623901	17.108917
0.052429	18.196106	17.795563
0.104858	24.375916	22.907257
0.157286	25.157928	23.307800
0.209715	37.689209	35.896301
0.262144	20.523071	17.852783
0.314573	14.247894	13.160706
0.367002	18.386841	16.632080
0.419430	20.008087	19.588470
0.471859	13.771057	12.378693
0.524288	21.057129	20.847321
0.576717	13.351440	13.275146
0.629146	26.779175	25.177002
0.681574	24.585724	21.381378
0.734003	19.531250	17.776489
0.786432	24.776459	23.651123
0.838861	23.708344	22.106171
0.891290	16.460419	16.002655
0.943718	28.076172	25.978088
0.996147	31.471252	29.811859
1.048576	25.787354	24.108887
1.101005	15.773773	15.449524
1.153434	22.125244	20.141602
1.205862	31.623840	29.335022
1.258291	17.776489	16.574860
1.310720	30.841827	28.877258
1.363149	14.305115	13.179779
1.415578	32.062531	29.506683
1.468006	18.959045	17.528534
1.520435	23.822784	22.926331
1.572864	18.634796	18.768311
1.625293	11.920929	10.337830
1.677722	16.899109	16.422272
1.730150	13.504028	11.920929
1.782579	20.046234	18.711090
1.835008	18.920898	19.359589
1.887437	18.501282	17.375946
1.939866	24.776459	24.852753
1.992294	31.242371	28.495789
2.044723	15.411377	14.438629
2.097152	26.893616	25.310516
2.149581	18.653870	17.871857
2.202010	12.397766	12.474060
2.254438	19.035339	18.100739
2.306867	24.337769	23.612976
2.359296	12.969971	13.313293
2.411725	16.403198	16.307831
2.464154	13.370514	12.989044
2.516582	13.523102	12.950897
2.569011	18.882751	18.253326
2.621440	24.223328	22.335052
2.673869	20.160675	18.749237
2.726298	12.397766	12.435913
2.778726	12.607574	12.054443
2.831155	15.144348	13.942719
2.883584	19.416809	18.234253
2.936013	10.604858	9.880066
2.988442	16.708374	14.762878
3.040870	22.830963	19.340515
3.093299	18.558502	17.242432
3.145728	15.220642	13.332367
3.198157	21.305084	20.790100
3.250586	16.536713	15.888214
3.303014	16.174316	15.449524
3.355443	17.166138	15.907288
3.407872	18.787384	15.926361
3.460301	11.672974	11.959076
3.512730	13.980865	13.656616
3.565158	16.441345	14.533997
3.617587	21.133423	19.092560
3.670016	11.711121	11.234283
3.722445	13.828278	13.256073
3.774874	10.490417	9.994507
3.827302	14.972687	13.885498
3.879731	16.498566	16.098022
