3/3/2026	1:12 PM
Pseudo Cross Correlation
Scattering angle:	89.99
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.1
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	7.1
Average Count rate  B (kHz):	6.8
Intercept:	0.0000
Cumulant 1st	-Inf
Cumulant 2nd	-Inf	NaN
Cumulant 3rd	-Inf	NaN

Lag time (s)         g2-1
1.25E-08	0.69999
2.5E-08	0.359992
3.75E-08	0.586658
5E-08	-0.546669
6.25E-08	0.813323
7.5E-08	0.473325
8.75E-08	0.359992
1E-07	0.359992
1.125E-07	0.69999
1.25E-07	1.49332
1.375E-07	0.133327
1.5E-07	0.359992
1.625E-07	0.69999
1.75E-07	0.0199943
1.875E-07	0.813323
2E-07	0.359992
2.125E-07	0.473325
2.375E-07	0.643324
2.625E-07	0.24666
2.875E-07	0.359992
3.125E-07	0.133327
3.375E-07	0.0766606
3.625E-07	0.586658
3.875E-07	0.416659
4.125E-07	0.133327
4.625E-07	0.24666
5.125E-07	0.0483275
5.625E-07	0.501658
6.125E-07	0.218327
6.625E-07	0.359992
7.125E-07	0.501658
7.625E-07	0.529991
8.125E-07	0.416659
9.125E-07	0.473325
1.0125E-06	0.473325
1.1125E-06	0.359992
1.2125E-06	0.473325
1.3125E-06	0.473325
1.4125E-06	0.402492
1.5125E-06	0.459158
1.6125E-06	0.26791
1.8125E-06	0.381242
2.0125E-06	0.289159
2.2125E-06	0.317493
2.4125E-06	0.253743
2.6125E-06	0.296243
2.8125E-06	0.338742
3.0125E-06	0.232493
3.2125E-06	0.434367
3.6125E-06	0.406034
4.0125E-06	0.335201
4.4125E-06	0.317493
4.8125E-06	0.423742
5.2125E-06	0.416659
5.6125E-06	0.303326
6.0125E-06	0.384784
6.4125E-06	0.384784
7.2125E-06	0.414888
8.0125E-06	0.423742
8.8125E-06	0.363534
9.6125E-06	0.271451
1.04125E-05	0.331659
1.12125E-05	0.331659
1.20125E-05	0.324576
1.28125E-05	0.406034
