Scattering angle    Mean_CR * sin(angle) / Laser Intensity (kHz/mW)    g2(t=0)-1    CR CHA (kHz)    CR CHB (kHz)    Temperature (K)    Laser intensity (mW)    Diameter (nm)    PDI (-)
80.003256	0.117108	0.000000	10.268541	9.716589	293.150000	84.000000	NaN	NaN
80.003256	0.101855	0.543814	8.909052	8.471888	293.150000	84.000000	2096322.444820	NaN
80.003256	0.092373	0.245167	8.085728	7.677487	293.150000	84.000000	-0.014513	NaN
80.003256	0.095463	0.710715	8.359432	7.931301	293.150000	84.000000	0.081622	NaN
84.986654	0.075135	0.000000	6.455558	6.217752	293.140000	84.000000	NaN	NaN
84.986654	0.068054	0.000000	5.844525	5.634308	293.150000	84.000000	NaN	NaN
84.986654	0.094584	0.491718	8.170196	7.785525	293.160000	84.000000	0.146063	NaN
84.986654	0.074192	0.000000	6.382543	6.132091	293.160000	84.000000	NaN	NaN
89.985872	0.091132	0.212938	7.821378	7.492274	293.140000	84.000000	-0.019333	NaN
89.985872	0.082551	0.000000	7.082803	6.788935	293.140000	84.000000	NaN	NaN
89.985872	0.079818	0.000000	6.855556	6.557124	293.150000	84.000000	NaN	NaN
89.985872	0.075987	0.000000	6.502999	6.265004	293.150000	84.000000	NaN	NaN
