3/3/2026	1:7 PM
Pseudo Cross Correlation
Scattering angle:	80.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	10.3
Average Count rate  B (kHz):	9.7
Intercept:	0.0000
Cumulant 1st	-Inf
Cumulant 2nd	-Inf	NaN
Cumulant 3rd	-Inf	NaN

Lag time (s)         g2-1
1.25E-08	1.33568
2.5E-08	1.05763
3.75E-08	0.612734
5E-08	-0.054604
6.25E-08	1.05763
7.5E-08	0.4459
8.75E-08	0.83518
1E-07	0.056619
1.125E-07	0.279065
1.25E-07	0.612734
1.375E-07	0.612734
1.5E-07	0.390288
1.625E-07	0.501511
1.75E-07	-0.110216
1.875E-07	0.557123
2E-07	0.779569
2.125E-07	0.862986
2.375E-07	0.64054
2.625E-07	0.140036
2.875E-07	0.83518
3.125E-07	0.4459
3.375E-07	0.306871
3.625E-07	0.473705
3.875E-07	0.83518
4.125E-07	0.668346
4.625E-07	0.181745
5.125E-07	0.418094
5.625E-07	0.431997
6.125E-07	0.501511
6.625E-07	0.404191
7.125E-07	0.459803
7.625E-07	0.265162
8.125E-07	0.508463
9.125E-07	0.619686
1.0125E-06	0.668346
1.1125E-06	0.612734
1.2125E-06	0.438948
1.3125E-06	0.571026
1.4125E-06	0.59188
1.5125E-06	0.59188
1.6125E-06	0.560598
1.8125E-06	0.407667
2.0125E-06	0.508463
2.2125E-06	0.577977
2.4125E-06	0.588404
2.6125E-06	0.571026
2.8125E-06	0.560598
3.0125E-06	0.571026
3.2125E-06	0.541482
3.6125E-06	0.541482
4.0125E-06	0.520628
4.4125E-06	0.508463
4.8125E-06	0.56755
5.2125E-06	0.451113
5.6125E-06	0.508463
6.0125E-06	0.590142
6.4125E-06	0.519759
7.2125E-06	0.55104
8.0125E-06	0.531055
8.8125E-06	0.557123
9.6125E-06	0.56755
1.04125E-05	0.497166
1.12125E-05	0.520628
1.20125E-05	0.518021
1.28125E-05	0.564943
1.44125E-05	0.521062
1.60125E-05	0.54713
1.76125E-05	0.49456
1.92125E-05	0.527144
2.08125E-05	0.564074
2.24125E-05	0.543654
2.40125E-05	0.534096
2.56125E-05	0.528448
2.88125E-05	0.513024
3.20125E-05	0.517152
3.52125E-05	0.495646
3.84125E-05	0.497601
4.16125E-05	0.532792
4.48125E-05	0.5039
4.80125E-05	0.550388
5.12125E-05	0.504335
5.76125E-05	0.509657
6.40125E-05	0.507159
7.04125E-05	0.478158
7.68125E-05	0.502379
8.32125E-05	0.509331
8.96125E-05	0.478049
9.60125E-05	0.491952
0.000102413	0.460507
0.000115213	0.453719
0.000128013	0.464417
0.000140813	0.451927
0.000153613	0.443292
0.000166413	0.423741
0.000179213	0.42776
0.000192013	0.414952
0.000204813	0.400505
0.000230413	0.400478
0.000256013	0.396649
0.000281613	0.376827
0.000307213	0.36678
0.000332813	0.360969
0.000358413	0.35657
0.000384013	0.341037
0.000409613	0.33507
0.000460813	0.312342
0.000512013	0.296117
0.000563213	0.292954
0.000614413	0.278842
0.000665613	0.260907
0.000716813	0.243487
0.000768013	0.240052
0.000819213	0.230177
0.000921613	0.20567
0.00102401	0.192663
0.00112641	0.178855
0.00122881	0.165502
0.00133121	0.150188
0.00143361	0.133202
0.00153601	0.132978
0.00163841	0.116006
0.00184321	0.100183
0.00204801	0.0892569
0.00225281	0.0812879
0.00245761	0.0790306
0.00266241	0.0685966
0.00286721	0.0651818
0.00307201	0.0555457
0.00327681	0.0543644
0.00368641	0.0503881
0.00409601	0.0534868
0.00450561	0.0425307
0.00491521	0.0435063
0.00532481	0.0404053
0.00573441	0.0351569
0.00614401	0.0324911
0.00655361	0.0298943
0.00737281	0.0319534
0.00819201	0.0345908
0.00901121	0.0375792
0.00983041	0.04034
0.0106496	0.0360953
0.0114688	0.0384739
0.012288	0.0373582
0.0131072	0.034312
0.0147456	0.0245578
0.016384	0.0306648
0.0180224	0.0292291
0.0196608	0.0307378
0.0212992	0.0288255
0.0229376	0.0309291
0.024576	0.0279154
0.0262144	0.0232176
0.0294912	0.023021
0.032768	0.0342673
0.0360448	0.0306357
0.0393216	0.0348245
0.0425984	0.0384039
0.0458752	0.0392747
0.049152	0.0376617
0.0524288	0.0350674
0.0589824	0.027997
0.065536	0.0327223
0.0720896	0.0313187
0.0786432	0.0320843
0.0851968	0.0346091
0.0917504	0.0351092
0.098304	0.0266741
0.104858	0.0304227
0.117965	0.0294922
0.131072	0.029057
0.144179	0.0270045
0.157286	0.0226524
0.170394	0.0279867
0.183501	0.0297922
0.196608	0.0294813
0.209715	0.0263363
0.23593	0.0257764
0.262144	0.0291344
0.288358	0.0269347
0.314573	0.027727
0.340787	0.0251746
0.367002	0.0293806
0.393216	0.0302552
0.41943	0.0273004
0.471859	0.0267947
0.524288	0.0287918
0.576717	0.0273765
0.629146	0.030249
0.681574	0.0262708
0.734003	0.0244387
0.786432	0.0239093
0.838861	0.0243779
0.943718	0.0242079
1.04858	0.0234773
1.15343	0.0229945
1.25829	0.0216736
1.36315	0.0241594
1.46801	0.0247269
1.57286	0.0230533
1.67772	0.0185884
1.88744	0.0191365
2.09715	0.0180126
2.30687	0.0177782
2.51658	0.0134874
2.7263	0.0125603
2.93601	0.0116895
3.14573	0.0101005
3.35544	0.00843955
3.77487	0.00564348
4.1943	0.00310167
4.61373	-0.000465626
5.03316	-0.00431057
5.4526	-0.0116206
5.87203	-0.017353
6.29146	-0.0274581
6.71089	-0.037529
7.54975	-0.0681913
8.38861	-0.0899834
9.22747	-0.127122
10.0663	-0.176149
10.9052	-0.222466
11.7441	-0.276885
12.5829	-0.30654

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	11.482239	11.653900
0.052429	9.803772	9.574890
0.104858	9.365082	10.643005
0.157286	9.975433	9.860992
0.209715	8.411407	7.991791
0.262144	11.787415	12.130737
0.314573	10.128021	8.354187
0.367002	8.544922	8.163452
0.419430	12.130737	11.024475
0.471859	8.468628	7.991791
0.524288	9.880066	9.574890
0.576717	11.463165	10.490417
0.629146	12.073517	11.100769
0.681574	11.844635	9.803772
0.734003	9.460449	9.155273
0.786432	8.049011	8.258820
0.838861	10.566711	9.593964
0.891290	9.918213	9.250641
0.943718	12.912750	11.825562
0.996147	10.852814	10.566711
1.048576	7.114410	7.095337
1.101005	9.040833	8.754730
1.153434	8.487701	9.136200
1.205862	10.337830	10.318756
1.258291	6.294250	5.245209
1.310720	8.659363	8.335114
1.363149	8.983612	8.182526
1.415578	8.049011	7.171631
1.468006	14.362335	13.713837
1.520435	7.171631	7.247925
