3/3/2026	12:32 PM
Pseudo Cross Correlation
Scattering angle:	15.99
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	1.002
Temperature (K):	293.2
Laser intensity (mW):	26.509379
Average Count rate  A (kHz):	139.3
Average Count rate  B (kHz):	127.4
Intercept:	1.7031
Cumulant 1st	1536.9572
Cumulant 2nd	902.7710	827.3643
Cumulant 3rd	575.5195	679.6114

Lag time (s)         g2-1
1.25E-08	1.67847
2.5E-08	1.73485
3.75E-08	1.63833
5E-08	1.75397
6.25E-08	1.70268
7.5E-08	1.71192
8.75E-08	1.68356
1E-07	1.75333
1.125E-07	1.71542
1.25E-07	1.6842
1.375E-07	1.67847
1.5E-07	1.67146
1.625E-07	1.71287
1.75E-07	1.68452
1.875E-07	1.7374
2E-07	1.67592
2.125E-07	1.72052
2.375E-07	1.67034
2.625E-07	1.71431
2.875E-07	1.73676
3.125E-07	1.72291
3.375E-07	1.6987
3.625E-07	1.71335
3.875E-07	1.71861
4.125E-07	1.70539
4.625E-07	1.70666
5.125E-07	1.71016
5.625E-07	1.69806
6.125E-07	1.70037
6.625E-07	1.69933
7.125E-07	1.6889
7.625E-07	1.69941
8.125E-07	1.71092
9.125E-07	1.71391
1.0125E-06	1.69718
1.1125E-06	1.73414
1.2125E-06	1.71829
1.3125E-06	1.71447
1.4125E-06	1.70156
1.5125E-06	1.70479
1.6125E-06	1.6975
1.8125E-06	1.69366
2.0125E-06	1.71005
2.2125E-06	1.69834
2.4125E-06	1.724
2.6125E-06	1.70584
2.8125E-06	1.7072
3.0125E-06	1.70228
3.2125E-06	1.70977
3.6125E-06	1.70512
4.0125E-06	1.70996
4.4125E-06	1.70478
4.8125E-06	1.71409
5.2125E-06	1.7093
5.6125E-06	1.70513
6.0125E-06	1.70163
6.4125E-06	1.71253
7.2125E-06	1.70351
8.0125E-06	1.70668
8.8125E-06	1.70914
9.6125E-06	1.70634
1.04125E-05	1.71083
1.12125E-05	1.70386
1.20125E-05	1.7168
1.28125E-05	1.70856
1.44125E-05	1.70824
1.60125E-05	1.71193
1.76125E-05	1.70843
1.92125E-05	1.71003
2.08125E-05	1.71148
2.24125E-05	1.70471
2.40125E-05	1.70266
2.56125E-05	1.70536
2.88125E-05	1.7118
3.20125E-05	1.70918
3.52125E-05	1.70441
3.84125E-05	1.70849
4.16125E-05	1.70599
4.48125E-05	1.70764
4.80125E-05	1.70636
5.12125E-05	1.70498
5.76125E-05	1.70688
6.40125E-05	1.7094
7.04125E-05	1.70701
7.68125E-05	1.70675
8.32125E-05	1.7058
8.96125E-05	1.70459
9.60125E-05	1.70632
0.000102413	1.70617
0.000115213	1.70438
0.000128013	1.70614
0.000140813	1.70492
0.000153613	1.70403
0.000166413	1.70503
0.000179213	1.70562
0.000192013	1.70369
0.000204813	1.7039
0.000230413	1.70389
0.000256013	1.7038
0.000281613	1.70234
0.000307213	1.70175
0.000332813	1.70094
0.000358413	1.70079
0.000384013	1.70011
0.000409613	1.69927
0.000460813	1.69945
0.000512013	1.69845
0.000563213	1.69863
0.000614413	1.69623
0.000665613	1.69583
0.000716813	1.69479
0.000768013	1.69494
0.000819213	1.69363
0.000921613	1.69129
0.00102401	1.68958
0.00112641	1.68848
0.00122881	1.68633
0.00133121	1.68497
0.00143361	1.68341
0.00153601	1.68164
0.00163841	1.67968
0.00184321	1.67612
0.00204801	1.67269
0.00225281	1.66943
0.00245761	1.66568
0.00266241	1.66245
0.00286721	1.65936
0.00307201	1.65651
0.00327681	1.6533
0.00368641	1.64617
0.00409601	1.64004
0.00450561	1.63346
0.00491521	1.62674
0.00532481	1.62135
0.00573441	1.61526
0.00614401	1.60951
0.00655361	1.60365
0.00737281	1.5911
0.00819201	1.57805
0.00901121	1.56593
0.00983041	1.5532
0.0106496	1.54025
0.0114688	1.52754
0.012288	1.51485
0.0131072	1.50165
0.0147456	1.47506
0.016384	1.45074
0.0180224	1.42778
0.0196608	1.40553
0.0212992	1.38331
0.0229376	1.36176
0.024576	1.34169
0.0262144	1.32411
0.0294912	1.2909
0.032768	1.26255
0.0360448	1.23457
0.0393216	1.21125
0.0425984	1.18923
