3/3/2026	12:39 PM
Pseudo Cross Correlation
Scattering angle:	28.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	1.002
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	69.7
Average Count rate  B (kHz):	64.1
Intercept:	0.7971
Cumulant 1st	153.1465
Cumulant 2nd	135.5120	99.0556
Cumulant 3rd	131.4732	120.8326

Lag time (s)         g2-1
1.25E-08	0.752731
2.5E-08	0.874466
3.75E-08	0.813599
5E-08	0.879435
6.25E-08	0.844653
7.5E-08	0.869497
8.75E-08	0.776333
1E-07	0.758942
1.125E-07	0.803661
1.25E-07	0.847138
1.375E-07	0.756458
1.5E-07	0.858317
1.625E-07	0.773848
1.75E-07	0.82602
1.875E-07	0.74652
2E-07	0.862044
2.125E-07	0.806766
2.375E-07	0.773848
2.625E-07	0.783786
2.875E-07	0.766395
3.125E-07	0.839063
3.375E-07	0.793723
3.625E-07	0.827263
3.875E-07	0.802419
4.125E-07	0.743415
4.625E-07	0.832231
5.125E-07	0.78037
5.625E-07	0.777575
6.125E-07	0.802729
6.625E-07	0.850864
7.125E-07	0.795276
7.625E-07	0.849001
8.125E-07	0.80894
9.125E-07	0.801021
1.0125E-06	0.808164
1.1125E-06	0.77447
1.2125E-06	0.767327
1.3125E-06	0.782544
1.4125E-06	0.77742
1.5125E-06	0.766706
1.6125E-06	0.787668
1.8125E-06	0.798071
2.0125E-06	0.77905
2.2125E-06	0.787435
2.4125E-06	0.809018
2.6125E-06	0.807077
2.8125E-06	0.785572
3.0125E-06	0.791783
3.2125E-06	0.790424
3.6125E-06	0.792831
4.0125E-06	0.797139
4.4125E-06	0.7945
4.8125E-06	0.807038
5.2125E-06	0.794888
5.6125E-06	0.808824
6.0125E-06	0.787241
6.4125E-06	0.788696
7.2125E-06	0.792598
8.0125E-06	0.797372
8.8125E-06	0.793393
9.6125E-06	0.793471
1.04125E-05	0.796578
1.12125E-05	0.78864
1.20125E-05	0.802032
1.28125E-05	0.795443
1.44125E-05	0.793919
1.60125E-05	0.787233
1.76125E-05	0.792842
1.92125E-05	0.788902
2.08125E-05	0.786544
2.24125E-05	0.785622
2.40125E-05	0.782138
2.56125E-05	0.792286
2.88125E-05	0.790592
3.20125E-05	0.792999
3.52125E-05	0.788307
3.84125E-05	0.789733
4.16125E-05	0.789738
4.48125E-05	0.787492
4.80125E-05	0.784313
5.12125E-05	0.785322
5.76125E-05	0.785955
6.40125E-05	0.785846
7.04125E-05	0.785691
7.68125E-05	0.787333
8.32125E-05	0.78349
8.96125E-05	0.783141
9.60125E-05	0.783272
0.000102413	0.781819
0.000115213	0.78074
0.000128013	0.781347
0.000140813	0.781368
0.000153613	0.77787
0.000166413	0.774508
0.000179213	0.775962
0.000192013	0.775177
0.000204813	0.773768
0.000230413	0.771004
0.000256013	0.76871
0.000281613	0.766099
0.000307213	0.763817
0.000332813	0.760009
0.000358413	0.76071
0.000384013	0.756752
0.000409613	0.75497
0.000460813	0.751035
0.000512013	0.746161
0.000563213	0.741811
0.000614413	0.738473
0.000665613	0.732904
0.000716813	0.729461
0.000768013	0.726153
0.000819213	0.721778
0.000921613	0.713662
0.00102401	0.705514
0.00112641	0.697788
0.00122881	0.689438
0.00133121	0.681417
0.00143361	0.673836
0.00153601	0.665817
0.00163841	0.658218
0.00184321	0.643962
0.00204801	0.629583
0.00225281	0.616586
0.00245761	0.604313
0.00266241	0.590321
0.00286721	0.577682
0.00307201	0.565167
0.00327681	0.553454
0.00368641	0.530262
0.00409601	0.509105
0.00450561	0.489017
0.00491521	0.469526
0.00532481	0.450352
0.00573441	0.432146
0.00614401	0.41569
0.00655361	0.399428
0.00737281	0.367781
0.00819201	0.339902
0.00901121	0.316333
0.00983041	0.296003
0.0106496	0.277818
0.0114688	0.259948
0.012288	0.245036
0.0131072	0.231624
0.0147456	0.208281
0.016384	0.188312
0.0180224	0.169581
0.0196608	0.15176
0.0212992	0.135432
0.0229376	0.121434
0.024576	0.108785
0.0262144	0.0988005
0.0294912	0.0843976
0.032768	0.0707127
0.0360448	0.0613062
0.0393216	0.0557906
0.0425984	0.049404
0.0458752	0.0445494
0.049152	0.0460669
0.0524288	0.0464022
0.0589824	0.0436596
0.065536	0.0545068
0.0720896	0.0607311
0.0786432	0.0674177
0.0851968	0.0791634
0.0917504	0.0712305
0.098304	0.0664862
0.104858	0.0665028
0.117965	0.0367227
0.131072	0.0345954
0.144179	0.022947
0.157286	0.0302737
0.170394	0.0475057
0.183501	0.0577194
0.196608	0.0501372
0.209715	0.0444357
0.23593	0.0436589
0.262144	0.0329704
0.288358	0.0622426
0.314573	0.0754007
0.340787	0.0287733
0.367002	0.0288078
0.393216	0.0600043
0.41943	0.0309117
0.471859	0.0211449
0.524288	0.0152598
0.576717	0.03403
0.629146	0.0250634
0.681574	0.0522831
0.734003	0.0350718
0.786432	0.0503527
0.838861	0.0409914
0.943718	0.0443525
1.04858	0.0211742
1.15343	0.0180774
1.25829	0.00791287
1.36315	0.010972
1.46801	-0.00828323
1.57286	-0.0108396
1.67772	-0.0105785
1.88744	-0.0094262
2.09715	-0.0153586
2.30687	-0.0438611
2.51658	-0.0517324
2.7263	-0.0634276
2.93601	-0.0638165
3.14573	-0.0588598
3.35544	-0.0801779
3.77487	-0.0995457
4.1943	-0.0929889
4.61373	-0.1113
5.03316	-0.091042
5.4526	-0.125283
5.87203	-0.119066
6.29146	-0.129156
6.71089	-0.141662
7.54975	-0.204542
8.38861	-0.247116
9.22747	-0.26955
10.0663	-0.292102
10.9052	-0.309747
11.7441	-0.30808
12.5829	-0.301888
