3/3/2026	1:9 PM
Pseudo Cross Correlation
Scattering angle:	84.99
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.1
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	6.5
Average Count rate  B (kHz):	6.2
Intercept:	0.0000
Cumulant 1st	-Inf
Cumulant 2nd	-Inf	NaN
Cumulant 3rd	-Inf	NaN

Lag time (s)         g2-1
1.25E-08	0.221905
2.5E-08	1.17228
3.75E-08	0.629206
5E-08	0.493439
6.25E-08	-0.185397
7.5E-08	0.629206
8.75E-08	0.764974
1E-07	0.629206
1.125E-07	0.0861376
1.25E-07	-0.185397
1.375E-07	0.0861376
1.5E-07	1.03651
1.625E-07	0.357672
1.75E-07	-0.0496296
1.875E-07	0.764974
2E-07	0.0861376
2.125E-07	0.221905
2.375E-07	0.154021
2.625E-07	0.289788
2.875E-07	0.289788
3.125E-07	-0.117513
3.375E-07	0.561323
3.625E-07	0.629206
3.875E-07	0.018254
4.125E-07	0.357672
4.625E-07	0.289788
5.125E-07	0.255847
5.625E-07	0.900741
6.125E-07	0.357672
6.625E-07	0.32373
7.125E-07	0.0861376
7.625E-07	0.255847
8.125E-07	0.51041
9.125E-07	0.018254
1.0125E-06	0.221905
1.1125E-06	0.13705
1.2125E-06	0.187963
1.3125E-06	0.476468
1.4125E-06	0.476468
1.5125E-06	0.493439
1.6125E-06	0.272817
1.8125E-06	0.391614
2.0125E-06	0.51041
2.2125E-06	0.298274
2.4125E-06	0.374643
2.6125E-06	0.32373
2.8125E-06	0.518896
3.0125E-06	0.476468
3.2125E-06	0.332216
3.6125E-06	0.361915
4.0125E-06	0.374643
4.4125E-06	0.3704
4.8125E-06	0.3704
5.2125E-06	0.425556
5.6125E-06	0.383128
6.0125E-06	0.336458
6.4125E-06	0.344944
7.2125E-06	0.251604
8.0125E-06	0.336458
8.8125E-06	0.368279
9.6125E-06	0.308881
1.04125E-05	0.3704
1.12125E-05	0.327973
1.20125E-05	0.336458
1.28125E-05	0.392674
1.44125E-05	0.344944
1.60125E-05	0.322669
1.76125E-05	0.362975
1.92125E-05	0.44889
2.08125E-05	0.437223
2.24125E-05	0.304638
2.40125E-05	0.290849
2.56125E-05	0.300925
2.88125E-05	0.32426
3.20125E-05	0.352368
3.52125E-05	0.321078
3.84125E-05	0.35555
4.16125E-05	0.332215
4.48125E-05	0.318957
4.80125E-05	0.34017
5.12125E-05	0.334867
5.76125E-05	0.310736
6.40125E-05	0.287932
7.04125E-05	0.321078
7.68125E-05	0.30888
8.32125E-05	0.271756
8.96125E-05	0.280242
9.60125E-05	0.268839
0.000102413	0.25916
0.000115213	0.275601
0.000128013	0.279976
0.000140813	0.279711
0.000153613	0.25916
0.000166413	0.229063
0.000179213	0.248819
0.000192013	0.219915
0.000204813	0.229526
0.000230413	0.230786
0.000256013	0.195783
0.000281613	0.209771
0.000307213	0.196712
0.000332813	0.205992
0.000358413	0.176824
0.000384013	0.155677
0.000409613	0.168581
0.000460813	0.161288
0.000512013	0.157675
0.000563213	0.136263
0.000614413	0.140108
0.000665613	0.117866
0.000716813	0.113723
0.000768013	0.105006
0.000819213	0.104554
0.000921613	0.0954888
0.00102401	0.0783024
0.00112641	0.0726788
0.00122881	0.0568015
0.00133121	0.0537908
0.00143361	0.0475094
0.00153601	0.0477193
0.00163841	0.0407813
0.00184321	0.0243026
0.00204801	0.0308021
0.00225281	0.0233207
0.00245761	0.0181183
0.00266241	0.017466
0.00286721	0.0175596
0.00307201	0.0222417
0.00327681	0.0149982
0.00368641	0.00788496
0.00409601	0.00284139
0.00450561	0.00772154
0.00491521	0.00617856
0.00532481	0.00760894
0.00573441	0.00421091
0.00614401	0.00499108
0.00655361	0.00491251
0.00737281	0.00326963
0.00819201	0.00463466
0.00901121	0.00463405
0.00983041	0.0108908
0.0106496	0.00847884
0.0114688	0.0104532
0.012288	0.00594173
0.0131072	0.00841523
0.0147456	0.0121886
0.016384	0.00653094
0.0180224	0.00874673
0.0196608	0.00865302
0.0212992	0.00884857
0.0229376	0.0102454
0.024576	0.00749132
0.0262144	0.00493492
0.0294912	0.0124791
0.032768	0.007529
0.0360448	0.00727759
0.0393216	0.00990291
0.0425984	0.00651217
0.0458752	0.00750741
0.049152	0.00560507
0.0524288	0.00300996
0.0589824	0.00568858
0.065536	0.00485105
0.0720896	0.0056809
0.0786432	0.00365506
0.0851968	0.00348326
0.0917504	0.0053287
0.098304	0.00390212
0.104858	0.0037402
0.117965	0.00273844
0.131072	0.00279944
0.144179	0.00349481
0.157286	0.000276799
0.170394	0.0022141
0.183501	0.00224307
0.196608	0.00056661
0.209715	0.00101197
0.23593	0.00232871
0.262144	-0.00224078
0.288358	-0.000785825
0.314573	-0.0010263
0.340787	-0.00204759
0.367002	-0.000759904
0.393216	-0.00184702
0.41943	-0.00232835
0.471859	-0.00378105
0.524288	-0.00495068
0.576717	-0.00696904
0.629146	-0.0080365
0.681574	-0.0080626
0.734003	-0.0103877
0.786432	-0.00747628
0.838861	-0.00983707
0.943718	-0.0117507
1.04858	-0.0144224
1.15343	-0.0172379
1.25829	-0.017292
1.36315	-0.0183242
1.46801	-0.019226
1.57286	-0.0214941
1.67772	-0.0218487
1.88744	-0.02326
2.09715	-0.0247256
2.30687	-0.0272708
2.51658	-0.0252407
2.7263	-0.0252073
2.93601	-0.027305
3.14573	-0.0279778
3.35544	-0.0306603
3.77487	-0.0322595
4.1943	-0.0328333
4.61373	-0.0348778
5.03316	-0.0355723
5.4526	-0.0365198
5.87203	-0.0408266
6.29146	-0.0516251
6.71089	-0.0559349
7.54975	-0.060635
8.38861	-0.0693703
9.22747	-0.0812764
10.0663	-0.0729783
10.9052	-0.0692415
11.7441	-0.0862345
12.5829	-0.0613466

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	7.648468	8.335114
0.052429	8.945465	9.212494
0.104858	8.411407	8.201599
0.157286	8.373260	6.866455
0.209715	8.850098	9.002686
0.262144	8.678436	7.705688
0.314573	8.335114	7.171631
0.367002	7.286072	7.305145
0.419430	9.346008	8.697510
0.471859	9.098053	8.125305
0.524288	7.915497	7.266998
0.576717	8.220673	7.553101
0.629146	6.980896	7.057190
0.681574	6.885529	6.599426
0.734003	6.713867	5.970001
0.786432	7.057190	6.675720
0.838861	7.858276	8.335114
0.891290	8.468628	7.820129
0.943718	7.801056	8.087158
0.996147	8.068085	8.049011
1.048576	6.561279	6.179810
1.101005	8.563995	8.888245
1.153434	7.019043	6.351471
1.205862	6.389618	6.046295
1.258291	6.179810	6.198883
1.310720	6.980896	7.381439
1.363149	7.686615	7.801056
1.415578	5.474091	5.626678
1.468006	6.904602	7.324219
