3/3/2026	12:44 PM
Pseudo Cross Correlation
Scattering angle:	35.99
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	324.5
Average Count rate  B (kHz):	297.0
Intercept:	2.0209
Cumulant 1st	7534.7870
Cumulant 2nd	5517.3434	5562.5185
Cumulant 3rd	4309.4167	6486.8776

Lag time (s)         g2-1
1.25E-08	2.03286
2.5E-08	2.0277
3.75E-08	2.01475
5E-08	2.03703
6.25E-08	2.04219
7.5E-08	2.04272
8.75E-08	2.02747
1E-07	2.00624
1.125E-07	2.01533
1.25E-07	2.03797
1.375E-07	2.04893
1.5E-07	2.01457
1.625E-07	2.02424
1.75E-07	2.03128
1.875E-07	2.01574
2E-07	2.02354
2.125E-07	2.02556
2.375E-07	2.02853
2.625E-07	2.0304
2.875E-07	2.017
3.125E-07	2.04069
3.375E-07	2.03131
3.625E-07	2.02474
3.875E-07	2.0389
4.125E-07	2.03509
4.625E-07	2.02743
5.125E-07	2.01488
5.625E-07	2.02644
6.125E-07	2.03253
6.625E-07	2.01947
7.125E-07	2.03288
7.625E-07	2.02897
8.125E-07	2.03119
9.125E-07	2.02853
1.0125E-06	2.02477
1.1125E-06	2.02738
1.2125E-06	2.02935
1.3125E-06	2.02915
1.4125E-06	2.02478
1.5125E-06	2.02871
1.6125E-06	2.02589
1.8125E-06	2.02249
2.0125E-06	2.02814
2.2125E-06	2.02889
2.4125E-06	2.03034
2.6125E-06	2.02452
2.8125E-06	2.02406
3.0125E-06	2.0243
3.2125E-06	2.02422
3.6125E-06	2.02657
4.0125E-06	2.02964
4.4125E-06	2.02766
4.8125E-06	2.02561
5.2125E-06	2.02811
5.6125E-06	2.02716
6.0125E-06	2.02737
6.4125E-06	2.0298
7.2125E-06	2.02752
8.0125E-06	2.0282
8.8125E-06	2.02796
9.6125E-06	2.02476
1.04125E-05	2.02618
1.12125E-05	2.02793
1.20125E-05	2.02975
1.28125E-05	2.02753
1.44125E-05	2.02587
1.60125E-05	2.02606
1.76125E-05	2.02567
1.92125E-05	2.02768
2.08125E-05	2.02751
2.24125E-05	2.02776
2.40125E-05	2.02674
2.56125E-05	2.02733
2.88125E-05	2.02694
3.20125E-05	2.02734
3.52125E-05	2.02789
3.84125E-05	2.02626
4.16125E-05	2.02555
4.48125E-05	2.02592
4.80125E-05	2.02584
5.12125E-05	2.02571
5.76125E-05	2.02564
6.40125E-05	2.02574
7.04125E-05	2.02489
7.68125E-05	2.02492
8.32125E-05	2.02622
8.96125E-05	2.02496
9.60125E-05	2.02386
0.000102413	2.024
0.000115213	2.02429
0.000128013	2.0244
0.000140813	2.02343
0.000153613	2.02331
0.000166413	2.02327
0.000179213	2.02193
0.000192013	2.02188
0.000204813	2.02137
0.000230413	2.02062
0.000256013	2.02041
0.000281613	2.01936
0.000307213	2.01867
0.000332813	2.01806
0.000358413	2.01743
0.000384013	2.01662
0.000409613	2.01631
0.000460813	2.01506
0.000512013	2.01341
0.000563213	2.01248
0.000614413	2.01077
0.000665613	2.0095
0.000716813	2.00827
0.000768013	2.00709
0.000819213	2.00616
0.000921613	2.00344
0.00102401	2.00099
0.00112641	1.99897
0.00122881	1.99672
0.00133121	1.99455
0.00143361	1.99228
0.00153601	1.9901
0.00163841	1.9881
0.00184321	1.98372
0.00204801	1.97986
0.00225281	1.97582
0.00245761	1.97216
0.00266241	1.96875
0.00286721	1.96535
0.00307201	1.96223
0.00327681	1.9586
0.00368641	1.95167
0.00409601	1.94531
0.00450561	1.93841
0.00491521	1.93198
0.00532481	1.92596
0.00573441	1.92029
0.00614401	1.91472
0.00655361	1.90919
0.00737281	1.89928
0.00819201	1.88982
0.00901121	1.88081
0.00983041	1.87284
0.0106496	1.86486
0.0114688	1.85694
0.012288	1.84914
0.0131072	1.84148
0.0147456	1.82705
0.016384	1.81272
0.0180224	1.79964
0.0196608	1.78922
0.0212992	1.77999
0.0229376	1.76931
0.024576	1.75888
0.0262144	1.75023
0.0294912	1.73567
0.032768	1.71792
0.0360448	1.69462
0.0393216	1.6704
0.0425984	1.64851
0.0458752	1.62794
0.049152	1.61045
0.0524288	1.59444
0.0589824	1.55472
0.065536	1.50755
0.0720896	1.46458
0.0786432	1.41767
0.0851968	1.37367
0.0917504	1.32868
0.098304	1.28889
0.104858	1.26182
0.117965	1.20846
0.131072	1.16922
0.144179	1.13367
0.157286	1.10737
0.170394	1.10191
0.183501	1.09258
0.196608	1.0848
0.209715	1.0674
0.23593	1.02962
0.262144	0.967934
0.288358	0.890372
0.314573	0.809687
0.340787	0.739416
0.367002	0.676436
0.393216	0.627178
0.41943	0.574202
0.471859	0.499986
0.524288	0.514489
0.576717	0.558442
0.629146	0.588566
0.681574	0.566206
0.734003	0.567336
0.786432	0.606439
0.838861	0.609006
0.943718	0.762263
1.04858	0.798868
1.15343	0.692479
1.25829	0.616757
1.36315	0.62976
1.46801	0.502887
1.57286	0.526953
1.67772	0.541602
1.88744	0.439393
2.09715	0.289259
2.30687	0.150783
2.51658	0.139947
2.7263	0.256978
2.93601	0.118364
3.14573	-0.120567
3.35544	-0.167271
3.77487	-0.12341
4.1943	-0.243625
4.61373	-0.384101
5.03316	-0.463276
5.4526	-0.580394
5.87203	-0.664965
6.29146	-0.721025
6.71089	-0.771466
7.54975	-0.852999
8.38861	-0.901761
9.22747	-0.926042
10.0663	-0.937368
10.9052	-0.94353
11.7441	-0.94591
12.5829	-0.946131

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	162.162781	148.086548
0.052429	164.642334	152.091980
0.104858	188.598633	174.827576
0.157286	335.998535	308.265686
0.209715	199.794769	187.606812
0.262144	294.380188	269.069672
0.314573	529.251099	485.267639
0.367002	846.443176	766.773224
0.419430	673.217773	618.991852
0.471859	390.529633	363.330841
0.524288	185.623169	165.901184
0.576717	213.241577	194.854736
0.629146	428.791046	386.886597
0.681574	174.865723	162.506104
0.734003	91.552734	81.558228
0.786432	341.777802	308.380127
0.838861	480.918884	439.739227
0.891290	79.669952	75.168610
0.943718	417.327881	376.243591
0.996147	1404.361725	1276.454926
1.048576	1946.640015	1772.880554
1.101005	1240.367889	1136.169434
1.153434	1018.447876	937.671661
1.205862	1776.409149	1618.595123
1.258291	2281.417847	2082.347870
1.310720	2336.292267	2130.374908
1.363149	1996.135712	1823.158264
1.415578	1419.372559	1300.334930
1.468006	568.866730	516.052246
1.520435	311.698914	281.829834
1.572864	182.418823	169.487000
1.625293	55.065155	52.165985
1.677722	62.561035	57.220459
1.730150	143.470764	131.721497
1.782579	196.666718	179.138184
1.835008	441.913605	405.521393
1.887437	179.309845	166.988373
1.939866	371.856689	337.829590
1.992294	961.208344	882.110596
2.044723	908.622742	839.099884
2.097152	685.253143	627.593994
2.149581	973.682404	895.118713
2.202010	1028.900146	942.916870
2.254438	332.946777	304.679871
2.306867	309.333801	280.151367
2.359296	1395.988464	1273.746490
2.411725	1991.729736	1810.703278
2.464154	1233.272552	1139.450073
2.516582	757.408142	695.190430
2.569011	858.268738	778.350830
2.621440	1622.600555	1487.426758
2.673869	1856.784821	1692.543030
2.726298	1175.804138	1070.652008
2.778726	552.749634	504.493713
2.831155	431.804657	393.657684
2.883584	402.622223	367.317200
2.936013	1011.714935	922.298431
2.988442	1675.338745	1528.263092
3.040870	1240.768433	1134.548187
3.093299	1261.882782	1161.174774
3.145728	821.819305	752.124786
3.198157	922.870636	845.756531
3.250586	601.520538	552.330017
3.303014	200.061798	182.895660
3.355443	187.473297	172.958374
3.407872	408.077240	372.734070
3.460301	212.097168	194.549561
3.512730	225.353241	203.266144
3.565158	150.375366	140.056610
3.617587	511.398315	464.954376
3.670016	427.570343	398.197174
3.722445	414.371490	373.973846
3.774874	363.807678	338.363647
3.827302	205.516815	184.402466
3.879731	189.189911	173.835754
3.932160	699.901581	643.100739
3.984589	909.786224	826.911926
4.037018	998.249054	919.094086
4.089446	762.367249	697.460175
4.141875	1339.759827	1225.185394
4.194304	602.416992	552.387238
4.246733	691.547394	629.405975
4.299162	259.094238	237.655640
4.351590	43.411255	39.863586
4.404019	134.353638	122.985840
4.456448	157.890320	140.686035
4.508877	171.546936	153.350830
4.561306	128.040314	117.263794
4.613734	198.535919	180.778503
4.666163	430.622101	391.578674
4.718592	267.715454	245.285034
4.771021	543.727875	496.330261
4.823450	494.804382	459.861755
4.875878	524.368286	482.234955
4.928307	661.907196	607.795715
4.980736	562.763214	516.147614
5.033165	833.892822	758.800507
5.085594	1156.902313	1063.213348
5.138022	856.990814	796.279907
5.190451	891.590118	831.184387
5.242880	876.903534	803.127289
5.295309	483.055115	442.466736
5.347738	600.318909	552.864075
5.400166	611.324310	560.607910
5.452595	463.371277	422.325134
5.505024	450.458527	411.033630
5.557453	489.501953	450.954437
5.609882	461.788177	424.060822
5.662310	261.096954	240.192413
5.714739	485.954285	435.390472
5.767168	335.407257	314.083099
5.819597	293.159485	267.868042
5.872026	273.380280	253.086090
5.924454	302.677155	275.897980
5.976883	322.952271	300.121307
6.029312	324.802399	298.347473
6.081741	567.340851	513.725281
6.134170	404.205322	366.268158
6.186598	288.772583	261.611938
6.239027	248.222351	224.819183
6.291456	215.682983	193.881989
6.343885	328.159332	302.085876
6.396314	324.878693	296.821594
6.448742	375.213623	342.426300
6.501171	478.935242	439.224243
6.553600	277.862549	259.456635
6.606029	263.004303	247.135162
6.658458	333.137512	304.641724
6.710886	290.985107	265.254974
6.763315	276.851654	249.938965
6.815744	185.699463	169.067383
6.868173	170.803070	159.168243
6.920602	138.587952	128.040314
6.973030	177.860260	162.143707
7.025459	254.993439	228.576660
7.077888	302.486420	273.647308
7.130317	251.197815	233.078003
7.182746	250.110626	231.819153
7.235174	165.290833	151.977539
7.287603	175.991058	154.209137
7.340032	183.315277	166.912079
7.392461	141.143799	126.285553
7.444890	183.887482	170.192719
7.497318	189.819336	175.361633
7.549747	123.023987	110.549927
7.602176	155.200958	139.255524
7.654605	310.974121	282.554626
7.707034	245.075226	222.187042
7.759462	273.914337	251.426697
7.811891	119.228363	111.827850
7.864320	212.459564	195.446014
7.916749	96.378326	90.923309
7.969178	147.285461	133.380890
