3/3/2026	1:2 PM
Pseudo Cross Correlation
Scattering angle:	70.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	1.002
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	10.7
Average Count rate  B (kHz):	10.1
Intercept:	0.0000
Cumulant 1st	-Inf
Cumulant 2nd	-Inf	NaN
Cumulant 3rd	-Inf	NaN

Lag time (s)         g2-1
1.25E-08	0.926293
2.5E-08	0.368682
3.75E-08	0.267298
5E-08	0.165914
6.25E-08	0.672833
7.5E-08	0.57145
8.75E-08	0.419374
1E-07	0.368682
1.125E-07	0.419374
1.25E-07	0.723525
1.375E-07	0.520758
1.5E-07	0.419374
1.625E-07	0.470066
1.75E-07	0.115222
1.875E-07	0.368682
2E-07	0.824909
2.125E-07	0.495412
2.375E-07	0.368682
2.625E-07	0.394028
2.875E-07	0.216606
3.125E-07	0.698179
3.375E-07	0.698179
3.625E-07	0.622142
3.875E-07	0.748871
4.125E-07	0.533431
4.625E-07	0.356009
5.125E-07	0.368682
5.625E-07	0.634815
6.125E-07	0.470066
6.625E-07	0.647488
7.125E-07	0.584123
7.625E-07	0.634815
8.125E-07	0.57145
9.125E-07	0.406701
1.0125E-06	0.57145
1.1125E-06	0.394028
1.2125E-06	0.615805
1.3125E-06	0.419374
1.4125E-06	0.641151
1.5125E-06	0.57145
1.6125E-06	0.495412
1.8125E-06	0.508085
2.0125E-06	0.501748
2.2125E-06	0.492243
2.4125E-06	0.479571
2.6125E-06	0.546104
2.8125E-06	0.523926
3.0125E-06	0.346504
3.2125E-06	0.485907
3.6125E-06	0.439967
4.0125E-06	0.460561
4.4125E-06	0.443136
4.8125E-06	0.546104
5.2125E-06	0.682338
5.6125E-06	0.512837
6.0125E-06	0.593627
6.4125E-06	0.565905
7.2125E-06	0.451848
8.0125E-06	0.512045
8.8125E-06	0.539767
9.6125E-06	0.477986
1.04125E-05	0.547688
1.12125E-05	0.531846
1.20125E-05	0.497788
1.28125E-05	0.570261
1.44125E-05	0.477194
1.60125E-05	0.499768
1.76125E-05	0.510065
1.92125E-05	0.492639
2.08125E-05	0.524718
2.24125E-05	0.500956
2.40125E-05	0.49462
2.56125E-05	0.507688
2.88125E-05	0.469075
3.20125E-05	0.484917
3.52125E-05	0.462739
3.84125E-05	0.522143
4.16125E-05	0.496203
4.48125E-05	0.495609
4.80125E-05	0.52353
5.12125E-05	0.48749
5.76125E-05	0.491154
6.40125E-05	0.489768
7.04125E-05	0.478877
7.68125E-05	0.484619
8.32125E-05	0.468184
8.96125E-05	0.458184
9.60125E-05	0.462748
0.000102413	0.461757
0.000115213	0.474341
0.000128013	0.450381
0.000140813	0.460529
0.000153613	0.457212
0.000166413	0.432113
0.000179213	0.42751
0.000192013	0.427064
0.000204813	0.417443
0.000230413	0.403953
0.000256013	0.415141
0.000281613	0.391165
0.000307213	0.387659
0.000332813	0.381133
0.000358413	0.372346
0.000384013	0.358757
0.000409613	0.353606
0.000460813	0.35191
0.000512013	0.325548
0.000563213	0.323432
0.000614413	0.3154
0.000665613	0.300263
0.000716813	0.294075
0.000768013	0.286959
0.000819213	0.276829
0.000921613	0.258357
0.00102401	0.240473
0.00112641	0.2242
0.00122881	0.224737
0.00133121	0.205837
0.00143361	0.194989
0.00153601	0.180655
0.00163841	0.178087
