3/3/2026	12:56 PM
Pseudo Cross Correlation
Scattering angle:	56.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	12.2
Average Count rate  B (kHz):	11.5
Intercept:	0.7297
Cumulant 1st	-Inf
Cumulant 2nd	0.0077	0.0134
Cumulant 3rd	-Inf	NaN

Lag time (s)         g2-1
1.25E-08	0.637766
2.5E-08	0.754749
3.75E-08	0.364805
5E-08	0.598771
6.25E-08	0.67676
7.5E-08	0.364805
8.75E-08	0.754749
1E-07	0.442794
1.125E-07	0.286816
1.25E-07	0.715755
1.375E-07	0.910727
1.5E-07	0.247822
1.625E-07	0.832738
1.75E-07	0.169833
1.875E-07	0.832738
2E-07	0.130838
2.125E-07	0.32581
2.375E-07	0.520783
2.625E-07	0.345308
2.875E-07	0.793744
3.125E-07	0.696258
3.375E-07	0.67676
3.625E-07	0.481788
3.875E-07	0.423297
4.125E-07	0.686509
4.625E-07	0.530531
5.125E-07	0.686509
5.625E-07	0.559777
6.125E-07	0.569526
6.625E-07	0.47204
7.125E-07	0.413548
7.625E-07	0.579274
8.125E-07	0.496411
9.125E-07	0.657263
1.0125E-06	0.530531
1.1125E-06	0.593897
1.2125E-06	0.345308
1.3125E-06	0.647514
1.4125E-06	0.486662
1.5125E-06	0.618269
1.6125E-06	0.440357
1.8125E-06	0.515908
2.0125E-06	0.606083
2.2125E-06	0.576837
2.4125E-06	0.542717
2.6125E-06	0.513471
2.8125E-06	0.571963
3.0125E-06	0.60852
3.2125E-06	0.515908
3.6125E-06	0.512253
4.0125E-06	0.513471
4.4125E-06	0.53175
4.8125E-06	0.402581
5.2125E-06	0.52322
5.6125E-06	0.495192
6.0125E-06	0.578056
6.4125E-06	0.545154
7.2125E-06	0.596334
8.0125E-06	0.512862
8.8125E-06	0.532359
9.6125E-06	0.575618
1.04125E-05	0.592679
1.12125E-05	0.53967
1.20125E-05	0.5482
1.28125E-05	0.547591
1.44125E-05	0.528703
1.60125E-05	0.543631
1.76125E-05	0.508901
1.92125E-05	0.534187
2.08125E-05	0.514994
2.24125E-05	0.558558
2.40125E-05	0.542108
2.56125E-05	0.566022
2.88125E-05	0.524743
3.20125E-05	0.528094
3.52125E-05	0.501742
3.84125E-05	0.520782
4.16125E-05	0.548505
4.48125E-05	0.545763
4.80125E-05	0.505855
5.12125E-05	0.527027
5.76125E-05	0.512937
6.40125E-05	0.533349
7.04125E-05	0.515451
7.68125E-05	0.486129
8.32125E-05	0.539213
8.96125E-05	0.498924
9.60125E-05	0.499305
0.000102413	0.493592
0.000115213	0.508062
0.000128013	0.50791
0.000140813	0.494392
0.000153613	0.484719
0.000166413	0.486928
0.000179213	0.477598
0.000192013	0.481673
0.000204813	0.477425
0.000230413	0.469314
0.000256013	0.457251
0.000281613	0.447293
0.000307213	0.446719
0.000332813	0.440131
0.000358413	0.421776
0.000384013	0.425717
0.000409613	0.40953
0.000460813	0.407512
0.000512013	0.393915
0.000563213	0.387413
0.000614413	0.368039
0.000665613	0.362346
0.000716813	0.35373
0.000768013	0.344438
0.000819213	0.333033
0.000921613	0.318403
0.00102401	0.297304
0.00112641	0.28586
0.00122881	0.271211
0.00133121	0.257354
0.00143361	0.245344
0.00153601	0.235804
0.00163841	0.227096
0.00184321	0.205749
0.00204801	0.189074
0.00225281	0.174591
0.00245761	0.162942
0.00266241	0.15295
0.00286721	0.142559
0.00307201	0.134808
0.00327681	0.128838
0.00368641	0.115111
0.00409601	0.106473
0.00450561	0.0936925
0.00491521	0.0864304
0.00532481	0.0790367
0.00573441	0.0778185
0.00614401	0.070509
0.00655361	0.0675612
0.00737281	0.0581552
0.00819201	0.0496968
0.00901121	0.0463176
0.00983041	0.0478452
0.0106496	0.0450364
0.0114688	0.0433659
0.012288	0.0460752
0.0131072	0.0483693
0.0147456	0.0433087
0.016384	0.0455246
0.0180224	0.0506243
