3/3/2026	12:14 PM
Pseudo Cross Correlation
Scattering angle:	75.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.1
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	17.8
Average Count rate  B (kHz):	16.5
Intercept:	0.6818
Cumulant 1st	15.7159
Cumulant 2nd	14.2005	12.0219
Cumulant 3rd	15.9601	21.3656

Lag time (s)         g2-1
1.25E-08	1.11718
2.5E-08	0.644598
3.75E-08	0.512274
5E-08	0.720211
6.25E-08	0.417757
7.5E-08	0.606791
8.75E-08	0.909245
1E-07	1.13609
1.125E-07	0.455563
1.25E-07	0.587887
1.375E-07	0.720211
1.5E-07	0.795825
1.625E-07	0.606791
1.75E-07	0.758018
1.875E-07	0.720211
2E-07	0.606791
2.125E-07	0.568984
2.375E-07	0.512274
2.625E-07	0.805277
2.875E-07	0.55008
3.125E-07	0.871439
3.375E-07	0.43666
3.625E-07	0.701308
3.875E-07	0.758018
4.125E-07	0.639872
4.625E-07	0.55008
5.125E-07	0.578436
5.625E-07	0.502822
6.125E-07	0.82418
6.625E-07	0.649323
7.125E-07	0.649323
7.625E-07	0.786373
8.125E-07	0.760381
9.125E-07	0.491007
1.0125E-06	0.729663
1.1125E-06	0.765107
1.2125E-06	0.592613
1.3125E-06	0.677679
1.4125E-06	0.665864
1.5125E-06	0.736752
1.6125E-06	0.671771
1.8125E-06	0.66232
2.0125E-06	0.649323
2.2125E-06	0.658775
2.4125E-06	0.674134
2.6125E-06	0.655231
2.8125E-06	0.642235
3.0125E-06	0.702489
3.2125E-06	0.724937
3.6125E-06	0.71903
4.0125E-06	0.654049
4.4125E-06	0.661138
4.8125E-06	0.713122
5.2125E-06	0.620378
5.6125E-06	0.702489
6.0125E-06	0.644598
6.4125E-06	0.693038
7.2125E-06	0.660547
8.0125E-06	0.660547
8.8125E-06	0.667636
9.6125E-06	0.678269
1.04125E-05	0.614766
1.12125E-05	0.632192
1.20125E-05	0.598816
1.28125E-05	0.616833
1.44125E-05	0.625399
1.60125E-05	0.621411
1.76125E-05	0.619344
1.92125E-05	0.575186
2.08125E-05	0.571353
2.24125E-05	0.575045
2.40125E-05	0.575045
2.56125E-05	0.558135
2.88125E-05	0.553852
3.20125E-05	0.560055
3.52125E-05	0.537607
