3/3/2026	11:59 AM
Pseudo Cross Correlation
Scattering angle:	44.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	163.1
Average Count rate  B (kHz):	149.7
Intercept:	1.2856
Cumulant 1st	641.7218
Cumulant 2nd	421.3184	350.8596
Cumulant 3rd	293.8505	319.2474

Lag time (s)         g2-1
1.25E-08	1.27722
2.5E-08	1.37493
3.75E-08	1.29863
5E-08	1.3167
6.25E-08	1.30555
7.5E-08	1.29819
8.75E-08	1.28726
1E-07	1.31135
1.125E-07	1.30912
1.25E-07	1.30845
1.375E-07	1.29417
1.5E-07	1.29685
1.625E-07	1.30488
1.75E-07	1.29953
1.875E-07	1.33098
2E-07	1.27476
2.125E-07	1.32563
2.375E-07	1.31135
2.625E-07	1.29384
2.875E-07	1.31971
3.125E-07	1.30131
3.375E-07	1.26316
3.625E-07	1.29261
3.875E-07	1.32663
4.125E-07	1.32334
4.625E-07	1.31481
5.125E-07	1.29735
5.625E-07	1.31425
6.125E-07	1.31252
6.625E-07	1.29813
7.125E-07	1.31386
7.625E-07	1.30627
8.125E-07	1.30413
9.125E-07	1.30323
1.0125E-06	1.30995
1.1125E-06	1.29863
1.2125E-06	1.29682
1.3125E-06	1.30376
1.4125E-06	1.30343
1.5125E-06	1.30666
1.6125E-06	1.30689
1.8125E-06	1.31393
2.0125E-06	1.31726
2.2125E-06	1.31527
2.4125E-06	1.31114
2.6125E-06	1.30536
2.8125E-06	1.31266
3.0125E-06	1.30766
3.2125E-06	1.29885
3.6125E-06	1.3056
4.0125E-06	1.31013
4.4125E-06	1.30194
4.8125E-06	1.3042
5.2125E-06	1.30587
5.6125E-06	1.30657
6.0125E-06	1.30242
6.4125E-06	1.30437
7.2125E-06	1.30261
8.0125E-06	1.30025
8.8125E-06	1.29657
9.6125E-06	1.30624
1.04125E-05	1.29628
1.12125E-05	1.29555
1.20125E-05	1.29786
1.28125E-05	1.29879
1.44125E-05	1.29947
1.60125E-05	1.29557
1.76125E-05	1.29714
1.92125E-05	1.29472
2.08125E-05	1.29883
2.24125E-05	1.297
2.40125E-05	1.29732
2.56125E-05	1.29333
2.88125E-05	1.28923
3.20125E-05	1.29079
3.52125E-05	1.28825
3.84125E-05	1.2877
4.16125E-05	1.28347
4.48125E-05	1.28297
4.80125E-05	1.28301
5.12125E-05	1.28043
5.76125E-05	1.27743
6.40125E-05	1.27424
7.04125E-05	1.27033
7.68125E-05	1.26829
8.32125E-05	1.2666
8.96125E-05	1.26474
9.60125E-05	1.25875
0.000102413	1.25765
0.000115213	1.25364
0.000128013	1.24724
0.000140813	1.24341
0.000153613	1.23817
0.000166413	1.23396
0.000179213	1.22998
0.000192013	1.2257
0.000204813	1.22141
0.000230413	1.21334
0.000256013	1.20596
0.000281613	1.19796
0.000307213	1.19134
0.000332813	1.18532
0.000358413	1.179
0.000384013	1.17277
0.000409613	1.16721
0.000460813	1.15661
0.000512013	1.14748
0.000563213	1.13727
0.000614413	1.12854
0.000665613	1.11995
0.000716813	1.11298
0.000768013	1.10445
0.000819213	1.09699
0.000921613	1.08231
0.00102401	1.06894
0.00112641	1.05496
0.00122881	1.04127
0.00133121	1.02971
0.00143361	1.0179
0.00153601	1.00536
0.00163841	0.993768
0.00184321	0.972627
0.00204801	0.953547
0.00225281	0.934693
0.00245761	0.91667
0.00266241	0.898526
0.00286721	0.881393
0.00307201	0.864288
0.00327681	0.848779
0.00368641	0.819245
0.00409601	0.793577
0.00450561	0.769924
0.00491521	0.747268
0.00532481	0.724099
0.00573441	0.704236
0.00614401	0.686616
0.00655361	0.668485
0.00737281	0.637987
0.00819201	0.61522
0.00901121	0.594828
0.00983041	0.579739
0.0106496	0.568047
0.0114688	0.555667
0.012288	0.54648
0.0131072	0.537331
0.0147456	0.529282
0.016384	0.525154
