3/3/2026	12:21 PM
Pseudo Cross Correlation
Scattering angle:	89.99
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	15.7
Average Count rate  B (kHz):	14.7
Intercept:	0.6695
Cumulant 1st	16.2825
Cumulant 2nd	12.6164	10.5346
Cumulant 3rd	12.8139	10.0001

Lag time (s)         g2-1
1.25E-08	0.519578
2.5E-08	0.593105
3.75E-08	0.44605
5E-08	0.666633
6.25E-08	0.200956
7.5E-08	0.911727
8.75E-08	0.372522
1E-07	1.00976
1.125E-07	0.519578
1.25E-07	0.617615
1.375E-07	0.666633
1.5E-07	0.985254
1.625E-07	0.78918
1.75E-07	0.200956
1.875E-07	0.764671
2E-07	0.544087
2.125E-07	0.593105
2.375E-07	0.654379
2.625E-07	0.409286
2.875E-07	0.678888
3.125E-07	0.678888
3.375E-07	0.764671
3.625E-07	0.60536
3.875E-07	0.838199
4.125E-07	0.813689
4.625E-07	0.813689
5.125E-07	0.917854
5.625E-07	0.721779
6.125E-07	0.666633
6.625E-07	0.758543
7.125E-07	0.78918
7.625E-07	0.752416
8.125E-07	0.63906
9.125E-07	0.660506
1.0125E-06	0.63906
1.1125E-06	0.691143
1.2125E-06	0.691143
1.3125E-06	0.648251
1.4125E-06	0.786116
1.5125E-06	0.556341
1.6125E-06	0.579319
1.8125E-06	0.700334
2.0125E-06	0.625274
2.2125E-06	0.660506
2.4125E-06	0.662038
2.6125E-06	0.685015
2.8125E-06	0.668165
3.0125E-06	0.643656
3.2125E-06	0.64289
3.6125E-06	0.716418
4.0125E-06	0.677356
4.4125E-06	0.69727
4.8125E-06	0.590808
5.2125E-06	0.621444
5.6125E-06	0.651315
6.0125E-06	0.585446
6.4125E-06	0.623742
7.2125E-06	0.625274
8.0125E-06	0.607275
8.8125E-06	0.603828
9.6125E-06	0.625657
1.04125E-05	0.575872
1.12125E-05	0.602296
1.20125E-05	0.60919
1.28125E-05	0.548299
