3/3/2026	12:4 PM
Pseudo Cross Correlation
Scattering angle:	52.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	25.8
Average Count rate  B (kHz):	23.9
Intercept:	0.7564
Cumulant 1st	26.9826
Cumulant 2nd	18.3563	17.1542
Cumulant 3rd	15.4838	18.6492

Lag time (s)         g2-1
1.25E-08	0.705852
2.5E-08	0.925962
3.75E-08	0.751708
5E-08	0.770051
6.25E-08	0.705852
7.5E-08	0.659996
8.75E-08	0.733366
1E-07	0.742537
1.125E-07	0.659996
1.25E-07	0.815907
1.375E-07	0.797564
1.5E-07	0.815907
1.625E-07	0.705852
1.75E-07	0.825078
1.875E-07	0.559112
2E-07	0.806735
2.125E-07	0.893862
2.375E-07	0.72878
2.625E-07	0.930547
2.875E-07	0.650824
3.125E-07	0.747122
3.375E-07	0.609554
3.625E-07	0.659996
3.875E-07	0.811321
4.125E-07	0.774636
4.625E-07	0.776929
5.125E-07	0.827371
5.625E-07	0.770051
6.125E-07	0.72878
6.625E-07	0.788393
7.125E-07	0.705852
7.625E-07	0.703559
8.125E-07	0.756294
9.125E-07	0.727633
1.0125E-06	0.709291
1.1125E-06	0.706998
1.2125E-06	0.7861
1.3125E-06	0.790686
1.4125E-06	0.739098
1.5125E-06	0.733366
1.6125E-06	0.754001
1.8125E-06	0.82909
2.0125E-06	0.750562
2.2125E-06	0.716169
2.4125E-06	0.747696
2.6125E-06	0.799284
2.8125E-06	0.782661
3.0125E-06	0.767184
3.2125E-06	0.741964
3.6125E-06	0.743683
4.0125E-06	0.746549
4.4125E-06	0.749702
4.8125E-06	0.738238
5.2125E-06	0.748555
5.6125E-06	0.764318
6.0125E-06	0.74225
6.4125E-06	0.730643
7.2125E-06	0.736948
8.0125E-06	0.732649
8.8125E-06	0.756867
9.6125E-06	0.702699
1.04125E-05	0.750132
1.12125E-05	0.736805
1.20125E-05	0.736661
1.28125E-05	0.728999
1.44125E-05	0.70428
1.60125E-05	0.716962
1.76125E-05	0.727781
1.92125E-05	0.727638
2.08125E-05	0.697975
2.24125E-05	0.709367
2.40125E-05	0.706
2.56125E-05	0.687979
2.88125E-05	0.680743
3.20125E-05	0.674473
3.52125E-05	0.67802
3.84125E-05	0.650864
4.16125E-05	0.672789
4.48125E-05	0.656704
4.80125E-05	0.651903
5.12125E-05	0.64721
5.76125E-05	0.633059
6.40125E-05	0.613032
7.04125E-05	0.606118
7.68125E-05	0.585949
8.32125E-05	0.591412
8.96125E-05	0.567678
9.60125E-05	0.556124
0.000102413	0.554278
0.000115213	0.535815
0.000128013	0.51637
0.000140813	0.500294
0.000153613	0.489242
0.000166413	0.467177
0.000179213	0.467383
0.000192013	0.446855
0.000204813	0.437006
0.000230413	0.418212
0.000256013	0.406165
0.000281613	0.386779
0.000307213	0.374391
0.000332813	0.36469
0.000358413	0.352008
0.000384013	0.340884
0.000409613	0.336541
0.000460813	0.320136
0.000512013	0.308688
0.000563213	0.291123
0.000614413	0.283533
0.000665613	0.271499
0.000716813	0.260727
0.000768013	0.24919
0.000819213	0.24285
0.000921613	0.228121
0.00102401	0.21637
0.00112641	0.202876
0.00122881	0.19054
0.00133121	0.18115
0.00143361	0.171418
0.00153601	0.163175
0.00163841	0.159249
0.00184321	0.145587
0.00204801	0.136564
0.00225281	0.127429
0.00245761	0.117992
0.00266241	0.106597
0.00286721	0.092436
0.00307201	0.08185
0.00327681	0.0748388
0.00368641	0.0615971
0.00409601	0.055271
0.00450561	0.0499145
0.00491521	0.04081
0.00532481	0.037888
0.00573441	0.0316422
0.00614401	0.0258732
0.00655361	0.0236739
0.00737281	0.0203405
0.00819201	0.0112838
0.00901121	0.0152524
0.00983041	0.0139599
0.0106496	0.0126421
0.0114688	0.0133964
0.012288	0.0108051
0.0131072	0.00852462
0.0147456	0.0106825
0.016384	0.00926776
0.0180224	0.0146629
0.0196608	0.006743
0.0212992	0.00521677
0.0229376	0.00631341
0.024576	0.00871209
0.0262144	0.00631709
0.0294912	0.00373905
0.032768	0.00131272
0.0360448	-0.00129513
0.0393216	0.00387611
0.0425984	0.00440283
0.0458752	0.00221567
0.049152	0.00691092
0.0524288	0.0128293
0.0589824	0.0119553
0.065536	0.0048151
0.0720896	0.00627623
0.0786432	0.00792859
0.0851968	0.00437534
0.0917504	0.0121718
0.098304	0.00903626
0.104858	0.00460292
0.117965	0.0021724
0.131072	0.00580834
0.144179	0.00281633
0.157286	-0.00478774
0.170394	-0.00176049
0.183501	0.000700476
0.196608	0.00515056
0.209715	0.00153705
0.23593	-0.00250308
0.262144	0.00167159
0.288358	0.00216077
0.314573	0.0037819
0.340787	0.00188658
0.367002	0.000375813
0.393216	8.02466E-05
0.41943	0.000419217
0.471859	0.00388492
0.524288	0.00118296
0.576717	-0.00106162
0.629146	-0.0024464
0.681574	-0.000339886
0.734003	0.000187025
0.786432	0.00433627
0.838861	0.00568124
0.943718	0.00424468
1.04858	0.000176971
1.15343	0.00217143
1.25829	0.00475312
1.36315	0.00423886
1.46801	0.0024495
1.57286	-0.00185709
1.67772	0.000645878
1.88744	0.00233098
2.09715	0.00230968
2.30687	0.00251837
2.51658	-0.00250547
2.7263	-0.00185966
2.93601	-0.00245079
3.14573	-0.00516232
3.35544	-0.00566412
3.77487	-0.00982191
4.1943	-0.00982345
4.61373	-0.0137115
5.03316	-0.0218962
5.4526	-0.0308762
5.87203	-0.0316902
6.29146	-0.0338568
6.71089	-0.0387545
7.54975	-0.0421472
8.38861	-0.050263
9.22747	-0.0331243
10.0663	-0.0299131
10.9052	-0.0133712
11.7441	-0.0221366
12.5829	-0.0897768

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	27.770996	24.204254
0.052429	22.392273	20.694733
0.104858	28.114319	26.626587
0.157286	22.907257	22.830963
0.209715	21.438599	19.741058
0.262144	34.046173	30.460358
