3/3/2026	11:43 AM
Pseudo Cross Correlation
Scattering angle:	15.99
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.1
Laser intensity (mW):	26.509379
Average Count rate  A (kHz):	159.8
Average Count rate  B (kHz):	146.8
Intercept:	2.4416
Cumulant 1st	2960.2002
Cumulant 2nd	1661.7144	1651.9809
Cumulant 3rd	1095.9536	1379.6168

Lag time (s)         g2-1
1.25E-08	2.46213
2.5E-08	2.46615
3.75E-08	2.48105
5E-08	2.48791
6.25E-08	2.51748
7.5E-08	2.4872
8.75E-08	2.44321
1E-07	2.46142
1.125E-07	2.45314
1.25E-07	2.50281
1.375E-07	2.50967
1.5E-07	2.51772
1.625E-07	2.47845
1.75E-07	2.49335
1.875E-07	2.50967
2E-07	2.4697
2.125E-07	2.4781
2.375E-07	2.45894
2.625E-07	2.48862
2.875E-07	2.47691
3.125E-07	2.46911
3.375E-07	2.44687
3.625E-07	2.48519
3.875E-07	2.46781
4.125E-07	2.47662
4.625E-07	2.4577
5.125E-07	2.46609
5.625E-07	2.46763
6.125E-07	2.4807
6.625E-07	2.45261
7.125E-07	2.48206
7.625E-07	2.47632
8.125E-07	2.47201
9.125E-07	2.44049
1.0125E-06	2.45311
1.1125E-06	2.47331
1.2125E-06	2.45909
1.3125E-06	2.47851
1.4125E-06	2.47298
1.5125E-06	2.476
1.6125E-06	2.46729
1.8125E-06	2.46988
2.0125E-06	2.47873
2.2125E-06	2.46865
2.4125E-06	2.46268
2.6125E-06	2.4785
2.8125E-06	2.4808
3.0125E-06	2.47591
3.2125E-06	2.47102
3.6125E-06	2.4714
4.0125E-06	2.4763
4.4125E-06	2.46161
4.8125E-06	2.47572
5.2125E-06	2.46929
5.6125E-06	2.46499
6.0125E-06	2.47691
6.4125E-06	2.47015
7.2125E-06	2.47147
8.0125E-06	2.46162
8.8125E-06	2.47131
9.6125E-06	2.46604
1.04125E-05	2.47198
1.12125E-05	2.47738
1.20125E-05	2.47049
1.28125E-05	2.47164
1.44125E-05	2.47478
1.60125E-05	2.46795
1.76125E-05	2.4742
1.92125E-05	2.4705
2.08125E-05	2.47307
2.24125E-05	2.4738
2.40125E-05	2.47026
2.56125E-05	2.47012
2.88125E-05	2.46763
3.20125E-05	2.46892
3.52125E-05	2.4675
3.84125E-05	2.47041
4.16125E-05	2.46804
4.48125E-05	2.46708
4.80125E-05	2.4691
5.12125E-05	2.46916
5.76125E-05	2.46672
6.40125E-05	2.46832
7.04125E-05	2.46722
7.68125E-05	2.46682
8.32125E-05	2.46771
8.96125E-05	2.46588
9.60125E-05	2.46502
0.000102413	2.46498
0.000115213	2.46132
0.000128013	2.46203
0.000140813	2.46107
0.000153613	2.46135
0.000166413	2.4606
0.000179213	2.46001
0.000192013	2.45838
0.000204813	2.45794
0.000230413	2.45598
0.000256013	2.45541
0.000281613	2.45292
0.000307213	2.45235
0.000332813	2.45126
0.000358413	2.44897
0.000384013	2.44839
0.000409613	2.44616
0.000460813	2.44399
0.000512013	2.44065
0.000563213	2.4381
0.000614413	2.43704
0.000665613	2.43361
0.000716813	2.43094
0.000768013	2.42887
0.000819213	2.42697
0.000921613	2.42168
0.00102401	2.41766
0.00112641	2.41201
0.00122881	2.40882
0.00133121	2.40486
0.00143361	2.40081
0.00153601	2.39707
0.00163841	2.39315
0.00184321	2.38617
0.00204801	2.37938
0.00225281	2.37371
0.00245761	2.36686
0.00266241	2.36159
0.00286721	2.35598
0.00307201	2.35073
0.00327681	2.34573
0.00368641	2.33624
0.00409601	2.32809
0.00450561	2.32036
0.00491521	2.31198
0.00532481	2.3046
0.00573441	2.29866
0.00614401	2.29228
0.00655361	2.28613
0.00737281	2.27394
0.00819201	2.26186
0.00901121	2.24831
0.00983041	2.23635
0.0106496	2.22534
0.0114688	2.21235
0.012288	2.19711
0.0131072	2.18121
0.0147456	2.15381
0.016384	2.13125
0.0180224	2.11064
0.0196608	2.08962
0.0212992	2.06899
0.0229376	2.0492
0.024576	2.02982
0.0262144	2.01356
0.0294912	1.98665
0.032768	1.95985
0.0360448	1.94304
0.0393216	1.9299
0.0425984	1.92094
