3/3/2026	12:21 PM
Pseudo Cross Correlation
Scattering angle:	89.99
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	17.4
Average Count rate  B (kHz):	16.2
Intercept:	0.7228
Cumulant 1st	20.6283
Cumulant 2nd	15.3047	12.0052
Cumulant 3rd	12.4075	12.9846

Lag time (s)         g2-1
1.25E-08	0.401107
2.5E-08	1.07206
3.75E-08	0.578712
5E-08	0.736584
6.25E-08	0.97339
7.5E-08	0.854987
8.75E-08	0.677382
1E-07	0.894455
1.125E-07	0.61818
1.25E-07	0.598446
1.375E-07	0.795785
1.5E-07	0.61818
1.625E-07	0.637914
1.75E-07	0.637914
1.875E-07	0.61818
2E-07	0.61818
2.125E-07	0.815519
2.375E-07	0.864854
2.625E-07	0.825386
2.875E-07	0.598446
3.125E-07	0.97339
3.375E-07	0.815519
3.625E-07	0.509644
3.875E-07	0.766184
4.125E-07	0.761251
4.625E-07	0.741517
5.125E-07	0.805652
5.625E-07	0.71685
6.125E-07	0.692182
6.625E-07	0.583646
7.125E-07	0.682315
7.625E-07	0.776051
8.125E-07	0.867321
9.125E-07	0.692182
1.0125E-06	0.783452
1.1125E-06	0.729183
1.2125E-06	0.660115
1.3125E-06	0.714383
1.4125E-06	0.763718
1.5125E-06	0.60338
1.6125E-06	0.70699
1.8125E-06	0.698356
2.0125E-06	0.602153
2.2125E-06	0.644087
2.4125E-06	0.641621
2.6125E-06	0.731657
2.8125E-06	0.703289
3.0125E-06	0.724257
3.2125E-06	0.704523
3.6125E-06	0.657038
4.0125E-06	0.742757
4.4125E-06	0.73104
4.8125E-06	0.643471
5.2125E-06	0.673072
5.6125E-06	0.647788
6.0125E-06	0.71624
6.4125E-06	0.669372
7.2125E-06	0.684789
8.0125E-06	0.675538
8.8125E-06	0.587969
9.6125E-06	0.626512
1.04125E-05	0.611403
1.12125E-05	0.707914
1.20125E-05	0.61572
1.28125E-05	0.61773
