3/3/2026	11:55 AM
Pseudo Cross Correlation
Scattering angle:	36.01
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	1.002
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	262.4
Average Count rate  B (kHz):	239.9
Intercept:	1.3490
Cumulant 1st	3581.3062
Cumulant 2nd	2256.7796	2326.4783
Cumulant 3rd	1520.3585	2203.6834

Lag time (s)         g2-1
1.25E-08	1.3672
2.5E-08	1.36962
3.75E-08	1.36772
5E-08	1.36019
6.25E-08	1.3646
7.5E-08	1.34331
8.75E-08	1.37309
1E-07	1.38339
1.125E-07	1.37387
1.25E-07	1.36278
1.375E-07	1.35395
1.5E-07	1.39135
1.625E-07	1.36304
1.75E-07	1.38183
1.875E-07	1.37343
2E-07	1.37196
2.125E-07	1.37581
2.375E-07	1.3611
2.625E-07	1.37932
2.875E-07	1.37265
3.125E-07	1.35833
3.375E-07	1.38542
3.625E-07	1.3769
3.875E-07	1.38802
4.125E-07	1.38047
4.625E-07	1.3762
5.125E-07	1.38205
5.625E-07	1.38064
6.125E-07	1.37633
6.625E-07	1.38395
7.125E-07	1.38272
7.625E-07	1.36945
8.125E-07	1.37958
9.125E-07	1.36956
1.0125E-06	1.3722
1.1125E-06	1.37594
1.2125E-06	1.37343
1.3125E-06	1.38061
1.4125E-06	1.37965
1.5125E-06	1.37461
1.6125E-06	1.37893
1.8125E-06	1.37675
2.0125E-06	1.37461
2.2125E-06	1.37788
2.4125E-06	1.37777
2.6125E-06	1.37457
2.8125E-06	1.37213
3.0125E-06	1.3752
3.2125E-06	1.37516
3.6125E-06	1.37883
4.0125E-06	1.37428
4.4125E-06	1.37795
4.8125E-06	1.37379
5.2125E-06	1.37268
5.6125E-06	1.37598
6.0125E-06	1.37336
6.4125E-06	1.37604
7.2125E-06	1.37529
8.0125E-06	1.37428
8.8125E-06	1.37513
9.6125E-06	1.37322
1.04125E-05	1.37354
1.12125E-05	1.37093
1.20125E-05	1.37267
1.28125E-05	1.37339
1.44125E-05	1.37327
1.60125E-05	1.37302
1.76125E-05	1.37155
1.92125E-05	1.37199
2.08125E-05	1.37106
2.24125E-05	1.37023
2.40125E-05	1.36844
2.56125E-05	1.37066
2.88125E-05	1.36841
3.20125E-05	1.36841
3.52125E-05	1.36904
3.84125E-05	1.36716
4.16125E-05	1.3649
4.48125E-05	1.3662
4.80125E-05	1.36413
5.12125E-05	1.36315
5.76125E-05	1.36365
6.40125E-05	1.36204
7.04125E-05	1.36153
7.68125E-05	1.3589
8.32125E-05	1.3578
8.96125E-05	1.35684
9.60125E-05	1.3554
0.000102413	1.35413
0.000115213	1.35266
0.000128013	1.35085
