3/3/2026	12:17 PM
Pseudo Cross Correlation
Scattering angle:	80.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	18.7
Average Count rate  B (kHz):	17.5
Intercept:	0.7523
Cumulant 1st	14.6193
Cumulant 2nd	10.2677	12.3578
Cumulant 3rd	8.0281	14.0072

Lag time (s)         g2-1
1.25E-08	1.15254
2.5E-08	0.864402
3.75E-08	0.898301
5E-08	0.576268
6.25E-08	1.08474
7.5E-08	0.830504
8.75E-08	0.644064
1E-07	0.677962
1.125E-07	0.52542
1.25E-07	0.898301
1.375E-07	0.661013
1.5E-07	0.813555
1.625E-07	0.576268
1.75E-07	0.949148
1.875E-07	0.677962
2E-07	0.71186
2.125E-07	0.82203
2.375E-07	0.627115
2.625E-07	1.07627
2.875E-07	0.771182
3.125E-07	1.10169
3.375E-07	0.457624
3.625E-07	0.644064
3.875E-07	0.82203
4.125E-07	0.639827
4.625E-07	0.71186
5.125E-07	0.783894
5.625E-07	0.716098
6.125E-07	0.652539
6.625E-07	0.783894
7.125E-07	0.673725
7.625E-07	0.766945
8.125E-07	0.671606
9.125E-07	0.730928
1.0125E-06	0.694911
1.1125E-06	0.716098
1.2125E-06	0.652539
1.3125E-06	0.864402
1.4125E-06	0.648301
1.5125E-06	0.690674
1.6125E-06	0.713979
1.8125E-06	0.675844
2.0125E-06	0.760589
2.2125E-06	0.72881
2.4125E-06	0.721394
2.6125E-06	0.706564
2.8125E-06	0.741521
3.0125E-06	0.683259
3.2125E-06	0.679022
3.6125E-06	0.6965
4.0125E-06	0.699149
4.4125E-06	0.682735
4.8125E-06	0.677439
5.2125E-06	0.686443
5.6125E-06	0.713456
6.0125E-06	0.682735
6.4125E-06	0.712132
7.2125E-06	0.684589
8.0125E-06	0.694388
8.8125E-06	0.681411
9.6125E-06	0.679293
1.04125E-05	0.678233
1.12125E-05	0.661549
1.20125E-05	0.647778
1.28125E-05	0.642216
1.44125E-05	0.640362
1.60125E-05	0.637846
1.76125E-05	0.614276
1.92125E-05	0.594282
2.08125E-05	0.608318
2.24125E-05	0.593222
2.40125E-05	0.58978
2.56125E-05	0.577399
2.88125E-05	0.581371
3.20125E-05	0.552041
3.52125E-05	0.532444
3.84125E-05	0.530987
4.16125E-05	0.536284
4.48125E-05	0.520598
4.80125E-05	0.510203
5.12125E-05	0.49673
5.76125E-05	0.473033
6.40125E-05	0.452674
7.04125E-05	0.444403
7.68125E-05	0.44219
8.32125E-05	0.413092
8.96125E-05	0.395745
9.60125E-05	0.372969
0.000102413	0.372085
0.000115213	0.360134
0.000128013	0.340442
0.000140813	0.317699
0.000153613	0.313417
0.000166413	0.299364
0.000179213	0.288742
0.000192013	0.282651
0.000204813	0.274737
0.000230413	0.25547
0.000256013	0.24491
0.000281613	0.22849
0.000307213	0.219817
0.000332813	0.215166
0.000358413	0.208996
0.000384013	0.197078
0.000409613	0.190476
0.000460813	0.172438
0.000512013	0.166032
0.000563213	0.155025
0.000614413	0.150849
0.000665613	0.141298
0.000716813	0.128946
0.000768013	0.122867
0.000819213	0.114829
0.000921613	0.0984187
0.00102401	0.0910355
0.00112641	0.0813592
0.00122881	0.0730324
0.00133121	0.0647903
0.00143361	0.0621125
0.00153601	0.0582988
0.00163841	0.0531814
0.00184321	0.0478468
0.00204801	0.041508
0.00225281	0.0342623
0.00245761	0.0236177
0.00266241	0.0207828
0.00286721	0.0161777
0.00307201	0.015596
0.00327681	0.0139509
0.00368641	0.014011
0.00409601	0.0109779
0.00450561	0.0131238
0.00491521	0.00948859
0.00532481	0.00863448
0.00573441	0.00650558
0.00614401	0.00715901
0.00655361	0.00835597
0.00737281	0.00720185
0.00819201	0.00844998
0.00901121	0.0120723
0.00983041	0.0146694
0.0106496	0.0108793
0.0114688	0.0104717
0.012288	0.00889406
0.0131072	0.00598812
0.0147456	0.00680086
0.016384	0.00481031
0.0180224	0.00209444
0.0196608	0.00549829
0.0212992	0.00417203
0.0229376	0.00417523
0.024576	0.00241264
0.0262144	0.00412448
0.0294912	0.00602764
0.032768	0.00398573
0.0360448	0.00654649
0.0393216	0.00270247
0.0425984	0.00770303
0.0458752	0.00894469
0.049152	0.0056066
0.0524288	0.00346422
0.0589824	0.00271332
0.065536	0.00611609
0.0720896	0.00784536
0.0786432	0.00240893
0.0851968	0.00540464
0.0917504	0.00369797
0.098304	0.00201846
0.104858	0.00409647
0.117965	0.00451668
0.131072	0.0069575
0.144179	0.00603821
0.157286	0.00649309
0.170394	0.00423194
0.183501	0.00625122
0.196608	0.00504499
0.209715	0.00676855
0.23593	0.00683055
0.262144	0.00317097
0.288358	0.00490318
0.314573	0.00439168
0.340787	0.00591721
0.367002	0.00646089
0.393216	0.00519361
0.41943	0.00643336
0.471859	0.00571471
0.524288	0.00517874
0.576717	0.00869249
0.629146	0.00748748
0.681574	0.0082681
0.734003	0.0082778
0.786432	0.00894057
0.838861	0.00879509
0.943718	0.010167
1.04858	0.00912723
1.15343	0.0104569
1.25829	0.010745
1.36315	0.0119866
1.46801	0.0123637
1.57286	0.0150183
1.67772	0.0152233
1.88744	0.0173728
2.09715	0.0184316
2.30687	0.0213782
2.51658	0.0230864
2.7263	0.0230456
2.93601	0.0248595
3.14573	0.0248246
3.35544	0.0277921
3.77487	0.031751
4.1943	0.0356646
4.61373	0.0373403
5.03316	0.0417067
5.4526	0.0419165
5.87203	0.0442264
6.29146	0.0432106
6.71089	0.0444486
7.54975	0.0446325
8.38861	0.0477829
9.22747	0.0431383
10.0663	0.0279558
10.9052	0.0138262
11.7441	0.000910381
12.5829	-0.00854321

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	18.501282	17.452240
0.052429	19.454956	17.795563
0.104858	16.689301	15.010834
0.157286	19.435883	17.604828
0.209715	17.089844	16.632080
0.262144	19.989014	16.918182
0.314573	17.089844	17.509460
0.367002	14.457703	13.618469
0.419430	18.978119	18.539429
0.471859	16.746521	16.384125
0.524288	16.841888	15.716553
0.576717	14.419556	14.152527
0.629146	15.125275	15.258789
0.681574	15.163422	14.266968
0.734003	16.307831	16.632080
0.786432	18.062592	16.765594
0.838861	18.062592	17.776489
0.891290	13.866425	14.476776
0.943718	15.811920	13.961792
0.996147	16.956329	16.727448
1.048576	18.653870	17.681122
1.101005	14.781952	14.286041
1.153434	15.945435	14.858246
1.205862	18.444061	17.356873
1.258291	18.253326	17.719269
1.310720	14.228821	15.468597
1.363149	15.830994	15.830994
1.415578	16.422272	14.724731
1.468006	13.656616	13.008118
