3/3/2026	12:19 PM
Pseudo Cross Correlation
Scattering angle:	85.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	1.002
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	16.0
Average Count rate  B (kHz):	14.9
Intercept:	0.7097
Cumulant 1st	13.2265
Cumulant 2nd	9.6919	9.4990
Cumulant 3rd	8.4770	11.0189

Lag time (s)         g2-1
1.25E-08	0.775573
2.5E-08	0.635396
3.75E-08	1.31292
5E-08	0.75221
6.25E-08	0.308317
7.5E-08	0.775573
8.75E-08	0.635396
1E-07	0.728847
1.125E-07	1.03256
1.25E-07	0.635396
1.375E-07	0.682122
1.5E-07	0.448494
1.625E-07	1.07929
1.75E-07	0.658759
1.875E-07	0.448494
2E-07	0.261591
2.125E-07	0.682122
2.375E-07	0.682122
2.625E-07	1.0092
2.875E-07	0.67044
3.125E-07	0.869024
3.375E-07	0.798936
3.625E-07	0.775573
3.875E-07	0.682122
4.125E-07	0.869024
4.625E-07	0.617874
5.125E-07	0.693803
5.625E-07	0.734688
6.125E-07	0.67044
6.625E-07	0.711325
7.125E-07	0.839821
7.625E-07	0.6646
8.125E-07	0.74929
9.125E-07	0.822299
1.0125E-06	0.728847
1.1125E-06	0.699644
1.2125E-06	0.603272
1.3125E-06	0.594511
1.4125E-06	0.661679
1.5125E-06	0.766812
1.6125E-06	0.706945
1.8125E-06	0.617874
2.0125E-06	0.613494
2.2125E-06	0.649998
2.4125E-06	0.629556
2.6125E-06	0.685042
2.8125E-06	0.614954
3.0125E-06	0.590131
3.2125E-06	0.612764
3.6125E-06	0.676281
4.0125E-06	0.618604
4.4125E-06	0.685772
4.8125E-06	0.682122
5.2125E-06	0.677741
5.6125E-06	0.658759
6.0125E-06	0.651458
6.4125E-06	0.611303
7.2125E-06	0.635396
8.0125E-06	0.632111
8.8125E-06	0.634666
9.6125E-06	0.634301
1.04125E-05	0.596336
1.12125E-05	0.596702
1.20125E-05	0.604739
1.28125E-05	0.582837
1.44125E-05	0.599994
1.60125E-05	0.577543
1.76125E-05	0.572433
1.92125E-05	0.552355
2.08125E-05	0.564949
2.24125E-05	0.499789
2.40125E-05	0.577361
2.56125E-05	0.520779
2.88125E-05	0.498511
3.20125E-05	0.494861
3.52125E-05	0.495864
3.84125E-05	0.470859
4.16125E-05	0.451329
4.48125E-05	0.430886
4.80125E-05	0.421395
5.12125E-05	0.409485
5.76125E-05	0.394838
6.40125E-05	0.383704
7.04125E-05	0.355139
7.68125E-05	0.340172
8.32125E-05	0.331639
8.96125E-05	0.311973
9.60125E-05	0.298603
0.000102413	0.295933
0.000115213	0.273174
0.000128013	0.25718
0.000140813	0.233681
0.000153613	0.244569
0.000166413	0.220663
0.000179213	0.216557
0.000192013	0.204054
0.000204813	0.192097
0.000230413	0.183644
0.000256013	0.165038
0.000281613	0.158426
0.000307213	0.145204
0.000332813	0.141349
0.000358413	0.135576
0.000384013	0.130032
0.000409613	0.116875
0.000460813	0.118197
0.000512013	0.10423
0.000563213	0.100669
0.000614413	0.0857356
0.000665613	0.080772
0.000716813	0.0708296
0.000768013	0.0653022
0.000819213	0.0592391
0.000921613	0.0521761
0.00102401	0.0453056
0.00112641	0.0402645
0.00122881	0.0361316
0.00133121	0.0350238
0.00143361	0.0273341
0.00153601	0.0218479
0.00163841	0.0215252
0.00184321	0.0135464
0.00204801	0.0123614
0.00225281	0.00611333
0.00245761	0.00451741
0.00266241	0.00362604
0.00286721	0.00151818
0.00307201	0.00283892
0.00327681	-0.000457519
0.00368641	0.00200219
0.00409601	0.00257598
0.00450561	0.000595672
0.00491521	-0.00148256
0.00532481	0.00284808
0.00573441	0.00197629
0.00614401	6.5172E-05
0.00655361	0.000271738
0.00737281	0.00121962
0.00819201	-0.000745112
0.00901121	0.000148414
0.00983041	-0.00257981
0.0106496	0.000714134
0.0114688	0.00131798
0.012288	0.00520752
0.0131072	0.005177
0.0147456	0.000864466
0.016384	0.00156403
0.0180224	-0.000981462
0.0196608	0.000567252
0.0212992	-0.00154068
0.0229376	-0.000620677
0.024576	0.00247985
0.0262144	-0.000499411
0.0294912	0.000264174
0.032768	0.0019124
0.0360448	-0.00113025
0.0393216	0.00016481
0.0425984	-0.00031119
0.0458752	-0.00257447
0.049152	-0.000872323
0.0524288	-0.00249889
0.0589824	-0.000363103
0.065536	8.5525E-05
0.0720896	-0.00103892
0.0786432	-0.000417914
0.0851968	-5.46431E-05
0.0917504	0.000383692
0.098304	0.000111572
0.104858	0.000383879
0.117965	0.00160695
0.131072	-0.000182074
0.144179	0.000875914
0.157286	-0.00104449
0.170394	0.000479404
0.183501	0.000257727
0.196608	-0.000848417
0.209715	0.00141311
0.23593	0.000870389
0.262144	0.000903888
0.288358	-0.00022854
0.314573	0.00106598
0.340787	-0.000702018
0.367002	-6.91709E-05
0.393216	0.000361114
0.41943	-0.000877073
0.471859	-0.00128631
0.524288	-0.000412788
0.576717	-0.00199435
0.629146	-0.00233188
0.681574	-0.00216745
0.734003	-0.00165672
0.786432	-0.000805186
0.838861	-0.00146232
0.943718	-0.00249651
1.04858	-0.00300687
1.15343	-0.00276328
1.25829	-0.00397465
1.36315	-0.00342802
1.46801	-0.00238152
1.57286	-0.00390163
1.67772	-0.00300603
1.88744	-0.0040832
2.09715	-0.00364991
2.30687	-0.00424622
2.51658	-0.00581637
2.7263	-0.00622037
2.93601	-0.00604112
3.14573	-0.00622753
3.35544	-0.00652155
3.77487	-0.00634223
4.1943	-0.00544603
4.61373	-0.00545595
5.03316	-0.004129
5.4526	-0.00371232
5.87203	-0.00261372
6.29146	-9.57868E-05
6.71089	-0.00229018
7.54975	-0.00356164
8.38861	-0.00105788
9.22747	0.00287772
10.0663	0.00391184
10.9052	0.0126643
11.7441	0.0124935
12.5829	0.0334042

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	17.433167	16.918182
0.052429	14.057159	12.855530
0.104858	13.847351	13.580322
0.157286	14.610291	13.809204
0.209715	18.825531	18.119812
0.262144	15.544891	13.980865
0.314573	15.602112	14.343262
0.367002	18.577576	18.081665
0.419430	17.852783	16.918182
0.471859	19.073486	16.040802
0.524288	17.795563	16.708374
0.576717	14.877319	13.771057
0.629146	16.822815	16.174316
0.681574	15.602112	13.656616
0.734003	17.204285	13.885498
0.786432	16.651154	15.544891
0.838861	17.013550	15.506744
0.891290	15.945435	15.983582
0.943718	17.108917	16.155243
0.996147	15.430450	14.667511
1.048576	16.860962	16.174316
1.101005	15.735626	14.724731
1.153434	17.604828	16.155243
1.205862	18.310547	17.509460
1.258291	14.133453	13.179779
1.310720	14.381409	13.999939
1.363149	15.525818	14.820099
1.415578	15.850067	13.313293
1.468006	16.937256	16.765594
1.520435	16.117096	15.792847
1.572864	14.591217	13.656616
1.625293	15.220642	13.408661
1.677722	16.822815	15.850067
1.730150	17.395020	17.204285
1.782579	16.593933	16.250610
1.835008	16.613007	14.839172
1.887437	15.621185	14.381409
1.939866	15.830994	14.514923
1.992294	15.068054	12.836456
2.044723	16.040802	15.239716
2.097152	16.727448	14.991760
2.149581	15.583038	15.010834
2.202010	17.089844	15.964508
2.254438	17.414093	15.106201
2.306867	16.059875	16.117096
2.359296	16.117096	15.468597
2.411725	16.098022	14.743805
2.464154	19.931793	17.890930
2.516582	15.583038	15.258789
2.569011	17.070770	15.506744
2.621440	17.127991	15.583038
2.673869	16.803741	14.667511
2.726298	15.792847	13.923645
2.778726	15.830994	15.583038
2.831155	17.871857	16.269684
2.883584	14.076233	12.550354
2.936013	14.724731	13.637543
2.988442	17.566681	15.735626
3.040870	15.716553	14.858246
3.093299	16.689301	14.858246
3.145728	17.414093	14.896393
3.198157	16.059875	15.602112
3.250586	15.964508	15.220642
3.303014	16.765594	15.373230
3.355443	15.029907	13.542175
3.407872	15.945435	14.743805
3.460301	15.392303	14.076233
3.512730	15.602112	15.697479
3.565158	16.212463	13.713837
3.617587	17.108917	15.907288
3.670016	19.226074	15.659332
3.722445	17.967224	14.400482
3.774874	15.869141	14.553070
3.827302	16.384125	15.296936
3.879731	15.506744	14.724731
3.932160	13.179779	12.531281
3.984589	15.296936	13.904572
4.037018	17.356873	15.850067
