3/3/2026	12:13 PM
Pseudo Cross Correlation
Scattering angle:	70.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	18.7
Average Count rate  B (kHz):	17.4
Intercept:	0.7231
Cumulant 1st	15.9600
Cumulant 2nd	11.9579	12.2883
Cumulant 3rd	11.2650	13.9259

Lag time (s)         g2-1
1.25E-08	0.901163
2.5E-08	0.581498
3.75E-08	0.934812
5E-08	1.18718
6.25E-08	0.564674
7.5E-08	0.766567
8.75E-08	0.699269
1E-07	0.783392
1.125E-07	0.581498
1.25E-07	0.531025
1.375E-07	0.766567
1.5E-07	0.531025
1.625E-07	0.430078
1.75E-07	0.682445
1.875E-07	0.564674
2E-07	0.867514
2.125E-07	0.825453
2.375E-07	0.81704
2.625E-07	0.707682
2.875E-07	0.58991
3.125E-07	0.657208
3.375E-07	0.917987
3.625E-07	0.674033
3.875E-07	0.749743
4.125E-07	0.766567
4.625E-07	0.829659
5.125E-07	0.648796
5.625E-07	0.682445
6.125E-07	0.766567
6.625E-07	0.867514
7.125E-07	0.732918
7.625E-07	0.774979
8.125E-07	0.718197
9.125E-07	0.67193
1.0125E-06	0.629868
1.1125E-06	0.690857
1.2125E-06	0.699269
1.3125E-06	0.707682
1.4125E-06	0.760258
1.5125E-06	0.7203
1.6125E-06	0.730815
1.8125E-06	0.698218
2.0125E-06	0.739227
2.2125E-06	0.723454
2.4125E-06	0.653002
2.6125E-06	0.683496
2.8125E-06	0.746588
3.0125E-06	0.672981
3.2125E-06	0.659311
3.6125E-06	0.728186
4.0125E-06	0.666146
4.4125E-06	0.626714
4.8125E-06	0.687177
5.2125E-06	0.682445
5.6125E-06	0.714516
6.0125E-06	0.715568
6.4125E-06	0.688228
7.2125E-06	0.702424
8.0125E-06	0.671141
8.8125E-06	0.619879
9.6125E-06	0.68113
1.04125E-05	0.676661
1.12125E-05	0.66378
1.20125E-05	0.676661
1.28125E-05	0.656551
1.44125E-05	0.656682
1.60125E-05	0.627634
1.76125E-05	0.64919
1.92125E-05	0.637492
2.08125E-05	0.625136
2.24125E-05	0.597534
2.40125E-05	0.604894
2.56125E-05	0.589713
2.88125E-05	0.586624
3.20125E-05	0.606603
3.52125E-05	0.559679
3.84125E-05	0.56257
4.16125E-05	0.536879
4.48125E-05	0.51644
4.80125E-05	0.507371
5.12125E-05	0.50668
5.76125E-05	0.495311
6.40125E-05	0.472637
7.04125E-05	0.455845
7.68125E-05	0.441288
8.32125E-05	0.436425
8.96125E-05	0.419699
9.60125E-05	0.407771
0.000102413	0.395814
0.000115213	0.37573
0.000128013	0.3558
0.000140813	0.335966
0.000153613	0.326589
0.000166413	0.306084
0.000179213	0.30385
0.000192013	0.29002
0.000204813	0.283742
0.000230413	0.262091
0.000256013	0.249752
0.000281613	0.23646
0.000307213	0.22539
0.000332813	0.212455
0.000358413	0.207863
0.000384013	0.207008
0.000409613	0.201235
0.000460813	0.184599
0.000512013	0.176778
0.000563213	0.164849
0.000614413	0.154243
0.000665613	0.142281
0.000716813	0.135721
0.000768013	0.131991
0.000819213	0.124879
0.000921613	0.112461
0.00102401	0.0994428
0.00112641	0.0913399
0.00122881	0.0820272
0.00133121	0.0706027
0.00143361	0.0631608
0.00153601	0.0582556
