3/3/2026	11:55 AM
Pseudo Cross Correlation
Scattering angle:	36.01
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	506.3
Average Count rate  B (kHz):	462.8
Intercept:	1.6206
Cumulant 1st	936.1423
Cumulant 2nd	706.8622	672.3651
Cumulant 3rd	578.2437	819.5587

Lag time (s)         g2-1
1.25E-08	1.62834
2.5E-08	1.64172
3.75E-08	1.63044
5E-08	1.62134
6.25E-08	1.61606
7.5E-08	1.61595
8.75E-08	1.63081
1E-07	1.63104
1.125E-07	1.61837
1.25E-07	1.63174
1.375E-07	1.62781
1.5E-07	1.62272
1.625E-07	1.62393
1.75E-07	1.63758
1.875E-07	1.62358
2E-07	1.62353
2.125E-07	1.62831
2.375E-07	1.61827
2.625E-07	1.63088
2.875E-07	1.63653
3.125E-07	1.61943
3.375E-07	1.62194
3.625E-07	1.61788
3.875E-07	1.6173
4.125E-07	1.62143
4.625E-07	1.62199
5.125E-07	1.62368
5.625E-07	1.62563
6.125E-07	1.62626
6.625E-07	1.62407
7.125E-07	1.62544
7.625E-07	1.61624
8.125E-07	1.624
9.125E-07	1.62522
1.0125E-06	1.62479
1.1125E-06	1.62596
1.2125E-06	1.62602
1.3125E-06	1.62457
1.4125E-06	1.62517
1.5125E-06	1.62022
1.6125E-06	1.62391
1.8125E-06	1.62466
2.0125E-06	1.62371
2.2125E-06	1.62566
2.4125E-06	1.62837
2.6125E-06	1.62415
2.8125E-06	1.62459
3.0125E-06	1.6215
3.2125E-06	1.62161
3.6125E-06	1.62341
4.0125E-06	1.62525
4.4125E-06	1.62528
4.8125E-06	1.62402
5.2125E-06	1.62559
5.6125E-06	1.62383
6.0125E-06	1.62487
6.4125E-06	1.62358
7.2125E-06	1.62407
8.0125E-06	1.62308
8.8125E-06	1.62363
9.6125E-06	1.62228
1.04125E-05	1.62378
1.12125E-05	1.62308
1.20125E-05	1.62144
1.28125E-05	1.62239
1.44125E-05	1.62403
1.60125E-05	1.62244
1.76125E-05	1.6226
1.92125E-05	1.62314
2.08125E-05	1.62154
2.24125E-05	1.62185
2.40125E-05	1.62133
2.56125E-05	1.6204
2.88125E-05	1.62041
3.20125E-05	1.6192
3.52125E-05	1.61931
3.84125E-05	1.61889
4.16125E-05	1.61905
4.48125E-05	1.61787
4.80125E-05	1.61813
5.12125E-05	1.61721
5.76125E-05	1.61625
6.40125E-05	1.61568
7.04125E-05	1.61459
7.68125E-05	1.61408
8.32125E-05	1.61299
8.96125E-05	1.61232
9.60125E-05	1.61182
0.000102413	1.61054
0.000115213	1.60895
0.000128013	1.60739
