3/3/2026	12:11 PM
Pseudo Cross Correlation
Scattering angle:	65.01
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	42.2
Average Count rate  B (kHz):	38.8
Intercept:	1.1639
Cumulant 1st	1085.9913
Cumulant 2nd	729.0425	577.9066
Cumulant 3rd	442.7648	444.3891

Lag time (s)         g2-1
1.25E-08	1.28931
2.5E-08	1.31345
3.75E-08	1.19967
5E-08	1.23759
6.25E-08	1.39964
7.5E-08	1.16864
8.75E-08	1.26862
1E-07	1.3824
1.125E-07	1.22725
1.25E-07	1.11003
1.375E-07	1.18588
1.5E-07	1.13416
1.625E-07	1.48583
1.75E-07	1.18933
1.875E-07	1.36861
2E-07	1.34103
2.125E-07	1.1514
2.375E-07	1.09796
2.625E-07	1.26001
2.875E-07	1.16347
3.125E-07	1.27207
3.375E-07	1.079
3.625E-07	1.14795
3.875E-07	1.34965
4.125E-07	1.25139
4.625E-07	1.23587
5.125E-07	1.24621
5.625E-07	1.20139
6.125E-07	1.32379
6.625E-07	1.2057
7.125E-07	1.22639
7.625E-07	1.2419
8.125E-07	1.30353
9.125E-07	1.2544
1.0125E-06	1.22294
1.1125E-06	1.19277
1.2125E-06	1.26001
1.3125E-06	1.24363
1.4125E-06	1.20053
1.5125E-06	1.21475
1.6125E-06	1.24169
1.8125E-06	1.2238
2.0125E-06	1.21281
2.2125E-06	1.23458
2.4125E-06	1.23372
2.6125E-06	1.24341
2.8125E-06	1.2391
3.0125E-06	1.26022
3.2125E-06	1.21755
3.6125E-06	1.23512
4.0125E-06	1.2307
4.4125E-06	1.21465
4.8125E-06	1.22326
5.2125E-06	1.221
5.6125E-06	1.21755
6.0125E-06	1.22488
6.4125E-06	1.21734
7.2125E-06	1.22445
8.0125E-06	1.2147
8.8125E-06	1.20878
9.6125E-06	1.2153
1.04125E-05	1.20285
1.12125E-05	1.22063
1.20125E-05	1.20102
1.28125E-05	1.20115
1.44125E-05	1.2095
1.60125E-05	1.19892
1.76125E-05	1.18774
1.92125E-05	1.19399
2.08125E-05	1.18672
