3/3/2026	12:1 PM
Pseudo Cross Correlation
Scattering angle:	48.01
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	29.2
Average Count rate  B (kHz):	27.0
Intercept:	0.8220
Cumulant 1st	30.8416
Cumulant 2nd	20.3866	20.4914
Cumulant 3rd	17.2911	22.1019

Lag time (s)         g2-1
1.25E-08	0.934922
2.5E-08	0.850489
3.75E-08	1.03343
5E-08	0.871597
6.25E-08	0.744948
7.5E-08	0.857525
8.75E-08	0.934922
1E-07	0.829381
1.125E-07	0.569046
1.25E-07	0.857525
1.375E-07	0.681623
1.5E-07	0.871597
1.625E-07	0.716804
1.75E-07	0.864561
1.875E-07	0.899742
2E-07	0.88567
2.125E-07	0.716804
2.375E-07	0.734394
2.625E-07	0.74143
2.875E-07	0.818827
3.125E-07	0.906778
3.375E-07	0.832899
3.625E-07	0.72384
3.875E-07	0.804755
4.125E-07	0.834658
4.625E-07	0.855766
5.125E-07	0.854007
5.625E-07	0.810032
6.125E-07	0.727358
6.625E-07	0.808273
7.125E-07	0.75902
7.625E-07	0.751984
8.125E-07	0.749345
9.125E-07	0.836417
1.0125E-06	0.836417
1.1125E-06	0.851369
1.2125E-06	0.77661
1.3125E-06	0.84961
1.4125E-06	0.782767
1.5125E-06	0.930525
1.6125E-06	0.814869
1.8125E-06	0.81267
2.0125E-06	0.828062
2.2125E-06	0.836417
2.4125E-06	0.86764
2.6125E-06	0.795959
2.8125E-06	0.84917
3.0125E-06	0.804315
3.2125E-06	0.809592
3.6125E-06	0.824544
4.0125E-06	0.822345
4.4125E-06	0.833119
4.8125E-06	0.829161
5.2125E-06	0.823004
5.6125E-06	0.787604
6.0125E-06	0.79442
6.4125E-06	0.827402
7.2125E-06	0.800467
8.0125E-06	0.801236
8.8125E-06	0.809812
9.6125E-06	0.822455
1.04125E-05	0.83004
1.12125E-05	0.822345
1.20125E-05	0.787934
1.28125E-05	0.784636
1.44125E-05	0.787274
1.60125E-05	0.795135
1.76125E-05	0.78568
1.92125E-05	0.777929
2.08125E-05	0.796674
2.24125E-05	0.770673
2.40125E-05	0.764462
2.56125E-05	0.768616
2.88125E-05	0.76977
3.20125E-05	0.757705
3.52125E-05	0.738685
3.84125E-05	0.741379
4.16125E-05	0.744952
4.48125E-05	0.731622
4.80125E-05	0.729285
5.12125E-05	0.722441
5.76125E-05	0.71278
6.40125E-05	0.69607
7.04125E-05	0.689198
7.68125E-05	0.679496
8.32125E-05	0.669203
8.96125E-05	0.662882
9.60125E-05	0.646487
0.000102413	0.644047
0.000115213	0.626313
0.000128013	0.601679
0.000140813	0.598406
0.000153613	0.578692
0.000166413	0.567527
0.000179213	0.557327
0.000192013	0.539689
0.000204813	0.539691
0.000230413	0.518393
0.000256013	0.495522
0.000281613	0.476795
0.000307213	0.459764
0.000332813	0.45056
0.000358413	0.440858
0.000384013	0.424398
0.000409613	0.418903
0.000460813	0.403202
0.000512013	0.385795
0.000563213	0.373064
0.000614413	0.363738
0.000665613	0.347821
0.000716813	0.335155
0.000768013	0.328631
0.000819213	0.322739
0.000921613	0.307672
0.00102401	0.295932
0.00112641	0.281887
0.00122881	0.270832
0.00133121	0.260925
0.00143361	0.250944
0.00153601	0.241186
0.00163841	0.232044
0.00184321	0.214124
0.00204801	0.195913
0.00225281	0.183723
0.00245761	0.177204
0.00266241	0.166218
0.00286721	0.157922
0.00307201	0.150571
0.00327681	0.142295
0.00368641	0.1297
0.00409601	0.117849
0.00450561	0.113623
0.00491521	0.103797
0.00532481	0.0994056
0.00573441	0.0956396
0.00614401	0.0952427
0.00655361	0.0916989
0.00737281	0.0852638
0.00819201	0.0780261
0.00901121	0.0819069
0.00983041	0.0802742
0.0106496	0.0781022
0.0114688	0.0709285
0.012288	0.0694178
0.0131072	0.0648851
0.0147456	0.0614452
0.016384	0.0650406
0.0180224	0.0656917
0.0196608	0.0659431
0.0212992	0.0615376
0.0229376	0.0669853
0.024576	0.0655341
0.0262144	0.0575296
0.0294912	0.0607726
0.032768	0.0666536
0.0360448	0.0591455
0.0393216	0.0663605
0.0425984	0.0651961
0.0458752	0.0618473
0.049152	0.0643832
0.0524288	0.0663786
0.0589824	0.0738349
0.065536	0.0625205
0.0720896	0.0684514
0.0786432	0.074864
0.0851968	0.0686272
0.0917504	0.0635573
0.098304	0.0625195
0.104858	0.0620845
0.117965	0.0661286
0.131072	0.0694208
0.144179	0.0680393
0.157286	0.0594369
0.170394	0.0648085
0.183501	0.0597547
0.196608	0.0547439
0.209715	0.056804
0.23593	0.0536006
0.262144	0.0509124
0.288358	0.0509828
0.314573	0.0596244
0.340787	0.0493205
0.367002	0.0498599
0.393216	0.051278
0.41943	0.0484612
0.471859	0.0411325
0.524288	0.0386498
0.576717	0.0394406
0.629146	0.0391015
0.681574	0.0305959
0.734003	0.0314234
0.786432	0.0219863
0.838861	0.019425
0.943718	0.0125996
1.04858	0.00798683
1.15343	0.00162574
1.25829	-0.00504697
1.36315	-0.010756
1.46801	-0.0156745
1.57286	-0.0206949
1.67772	-0.0322823
1.88744	-0.0499841
2.09715	-0.0667654
2.30687	-0.0795296
2.51658	-0.0934844
2.7263	-0.0997857
2.93601	-0.106675
3.14573	-0.118683
3.35544	-0.12798
3.77487	-0.136558
4.1943	-0.148621
4.61373	-0.153813
5.03316	-0.155117
5.4526	-0.162033
5.87203	-0.157985
6.29146	-0.15393
6.71089	-0.150157
7.54975	-0.149784
8.38861	-0.145093
9.22747	-0.145498
10.0663	-0.145005
10.9052	-0.151414
11.7441	-0.148027
12.5829	-0.125395

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	38.757324	34.561157
0.052429	41.389465	38.013458
0.104858	62.427521	55.503845
0.157286	51.460266	44.307709
0.209715	50.506592	46.806335
0.262144	42.858124	38.356781
0.314573	41.465759	37.860870
0.367002	38.642883	35.781860
0.419430	49.171448	43.392181
0.471859	50.182343	46.310425
0.524288	42.209625	39.176941
0.576717	45.280457	41.618347
0.629146	52.757263	46.691895
0.681574	49.858093	44.593811
0.734003	58.784485	55.007935
0.786432	45.776367	42.667389
0.838861	55.885315	52.127838
0.891290	47.130585	42.877197
0.943718	37.250519	33.550262
0.996147	52.986145	48.599243
1.048576	38.890839	35.037994
1.101005	43.239594	40.378571
1.153434	50.010681	42.858124
1.205862	45.566559	42.171478
1.258291	40.702820	37.136078
1.310720	43.277740	39.958954
1.363149	37.269592	35.743713
1.415578	37.765503	33.168793
1.468006	44.021606	41.542053
1.520435	36.697388	33.340454
1.572864	46.405792	40.950775
1.625293	61.588287	55.522919
1.677722	43.468475	39.920807
1.730150	51.021576	48.847198
1.782579	42.324066	39.310455
1.835008	48.027039	44.193268
1.887437	35.686493	33.569336
1.939866	53.977966	50.487518
1.992294	50.601959	50.735474
2.044723	45.070648	41.961670
2.097152	39.310455	35.705566
2.149581	39.920807	40.130615
2.202010	41.313171	36.144257
2.254438	43.792725	40.988922
2.306867	44.574738	41.713715
2.359296	47.264099	44.269562
2.411725	30.784607	28.114319
2.464154	33.359528	31.032562
2.516582	32.672882	29.754639
2.569011	28.457642	27.713776
2.621440	33.168793	28.991699
2.673869	33.779144	29.354095
2.726298	30.117035	28.114319
2.778726	31.795502	30.002594
2.831155	23.136139	23.269653
2.883584	44.803619	43.239594
2.936013	39.558411	35.228729
2.988442	40.340424	37.746429
3.040870	39.825439	37.994385
3.093299	35.190582	32.939911
3.145728	34.675598	32.939911
3.198157	31.528473	30.574799
3.250586	31.394958	29.659271
3.303014	36.582947	33.054352
3.355443	26.512146	22.659302
3.407872	25.596619	22.106171
3.460301	33.874512	31.700134
3.512730	30.002594	28.896332
3.565158	27.885437	27.275085
3.617587	24.662018	23.117065
3.670016	22.201538	22.506714
3.722445	34.084320	33.302307
3.774874	33.664703	29.773712
3.827302	27.122498	25.138855
3.879731	42.114258	40.531158
3.932160	24.890900	22.354126
