3/3/2026	12:12 PM
Pseudo Cross Correlation
Scattering angle:	70.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	20.0
Average Count rate  B (kHz):	18.6
Intercept:	0.7149
Cumulant 1st	18.8170
Cumulant 2nd	14.5270	15.4219
Cumulant 3rd	14.8990	13.7143

Lag time (s)         g2-1
1.25E-08	0.991037
2.5E-08	0.434718
3.75E-08	0.683597
5E-08	0.420078
6.25E-08	0.829997
7.5E-08	0.742157
8.75E-08	0.888557
1E-07	0.566477
1.125E-07	0.844637
1.25E-07	0.668957
1.375E-07	0.727517
1.5E-07	0.873917
1.625E-07	0.625037
1.75E-07	0.654317
1.875E-07	0.873917
2E-07	0.742157
2.125E-07	0.485957
2.375E-07	0.764117
2.625E-07	0.603077
2.875E-07	0.771437
3.125E-07	0.559157
3.375E-07	0.668957
3.625E-07	0.808037
3.875E-07	0.742157
4.125E-07	0.654317
4.625E-07	0.723857
5.125E-07	0.661637
5.625E-07	0.694577
6.125E-07	0.628697
6.625E-07	0.775097
7.125E-07	0.522557
7.625E-07	0.965417
8.125E-07	0.797057
9.125E-07	0.787907
1.0125E-06	0.787907
1.1125E-06	0.769607
1.2125E-06	0.851957
1.3125E-06	0.665297
1.4125E-06	0.582947
1.5125E-06	0.725687
1.6125E-06	0.703727
1.8125E-06	0.773267
2.0125E-06	0.712877
2.2125E-06	0.767777
2.4125E-06	0.679937
2.6125E-06	0.744902
2.8125E-06	0.694577
3.0125E-06	0.738497
3.2125E-06	0.676735
3.6125E-06	0.71974
4.0125E-06	0.667127
4.4125E-06	0.695492
4.8125E-06	0.730262
5.2125E-06	0.718825
5.6125E-06	0.705557
6.0125E-06	0.695035
6.4125E-06	0.725916
7.2125E-06	0.684741
8.0125E-06	0.679022
8.8125E-06	0.693891
9.6125E-06	0.670101
1.04125E-05	0.68131
1.12125E-05	0.681767
1.20125E-05	0.690231
1.28125E-05	0.702011
1.44125E-05	0.644252
1.60125E-05	0.65764
1.76125E-05	0.653293
1.92125E-05	0.640483
2.08125E-05	0.649404
2.24125E-05	0.637052
2.40125E-05	0.608807
2.56125E-05	0.592971
2.88125E-05	0.598976
3.20125E-05	0.586514
3.52125E-05	0.596985
3.84125E-05	0.566275
4.16125E-05	0.555295
4.48125E-05	0.551349
4.80125E-05	0.549404
5.12125E-05	0.540769
5.76125E-05	0.516035
6.40125E-05	0.502653
7.04125E-05	0.488584
7.68125E-05	0.48032
8.32125E-05	0.453671
8.96125E-05	0.44209
9.60125E-05	0.452956
0.000102413	0.427492
0.000115213	0.402243
0.000128013	0.386488
0.000140813	0.374564
0.000153613	0.364199
0.000166413	0.346771
0.000179213	0.328618
0.000192013	0.328208
0.000204813	0.318215
0.000230413	0.294019
0.000256013	0.281534
0.000281613	0.265907
0.000307213	0.253637
0.000332813	0.246257
0.000358413	0.237672
0.000384013	0.228214
0.000409613	0.219175
0.000460813	0.210716
0.000512013	0.198261
0.000563213	0.191495
0.000614413	0.178755
0.000665613	0.165743
0.000716813	0.165079
0.000768013	0.154434
0.000819213	0.151385
0.000921613	0.140598
0.00102401	0.126598
0.00112641	0.116974
0.00122881	0.105618
0.00133121	0.0973997
0.00143361	0.0858066
0.00153601	0.0786805
