3/3/2026	11:48 AM
Pseudo Cross Correlation
Scattering angle:	24.02
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	556.3
Average Count rate  B (kHz):	508.9
Intercept:	1.1886
Cumulant 1st	3029.9740
Cumulant 2nd	1886.2213	1908.1316
Cumulant 3rd	1345.7582	1866.3880

Lag time (s)         g2-1
1.25E-08	1.2105
2.5E-08	1.19497
3.75E-08	1.2014
5E-08	1.21742
6.25E-08	1.20142
7.5E-08	1.19412
8.75E-08	1.21312
1E-07	1.19984
1.125E-07	1.20375
1.25E-07	1.20773
1.375E-07	1.20279
1.5E-07	1.20644
1.625E-07	1.20858
1.75E-07	1.21166
1.875E-07	1.20152
2E-07	1.20329
2.125E-07	1.20526
2.375E-07	1.19849
2.625E-07	1.20576
2.875E-07	1.20405
3.125E-07	1.19542
3.375E-07	1.20335
3.625E-07	1.20147
3.875E-07	1.20473
4.125E-07	1.2053
4.625E-07	1.21181
5.125E-07	1.20401
5.625E-07	1.20161
6.125E-07	1.19801
6.625E-07	1.20617
7.125E-07	1.20282
7.625E-07	1.20478
8.125E-07	1.20193
9.125E-07	1.20215
1.0125E-06	1.2015
1.1125E-06	1.20526
1.2125E-06	1.20268
1.3125E-06	1.20166
1.4125E-06	1.20524
1.5125E-06	1.20563
1.6125E-06	1.2037
1.8125E-06	1.20192
2.0125E-06	1.20444
2.2125E-06	1.20139
2.4125E-06	1.20293
2.6125E-06	1.20254
2.8125E-06	1.20398
3.0125E-06	1.20038
3.2125E-06	1.20236
3.6125E-06	1.2019
4.0125E-06	1.20314
4.4125E-06	1.20568
4.8125E-06	1.20397
5.2125E-06	1.20397
5.6125E-06	1.20227
6.0125E-06	1.20329
6.4125E-06	1.20427
7.2125E-06	1.20417
8.0125E-06	1.20307
8.8125E-06	1.20283
9.6125E-06	1.20182
1.04125E-05	1.20113
1.12125E-05	1.2024
1.20125E-05	1.20263
1.28125E-05	1.20262
1.44125E-05	1.20207
1.60125E-05	1.20249
1.76125E-05	1.20187
1.92125E-05	1.20216
2.08125E-05	1.20189
2.24125E-05	1.20153
2.40125E-05	1.20178
2.56125E-05	1.20167
2.88125E-05	1.20152
3.20125E-05	1.20103
3.52125E-05	1.20056
3.84125E-05	1.20135
4.16125E-05	1.20019
4.48125E-05	1.19998
4.80125E-05	1.19998
5.12125E-05	1.20004
5.76125E-05	1.19968
6.40125E-05	1.19917
7.04125E-05	1.19848
7.68125E-05	1.19818
8.32125E-05	1.19735
8.96125E-05	1.19731
9.60125E-05	1.197
0.000102413	1.19671
0.000115213	1.19594
0.000128013	1.19528
0.000140813	1.19432
0.000153613	1.19332
0.000166413	1.19279
0.000179213	1.19175
0.000192013	1.19172
0.000204813	1.19079
0.000230413	1.18944
0.000256013	1.18778
0.000281613	1.18669
0.000307213	1.18529
0.000332813	1.18401
0.000358413	1.18293
0.000384013	1.18173
0.000409613	1.18061
0.000460813	1.17833
0.000512013	1.17601
0.000563213	1.17401
0.000614413	1.17191
0.000665613	1.17008
0.000716813	1.16852
0.000768013	1.16641
0.000819213	1.165
0.000921613	1.16177
0.00102401	1.15893
0.00112641	1.15604
0.00122881	1.15339
0.00133121	1.15077
0.00143361	1.1484
0.00153601	1.14631
0.00163841	1.14405
0.00184321	1.14011
0.00204801	1.13628
0.00225281	1.13279
0.00245761	1.12971
0.00266241	1.12665
0.00286721	1.12356
0.00307201	1.12075
0.00327681	1.11816
0.00368641	1.11304
0.00409601	1.10789
0.00450561	1.10326
0.00491521	1.099
0.00532481	1.095
0.00573441	1.0911
0.00614401	1.08702
0.00655361	1.0828
0.00737281	1.07488
0.00819201	1.06745
0.00901121	1.06016
0.00983041	1.05258
0.0106496	1.04517
0.0114688	1.03815
0.012288	1.03122
0.0131072	1.02447
0.0147456	1.01113
0.016384	0.997423
0.0180224	0.986251
0.0196608	0.973414
0.0212992	0.960657
0.0229376	0.949016
0.024576	0.938468
0.0262144	0.928325
0.0294912	0.912306
0.032768	0.896581
0.0360448	0.882748
0.0393216	0.866221
0.0425984	0.851226
0.0458752	0.837291
0.049152	0.824374
0.0524288	0.814592
0.0589824	0.798257
0.065536	0.780227
0.0720896	0.765971
0.0786432	0.754989
0.0851968	0.743377
0.0917504	0.729287
0.098304	0.715724
0.104858	0.705964
0.117965	0.688039
0.131072	0.677955
0.144179	0.669059
0.157286	0.65698
0.170394	0.64877
0.183501	0.630986
0.196608	0.60576
0.209715	0.586272
0.23593	0.542754
0.262144	0.496033
0.288358	0.460437
0.314573	0.439734
0.340787	0.439148
0.367002	0.439429
0.393216	0.439564
0.41943	0.408819
0.471859	0.35965
0.524288	0.282839
0.576717	0.300756
0.629146	0.301564
0.681574	0.249137
0.734003	0.236659
0.786432	0.254245
0.838861	0.241192
0.943718	0.202541
1.04858	0.118255
1.15343	0.0833738
1.25829	0.0528833
1.36315	0.0734275
1.46801	0.0387071
1.57286	0.0809489
1.67772	0.0810078
1.88744	0.1122
2.09715	0.0948179
2.30687	0.101366
2.51658	0.174698
2.7263	0.170504
2.93601	0.0572467
3.14573	-0.0456786
3.35544	-0.160952
3.77487	-0.228758
4.1943	-0.289545
4.61373	-0.37843
5.03316	-0.414855
5.4526	-0.346996
5.87203	-0.337828
6.29146	-0.322938
6.71089	-0.361897
7.54975	-0.412958
8.38861	-0.355539
9.22747	-0.417994
10.0663	-0.418574
10.9052	-0.421851
11.7441	-0.430723
12.5829	-0.414975

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	211.448669	192.279816
0.052429	87.909698	78.430176
0.104858	178.432465	159.873962
0.157286	151.519775	142.440796
0.209715	326.366425	299.987793
0.262144	82.073212	75.836182
0.314573	257.072449	230.922699
0.367002	346.145630	322.608948
0.419430	196.571350	178.947449
0.471859	233.612061	213.565826
0.524288	442.047119	400.943756
0.576717	301.055908	273.590088
0.629146	365.047455	330.829620
0.681574	623.741150	573.997498
0.734003	410.327911	376.300812
0.786432	988.292694	901.489258
0.838861	915.451050	834.484100
0.891290	503.139496	459.995270
0.943718	381.240845	341.987610
0.996147	451.488495	410.308838
1.048576	500.450134	460.758209
1.101005	557.613373	508.537292
1.153434	368.595123	336.589813
1.205862	225.467682	208.797455
1.258291	260.391235	237.369537
1.310720	233.421326	217.533112
1.363149	185.127258	166.988373
1.415578	794.200897	737.438202
1.468006	856.857300	776.958466
1.520435	388.240814	356.140137
1.572864	634.288788	579.185486
1.625293	231.323242	213.680267
1.677722	670.509338	615.310669
1.730150	1773.777008	1615.753174
1.782579	93.517303	84.095001
1.835008	252.685547	231.380463
1.887437	1020.565033	942.630768
1.939866	1363.735199	1239.776611
1.992294	819.835663	753.097534
2.044723	1458.129883	1341.876984
2.097152	2039.012909	1871.204376
2.149581	2099.246979	1921.215057
2.202010	2345.867157	2140.483856
2.254438	2234.191895	2038.974762
2.306867	2920.818329	2668.609619
2.359296	2808.113098	2555.427551
