3/3/2026	12:15 PM
Pseudo Cross Correlation
Scattering angle:	75.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	18.7
Average Count rate  B (kHz):	17.4
Intercept:	0.7020
Cumulant 1st	20.2976
Cumulant 2nd	14.9172	14.4121
Cumulant 3rd	14.2026	15.7485

Lag time (s)         g2-1
1.25E-08	0.737488
2.5E-08	0.546364
3.75E-08	0.806987
5E-08	0.911236
6.25E-08	0.702738
7.5E-08	0.824362
8.75E-08	0.528989
1E-07	0.667988
1.125E-07	0.772237
1.25E-07	0.806987
1.375E-07	0.372615
1.5E-07	0.476864
1.625E-07	0.702738
1.75E-07	0.876487
1.875E-07	0.685363
2E-07	0.963361
2.125E-07	0.69405
2.375E-07	0.824362
2.625E-07	0.615863
2.875E-07	0.685363
3.125E-07	0.433427
3.375E-07	0.754862
3.625E-07	0.702738
3.875E-07	0.598489
4.125E-07	0.607176
4.625E-07	0.667988
5.125E-07	0.633238
5.625E-07	0.61152
6.125E-07	0.850424
6.625E-07	0.741831
7.125E-07	0.667988
7.625E-07	0.702738
8.125E-07	0.717941
9.125E-07	0.78744
1.0125E-06	0.676675
1.1125E-06	0.750519
1.2125E-06	0.637582
1.3125E-06	0.698394
1.4125E-06	0.7983
1.5125E-06	0.789612
1.6125E-06	0.789612
1.8125E-06	0.777667
2.0125E-06	0.590887
2.2125E-06	0.725542
2.4125E-06	0.660387
2.6125E-06	0.624551
2.8125E-06	0.659301
3.0125E-06	0.641926
3.2125E-06	0.681019
3.6125E-06	0.637039
4.0125E-06	0.689707
4.4125E-06	0.683191
4.8125E-06	0.711425
5.2125E-06	0.726628
5.6125E-06	0.713597
6.0125E-06	0.639211
6.4125E-06	0.663644
7.2125E-06	0.702195
8.0125E-06	0.653056
8.8125E-06	0.665816
9.6125E-06	0.650885
1.04125E-05	0.675047
1.12125E-05	0.676947
1.20125E-05	0.637853
1.28125E-05	0.628759
1.44125E-05	0.611927
1.60125E-05	0.621293
1.76125E-05	0.642197
1.92125E-05	0.611791
2.08125E-05	0.613827
2.24125E-05	0.621293
2.40125E-05	0.578263
2.56125E-05	0.591294
2.88125E-05	0.596045
3.20125E-05	0.563671
3.52125E-05	0.555322
