3/3/2026	12:15 PM
Pseudo Cross Correlation
Scattering angle:	75.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	35.4
Average Count rate  B (kHz):	32.6
Intercept:	1.0444
Cumulant 1st	306.2721
Cumulant 2nd	200.9102	165.6870
Cumulant 3rd	132.7655	141.6658

Lag time (s)         g2-1
1.25E-08	1.05395
2.5E-08	1.13709
3.75E-08	1.15665
5E-08	0.985489
6.25E-08	1.04906
7.5E-08	1.03439
8.75E-08	1.15176
1E-07	0.863229
1.125E-07	1.00994
1.25E-07	1.11264
1.375E-07	1.09308
1.5E-07	1.01972
1.625E-07	1.04417
1.75E-07	1.1811
1.875E-07	1.21534
2E-07	1.20066
2.125E-07	1.07107
2.375E-07	1.07596
2.625E-07	1.13954
2.875E-07	1.19333
3.125E-07	1.17621
3.375E-07	1.22267
3.625E-07	1.11997
3.875E-07	1.10775
4.125E-07	1.06862
4.625E-07	1.08941
5.125E-07	1.11264
5.625E-07	1.06007
6.125E-07	1.07963
6.625E-07	1.05029
7.125E-07	1.03072
7.625E-07	1.04906
8.125E-07	1.04723
9.125E-07	1.07535
1.0125E-06	1.04906
1.1125E-06	1.04112
1.2125E-06	1.08268
1.3125E-06	1.11019
1.4125E-06	1.03745
1.5125E-06	1.05762
1.6125E-06	1.1108
1.8125E-06	1.06924
2.0125E-06	1.03592
2.2125E-06	1.06832
2.4125E-06	1.05548
2.6125E-06	1.07565
2.8125E-06	1.14198
3.0125E-06	1.035
3.2125E-06	1.06878
3.6125E-06	1.08131
4.0125E-06	1.08223
4.4125E-06	1.05869
4.8125E-06	1.04922
5.2125E-06	1.06159
5.6125E-06	1.0946
6.0125E-06	1.04937
6.4125E-06	1.07627
7.2125E-06	1.07795
8.0125E-06	1.05617
8.8125E-06	1.04585
9.6125E-06	1.05663
1.04125E-05	1.02568
1.12125E-05	1.05518
1.20125E-05	1.04394
1.28125E-05	1.03928
1.44125E-05	1.04899
1.60125E-05	1.02729
1.76125E-05	1.0222
1.92125E-05	1.04551
2.08125E-05	1.01854
2.24125E-05	1.00429
2.40125E-05	1.00574
2.56125E-05	0.999567
2.88125E-05	1.00083
3.20125E-05	0.979127
3.52125E-05	0.994543
