3/3/2026	12:18 PM
Pseudo Cross Correlation
Scattering angle:	85.00
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	18.0
Average Count rate  B (kHz):	16.8
Intercept:	0.6911
Cumulant 1st	18.9758
Cumulant 2nd	14.7350	14.2337
Cumulant 3rd	16.1190	3.3770

Lag time (s)         g2-1
1.25E-08	0.829332
2.5E-08	0.560312
3.75E-08	0.685855
5E-08	0.43477
6.25E-08	0.829332
7.5E-08	0.578247
8.75E-08	0.452705
1E-07	0.649986
1.125E-07	0.452705
1.25E-07	0.847266
1.375E-07	0.542378
1.5E-07	0.775528
1.625E-07	0.614116
1.75E-07	1.00868
1.875E-07	0.90107
2E-07	0.66792
2.125E-07	0.676887
2.375E-07	0.775528
2.625E-07	0.703789
2.875E-07	0.838299
3.125E-07	0.641018
3.375E-07	0.551345
3.625E-07	0.676887
3.875E-07	0.614116
4.125E-07	0.53341
4.625E-07	0.654469
5.125E-07	0.842783
5.625E-07	0.775528
6.125E-07	0.614116
6.625E-07	0.824848
7.125E-07	0.748626
7.625E-07	0.600665
8.125E-07	0.714999
9.125E-07	0.641018
1.0125E-06	0.690338
1.1125E-06	0.560312
1.2125E-06	0.688097
1.3125E-06	0.654469
1.4125E-06	0.645502
1.5125E-06	0.638776
1.6125E-06	0.678008
1.8125E-06	0.695943
2.0125E-06	0.708273
2.2125E-06	0.745263
2.4125E-06	0.749747
2.6125E-06	0.732933
2.8125E-06	0.635414
3.0125E-06	0.683613
3.2125E-06	0.722284
3.6125E-06	0.725087
4.0125E-06	0.630369
4.4125E-06	0.649985
4.8125E-06	0.646062
5.2125E-06	0.634293
5.6125E-06	0.687536
6.0125E-06	0.709394
6.4125E-06	0.688097
7.2125E-06	0.645222
8.0125E-06	0.685574
8.8125E-06	0.66792
9.6125E-06	0.661755
1.04125E-05	0.654749
1.12125E-05	0.651106
1.20125E-05	0.633172
1.28125E-05	0.634012
1.44125E-05	0.614817
1.60125E-05	0.5945
1.76125E-05	0.596041
1.92125E-05	0.585813
2.08125E-05	0.58231
2.24125E-05	0.597022
2.40125E-05	0.556529
2.56125E-05	0.560732
2.88125E-05	0.543919
3.20125E-05	0.524583
3.52125E-05	0.524863
3.84125E-05	0.512953
4.16125E-05	0.487523
4.48125E-05	0.481148
4.80125E-05	0.474988
5.12125E-05	0.470539
5.76125E-05	0.444198
6.40125E-05	0.406191
7.04125E-05	0.400762
7.68125E-05	0.379114
8.32125E-05	0.378519
8.96125E-05	0.358622
9.60125E-05	0.358657
0.000102413	0.346379
0.000115213	0.327411
0.000128013	0.305553
0.000140813	0.301052
0.000153613	0.281804
0.000166413	0.269194
0.000179213	0.260616
0.000192013	0.252455
0.000204813	0.245632
0.000230413	0.227299
0.000256013	0.209005
0.000281613	0.20467
0.000307213	0.199775
0.000332813	0.190221
0.000358413	0.184406
0.000384013	0.178057
0.000409613	0.167752
0.000460813	0.153762
0.000512013	0.144116
0.000563213	0.137684
0.000614413	0.132429
0.000665613	0.123624
0.000716813	0.111249
0.000768013	0.100087
0.000819213	0.0987079
0.000921613	0.0812858
0.00102401	0.0793037
0.00112641	0.0709784
0.00122881	0.063717
0.00133121	0.0563288
0.00143361	0.0520353
0.00153601	0.0425903
0.00163841	0.0423039
0.00184321	0.0379572
0.00204801	0.0292043
0.00225281	0.0232265
0.00245761	0.0211283
0.00266241	0.0219435
0.00286721	0.0211383
0.00307201	0.0179204
0.00327681	0.0182005
0.00368641	0.0148267
0.00409601	0.0129308
0.00450561	0.00949754
0.00491521	0.00471741
0.00532481	0.00398662
0.00573441	0.00410385
0.00614401	0.00305342
0.00655361	0.00401401
0.00737281	0.00740095
0.00819201	0.00643064
0.00901121	0.00537727
0.00983041	-0.000257966
0.0106496	0.000725898
0.0114688	0.00113678
0.012288	-0.00162934
0.0131072	0.00166063
0.0147456	0.00283213
0.016384	0.00403918
0.0180224	0.007326
0.0196608	0.00722383
0.0212992	0.00287225
0.0229376	0.00534136
0.024576	0.00662
0.0262144	0.00473074
0.0294912	0.00542884
0.032768	0.0053488
0.0360448	0.00257667
0.0393216	0.00442162
0.0425984	0.00400965
0.0458752	0.00529396
0.049152	0.00624992
0.0524288	0.00625424
0.0589824	0.0052793
0.065536	0.00223675
0.0720896	0.00627996
0.0786432	0.00675381
0.0851968	0.00396771
0.0917504	0.0055998
0.098304	0.00468225
0.104858	0.00340176
0.117965	0.0027028
0.131072	0.00397736
0.144179	0.00235329
0.157286	0.00437911
0.170394	0.0046629
0.183501	0.00388655
0.196608	0.00323109
0.209715	0.00646745
0.23593	0.0050105
0.262144	0.00635161
0.288358	0.00519359
0.314573	0.00570392
0.340787	0.00639464
0.367002	0.0071374
0.393216	0.00731134
0.41943	0.00627093
0.471859	0.00687851
0.524288	0.00772763
0.576717	0.00551623
0.629146	0.00609124
0.681574	0.00728296
0.734003	0.00922931
0.786432	0.00957149
0.838861	0.00994872
0.943718	0.00861387
1.04858	0.00966957
1.15343	0.00849379
1.25829	0.00961044
1.36315	0.00906375
1.46801	0.00862694
1.57286	0.0105568
1.67772	0.00985234
1.88744	0.0108092
2.09715	0.0101075
2.30687	0.012336
2.51658	0.0132478
2.7263	0.0145511
2.93601	0.0173624
3.14573	0.0180586
3.35544	0.0213854
3.77487	0.0236161
4.1943	0.03017
4.61373	0.0333603
5.03316	0.0372196
5.4526	0.0427016
5.87203	0.0460861
6.29146	0.0490653
6.71089	0.0541327
7.54975	0.0626709
8.38861	0.071969
9.22747	0.0741111
10.0663	0.0623196
10.9052	0.0486501
11.7441	0.0331109
12.5829	0.00383404

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	15.563965	14.533997
0.052429	19.950867	18.615723
0.104858	18.367767	15.697479
0.157286	17.757416	16.441345
0.209715	15.754700	15.449524
0.262144	17.604828	16.498566
0.314573	16.078949	14.896393
0.367002	15.811920	14.629364
0.419430	20.542145	20.236969
0.471859	15.850067	14.133453
0.524288	16.536713	13.961792
0.576717	14.667511	14.057159
0.629146	17.986298	16.498566
0.681574	14.820099	14.190674
0.734003	17.013550	15.468597
0.786432	15.583038	13.599396
0.838861	16.918182	16.613007
0.891290	18.062592	17.108917
0.943718	18.939972	18.444061
0.996147	16.326904	15.888214
1.048576	17.871857	15.678406
1.101005	18.959045	18.177032
1.153434	17.623901	17.185211
1.205862	15.697479	15.029907
1.258291	17.852783	18.329620
1.310720	16.326904	14.457703
1.363149	18.405914	16.174316
1.415578	20.523071	20.370483
1.468006	15.525818	16.040802
1.520435	16.899109	13.713837
1.572864	15.048981	14.533997
1.625293	17.871857	16.613007
1.677722	15.506744	14.896393
1.730150	16.918182	16.021729
1.782579	17.032623	16.365051
1.835008	18.997192	16.880035
1.887437	18.806458	17.414093
1.939866	16.822815	16.155243
1.992294	17.375946	16.765594
2.044723	18.615723	17.032623
2.097152	15.182495	14.247894
2.149581	16.574860	15.621185
2.202010	16.002655	15.640259
2.254438	17.833710	15.068054
2.306867	16.479492	15.373230
2.359296	16.136169	15.029907
2.411725	17.623901	16.632080
2.464154	14.839172	14.152527
2.516582	16.632080	15.563965
2.569011	17.852783	16.384125
2.621440	16.212463	14.743805
2.673869	14.514923	13.923645
2.726298	16.918182	15.430450
2.778726	15.583038	13.122559
2.831155	16.250610	13.942719
2.883584	18.424988	16.269684
2.936013	17.433167	16.193390
2.988442	18.672943	16.498566
3.040870	18.291473	16.498566
3.093299	14.533997	14.610291
3.145728	16.384125	14.457703
3.198157	16.994476	15.735626
3.250586	15.373230	15.220642
3.303014	12.702942	13.008118
3.355443	16.174316	14.419556
3.407872	19.435883	19.474030
3.460301	15.716553	14.190674
3.512730	13.275146	13.561249
3.565158	14.953613	16.288757
3.617587	15.621185	14.762878
3.670016	17.471313	16.708374
3.722445	19.931793	18.253326
3.774874	15.792847	14.629364
3.827302	15.773773	14.648438
3.879731	14.724731	13.656616
3.932160	15.945435	16.517639
3.984589	15.563965	15.106201
4.037018	15.563965	13.332367
4.089446	15.697479	14.019012
4.141875	14.953613	13.198853
4.194304	21.781921	19.893646
4.246733	16.117096	14.972687
4.299162	15.201569	14.190674
