3/3/2026	12:6 PM
Pseudo Cross Correlation
Scattering angle:	55.99
Duration (s):	15
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.999
Temperature (K):	293.2
Laser intensity (mW):	84.000000
Average Count rate  A (kHz):	29.3
Average Count rate  B (kHz):	27.2
Intercept:	0.8998
Cumulant 1st	60.6181
Cumulant 2nd	37.1079	35.2953
Cumulant 3rd	26.8435	33.4612

Lag time (s)         g2-1
1.25E-08	0.941728
2.5E-08	0.797362
3.75E-08	0.833453
5E-08	0.80458
6.25E-08	0.876763
7.5E-08	0.790143
8.75E-08	1.11497
1E-07	0.76127
1.125E-07	0.811798
1.25E-07	1.06444
1.375E-07	1.05
1.5E-07	0.970601
1.625E-07	0.746833
1.75E-07	1.12219
1.875E-07	0.93451
2E-07	0.941728
2.125E-07	0.927291
2.375E-07	0.959774
2.625E-07	0.869545
2.875E-07	0.905636
3.125E-07	0.9309
3.375E-07	0.865936
3.625E-07	0.923682
3.875E-07	1.02835
4.125E-07	0.959774
4.625E-07	0.943532
5.125E-07	0.795557
5.625E-07	1.01391
6.125E-07	0.900223
6.625E-07	0.898418
7.125E-07	0.865936
7.625E-07	0.893004
8.125E-07	0.910148
9.125E-07	0.856913
1.0125E-06	0.92278
1.1125E-06	0.874056
1.2125E-06	0.978722
1.3125E-06	0.917366
1.4125E-06	0.910148
1.5125E-06	0.925487
1.6125E-06	0.873605
1.8125E-06	0.886237
2.0125E-06	0.886688
2.2125E-06	0.937668
2.4125E-06	0.920073
2.6125E-06	0.91511
2.8125E-06	0.887139
3.0125E-06	0.819016
3.2125E-06	0.862552
3.6125E-06	0.924359
4.0125E-06	0.895034
4.4125E-06	0.846762
4.8125E-06	0.8912
5.2125E-06	0.859619
5.6125E-06	0.868191
6.0125E-06	0.910599
6.4125E-06	0.869206
7.2125E-06	0.87665
8.0125E-06	0.881951
8.8125E-06	0.886914
9.6125E-06	0.840897
1.04125E-05	0.893455
1.12125E-05	0.852288
1.20125E-05	0.866274
1.28125E-05	0.859676
1.44125E-05	0.859676
1.60125E-05	0.873609
1.76125E-05	0.849981
1.92125E-05	0.848514
2.08125E-05	0.847048
2.24125E-05	0.848853
2.40125E-05	0.829905
2.56125E-05	0.829679
2.88125E-05	0.842593
3.20125E-05	0.826746
3.52125E-05	0.806783
3.84125E-05	0.814002
4.16125E-05	0.79635
4.48125E-05	0.805373
4.80125E-05	0.78964
5.12125E-05	0.788723
5.76125E-05	0.772327
6.40125E-05	0.75641
7.04125E-05	0.744426
7.68125E-05	0.749938
8.32125E-05	0.721981
8.96125E-05	0.718616
9.60125E-05	0.71402
0.000102413	0.698279
0.000115213	0.684638
0.000128013	0.670963
0.000140813	0.655969
0.000153613	0.643328
0.000166413	0.637717
0.000179213	0.628398
0.000192013	0.612417
0.000204813	0.598374
0.000230413	0.583655
0.000256013	0.563882
0.000281613	0.552357
0.000307213	0.535309
0.000332813	0.52592
0.000358413	0.517866
0.000384013	0.509626
0.000409613	0.499726
0.000460813	0.481563
0.000512013	0.469396
0.000563213	0.459275
0.000614413	0.446028
0.000665613	0.434553
0.000716813	0.426509
0.000768013	0.416541
0.000819213	0.412383
0.000921613	0.399736
0.00102401	0.38173
0.00112641	0.372247
0.00122881	0.357784
0.00133121	0.347964
0.00143361	0.340343
0.00153601	0.329646
0.00163841	0.322287
0.00184321	0.304997
0.00204801	0.290947
0.00225281	0.276882
0.00245761	0.26687
0.00266241	0.257121
0.00286721	0.249268
0.00307201	0.24124
0.00327681	0.234614
0.00368641	0.221472
0.00409601	0.205233
0.00450561	0.197904
0.00491521	0.189462
0.00532481	0.184833
0.00573441	0.178068
0.00614401	0.172651
0.00655361	0.16921
0.00737281	0.159175
0.00819201	0.149187
0.00901121	0.145312
0.00983041	0.142156
0.0106496	0.141087
0.0114688	0.144762
0.012288	0.148152
0.0131072	0.143624
0.0147456	0.130857
0.016384	0.121709
0.0180224	0.123916
0.0196608	0.119065
0.0212992	0.109393
0.0229376	0.107809
0.024576	0.104963
0.0262144	0.101589
0.0294912	0.0945497
0.032768	0.0894771
0.0360448	0.0815271
0.0393216	0.0785261
0.0425984	0.0798751
0.0458752	0.0875437
0.049152	0.0854795
0.0524288	0.0786678
0.0589824	0.072302
0.065536	0.0780502
0.0720896	0.0742788
0.0786432	0.0630885
0.0851968	0.0579762
0.0917504	0.062777
0.098304	0.0702823
0.104858	0.0576361
0.117965	0.0579515
0.131072	0.0666772
0.144179	0.0655638
0.157286	0.067587
0.170394	0.061775
0.183501	0.0680668
0.196608	0.0682833
0.209715	0.0737932
0.23593	0.0833252
0.262144	0.0734195
0.288358	0.063718
0.314573	0.0659341
0.340787	0.0537843
0.367002	0.0604886
0.393216	0.0545527
0.41943	0.0492749
0.471859	0.0462862
0.524288	0.0415183
0.576717	0.0412403
0.629146	0.0287419
0.681574	0.0177506
0.734003	0.0244937
0.786432	0.0187016
0.838861	0.00709368
0.943718	0.00723862
1.04858	-0.0122665
1.15343	-0.0237855
1.25829	-0.0220562
1.36315	-0.0312454
1.46801	-0.0491923
1.57286	-0.0292444
1.67772	-0.0306046
1.88744	-0.0421701
2.09715	-0.041961
2.30687	-0.0590691
2.51658	-0.0643924
2.7263	-0.084606
2.93601	-0.100422
3.14573	-0.125776
3.35544	-0.134464
3.77487	-0.144731
4.1943	-0.141151
4.61373	-0.150868
5.03316	-0.163752
5.4526	-0.164986
5.87203	-0.169095
6.29146	-0.169303
6.71089	-0.182503
7.54975	-0.198713
8.38861	-0.191923
9.22747	-0.203732
10.0663	-0.207065
10.9052	-0.194308
11.7441	-0.202777
12.5829	-0.184914

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	72.460175	68.149567
0.052429	36.048889	33.340454
0.104858	30.689240	27.999878
0.157286	35.057068	32.424927
0.209715	33.798218	33.435822
0.262144	53.520203	50.811768
0.314573	72.746277	64.716339
0.367002	46.901703	44.345856
0.419430	38.948059	36.144257
0.471859	35.533905	33.168793
0.524288	52.242279	49.133301
0.576717	31.814575	28.705597
0.629146	35.839081	32.711029
0.681574	36.907196	33.397675
0.734003	68.168640	62.503815
0.786432	63.934326	58.670044
0.838861	46.100616	40.073395
0.891290	54.817200	50.773621
0.943718	52.261353	48.217773
0.996147	71.315765	62.484741
1.048576	42.972565	39.978027
1.101005	76.026917	69.694519
1.153434	47.893524	44.517517
1.205862	27.103424	26.130676
1.258291	61.664581	56.476593
1.310720	70.056915	66.814423
1.363149	72.631836	66.738129
1.415578	36.926270	32.005310
1.468006	29.354095	26.550293
1.520435	22.315979	20.999908
1.572864	30.021667	27.904510
1.625293	28.915405	26.435852
